model,n_same_genre,n_different_genre,prevalence,average_precision,same_genre_effect_size,different_genre_effect_size,gap,separation_auc,separation_p
word_consonantal_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.4595490813680911,0.5271514094123321,-0.17548675069201775,0.7026381601043499,0.692561686038971,0.0
word_vocalized_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.45313442487880873,0.49299020764249357,-0.16411463065429502,0.6571048382967886,0.6768572330474854,0.0
lexeme_icf_position_mean_psalm,2791,8384,0.2497539149888143,0.4307028860700072,0.4893430100957581,-0.1628999057328485,0.6522429158286066,0.6795133948326111,0.0
homograph_icf_position_mean_psalm,2791,8384,0.2497539149888143,0.4202250513333024,0.4730925339062989,-0.1574907705215567,0.6305833044278557,0.6741719245910645,0.0
word_vocalized_icf_spacing8,7,14,0.3333333333333333,0.41479490581657763,-0.24756763717088437,0.12378381858544218,-0.37135145575632655,0.4897959232330322,0.5434382557868958
word_vocalized_icf_spacing4,7,14,0.3333333333333333,0.38511904761904764,-0.28015876175386356,0.14007957992627212,-0.4202383416801357,0.4591836631298065,0.6283367872238159
word_cantillation_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.3816029871056177,0.33872098589991273,-0.11275858460258904,0.45147957050250176,0.6235047578811646,0.0
word_consonantal_icf_spacing4,151,314,0.3247311827956989,0.36709703487309264,-0.06239738581817508,0.03000639251389043,-0.0924037783320655,0.5037963390350342,0.4473796486854553
word_consonantal_icf_spacing8,151,314,0.3247311827956989,0.35515870685359396,-0.06361090106596812,0.030589814828109758,-0.09420071589407787,0.5016239881515503,0.47752052545547485
word_vocalized_icf_position8,2791,8384,0.24975391498881433,0.3449319940618155,0.29674775870858683,-0.09878619773674008,0.3955339564453269,0.6164664030075073,0.0
word_vocalized_icf_position8_psalm,2791,8384,0.24975391498881433,0.34493194521770965,0.2967481042460549,-0.09878620809068134,0.39553431233673625,0.6164664030075073,0.0
word_cantillation_icf_position8,2791,8384,0.24975391498881433,0.3245992181885853,0.22489135788882114,-0.07486542379804723,0.29975678168686837,0.5871792435646057,9.80908925027372e-44
word_cantillation_icf_position8_psalm,2791,8384,0.24975391498881433,0.32459920235506046,0.22489124292318852,-0.07486550906321333,0.29975675198640184,0.5871792435646057,9.80908925027372e-44
homograph_icf,2791,8384,0.2497539149888143,0.3241050193366361,0.2648977914243048,-0.0881836844394045,0.3530814758637093,0.6014048457145691,0.0
word_vocalized_icf_spacing2,7,14,0.3333333333333333,0.3237628384687208,-0.21140911602253426,0.10570474319502915,-0.3171138592175634,0.3571428656578064,0.8564155697822571
word_vocalized_icf_position4_psalm,2791,8384,0.24975391498881433,0.32371034040628754,0.2671759591858993,-0.08894153963632043,0.35611749882221977,0.611122727394104,0.0
word_vocalized_icf_position4,2791,8384,0.24975391498881433,0.32371028543850255,0.26717590159715376,-0.08894166416273906,0.35611756575989284,0.6111226677894592,0.0
homograph_tf_icf,2791,8384,0.2497539149888143,0.3233415063598104,0.2597250537825132,-0.0864612120075265,0.3461862657900397,0.59986811876297,0.0
homograph_icf_position_mean,2791,8384,0.2497539149888143,0.3215972974805831,0.2661392442150861,-0.0885962567367186,0.3547355009518048,0.6029787063598633,0.0
lexeme_icf,2791,8384,0.2497539149888143,0.3214256629096603,0.2573022991141447,-0.0856547291873021,0.3429570283014468,0.597781240940094,0.0
lexeme_tf_icf,2791,8384,0.2497539149888143,0.3206470258831697,0.2530523832415289,-0.0842404103679011,0.3372927936094301,0.5964720249176025,0.0
lexeme_icf_position_mean,2791,8384,0.2497539149888143,0.3189945421309338,0.2584890331727937,-0.0860499789296941,0.3445390121024879,0.5995479226112366,0.0
word_vocalized_icf_position_mean,2791,8384,0.24975391498881433,0.31777048072344527,0.257758842002722,-0.08580707782228428,0.3435659198250063,0.6042206883430481,0.0
word_consonantal_icf_spacing2,151,314,0.3247311827956989,0.31505455228922064,-0.08331799941565446,0.0400667246524862,-0.12338472406814066,0.4839920699596405,0.712165355682373
word_consonantal_icf_position8,2791,8384,0.24975391498881433,0.3131675663855655,0.23732467714465255,-0.0790044713033443,0.31632914844799687,0.6009637713432312,0.0
word_consonantal_icf_position8_psalm,2791,8384,0.24975391498881433,0.31316749406225924,0.2373245706904727,-0.07900462191072942,0.3163291926012021,0.6009637713432312,0.0
word_vocalized_icf_position2_psalm,2791,8384,0.24975391498881433,0.3125331662032765,0.24228543208383413,-0.08065598498954761,0.32294141707338175,0.6004306674003601,0.0
word_vocalized_icf_position2,2791,8384,0.24975391498881433,0.3125330991614792,0.24228573753590046,-0.08065577576752544,0.3229415133034259,0.6004304885864258,0.0
homograph_icf_position2,2791,8384,0.2497539149888143,0.3124503118471234,0.2429274884947172,-0.0808693913360442,0.3237968798307615,0.5951728224754333,0.0
homograph_icf_position2_psalm,2791,8384,0.2497539149888143,0.3124502915298411,0.2429274884947172,-0.0808695758042629,0.3237970642989802,0.595172643661499,0.0
word_vocalized_icf,2791,8384,0.24975391498881433,0.31159505386086406,0.23563419022422075,-0.07844205754993896,0.3140762477741597,0.5935138463973999,0.0
word_vocalized_tf_icf,2791,8384,0.24975391498881433,0.3110132566191602,0.23194472807312524,-0.0772134144477393,0.30915814252086454,0.5915075540542603,0.0
word_consonantal_icf,2791,8384,0.24975391498881433,0.3104434653171927,0.23041938422759714,-0.07670597373808682,0.30712535796568396,0.5895941257476807,0.0
word_consonantal_tf_icf,2791,8384,0.24975391498881433,0.3100013587540733,0.22774770854757395,-0.07581628578740836,0.3035639943349823,0.5885191559791565,5.605193857299268e-45
lexeme_icf_position2,2791,8384,0.2497539149888143,0.3097440920696868,0.2340289296446442,-0.0779070558225261,0.3119359854671703,0.5914950370788574,0.0
lexeme_icf_position2_psalm,2791,8384,0.2497539149888143,0.3097440802716432,0.2340289521244381,-0.0779074475284168,0.311936399652855,0.5914950370788574,0.0
word_consonantal_icf_position_mean,2791,8384,0.24975391498881433,0.30970293849328195,0.2352468689099527,-0.07831270085048485,0.31355956976043753,0.5937966108322144,0.0
lexeme_icf_position8_psalm,2791,8384,0.2497539149888143,0.3083679557017438,0.2331186347527389,-0.0776041509517255,0.3107227857044644,0.5974696278572083,0.0
lexeme_icf_position8,2791,8384,0.2497539149888143,0.3083678809671741,0.2331188372539938,-0.0776041509517255,0.3107229882057194,0.5974696278572083,0.0
homograph_icf_position8,2791,8384,0.2497539149888143,0.3068671949284623,0.2303830194296367,-0.0766936086050538,0.3070766280346906,0.5970660448074341,0.0
homograph_icf_position8_psalm,2791,8384,0.2497539149888143,0.3068671679011958,0.2303832323189515,-0.0766936159254332,0.3070768482443847,0.5970659255981445,0.0
word_cantillation_icf_position4,2791,8384,0.24975391498881433,0.30663564828224965,0.19809071243884716,-0.06594350740822279,0.26403421984706993,0.5812593698501587,2.9048323014904584e-38
word_cantillation_icf_position4_psalm,2791,8384,0.24975391498881433,0.30663564101207896,0.198090543901696,-0.06594352126755956,0.26403406516925554,0.5812593698501587,2.9048323014904584e-38
homograph_icf_position4,2791,8384,0.2497539149888143,0.3055566248924869,0.2314139443699695,-0.077036454978596,0.3084503993485656,0.5950912833213806,0.0
homograph_icf_position4_psalm,2791,8384,0.2497539149888143,0.305556606211975,0.2314137018015244,-0.0770367174007297,0.3084504192022541,0.5950912833213806,0.0
lexeme_icf_position4,2791,8384,0.2497539149888143,0.3046919646362295,0.2275044530100814,-0.0757352021601094,0.3032396551701908,0.5934382081031799,0.0
lexeme_icf_position4_psalm,2791,8384,0.2497539149888143,0.3046919646362295,0.2275044530100814,-0.0757354735920165,0.303239926602098,0.5934380888938904,0.0
word_consonantal_icf_position4,2791,8384,0.24975391498881433,0.3033424234692572,0.21925477003672222,-0.07298910020895069,0.2922438702456729,0.5948830842971802,0.0
word_consonantal_icf_position4_psalm,2791,8384,0.24975391498881433,0.30334237103427275,0.21925444686129716,-0.07298929493849578,0.29224374179979296,0.5948829054832458,0.0
word_consonantal_icf_position2,2791,8384,0.24975391498881433,0.3028358532257817,0.2150143051338022,-0.07157762162391273,0.28659192675771494,0.5881238579750061,1.2611686178923354e-44
word_consonantal_icf_position2_psalm,2791,8384,0.24975391498881433,0.3028356340042697,0.21501433117239502,-0.07157738808872975,0.28659171926112476,0.5881236791610718,1.2611686178923354e-44
homograph_log_count,2791,8384,0.2497539149888143,0.3004136261727907,0.1731315206664506,-0.0576347952853618,0.2307663159518125,0.5694959163665771,1.605219034481769e-28
homograph_binary,2791,8384,0.2497539149888143,0.2999908785732044,0.1751828585002231,-0.0583172383892271,0.2335000968894503,0.569934070110321,7.404566282993488e-29
homograph_count,2791,8384,0.2497539149888143,0.2997372243463262,0.1705729483335475,-0.056782372744739,0.2273553210782866,0.568537175655365,8.579749235017894e-28
lexeme_log_count,2791,8384,0.2497539149888143,0.2971639841407031,0.164087996960801,-0.0546241348676105,0.2187121318284115,0.5653290152549744,1.981592955935762e-25
lexeme_count,2791,8384,0.2497539149888143,0.2970695791542785,0.1635722963019903,-0.0544525819239893,0.2180248782259797,0.5650730133056641,3.025590952908846e-25
word_cantillation_icf_position_mean,2791,8384,0.24975391498881433,0.29689007423411157,0.1831438544231941,-0.06096786998044309,0.2441117244036372,0.5772831439971924,8.39505635947697e-35
lexeme_binary,2791,8384,0.2497539149888143,0.2963520355855153,0.1643761594890459,-0.0547203595655191,0.219096519054565,0.5653420090675354,1.9393880346898228e-25
word_cantillation_icf_position2_psalm,2791,8384,0.24975391498881433,0.29570485404891456,0.17800525931639805,-0.05925738496132486,0.23726264427772292,0.5777987241744995,3.0546414567567195e-35
word_cantillation_icf_position2,2791,8384,0.24975391498881433,0.29570476590457295,0.17800548368474137,-0.059257232308702244,0.23726271599344362,0.57779860496521,3.0551476999292904e-35
word_consonantal_count,2791,8384,0.24975391498881433,0.2908977776491906,0.14707283216666567,-0.048960190184862175,0.19603302235152784,0.557833731174469,2.428673525848294e-20
word_consonantal_log_count,2791,8384,0.24975391498881433,0.29089591725717767,0.1469338773452067,-0.04891328080520788,0.19584715815041456,0.5580155253410339,1.858369651997061e-20
word_cantillation_tf_icf,2791,8384,0.24975391498881433,0.2901083957059234,0.15918718339061205,-0.052992811630616275,0.21217999502122833,0.5657248497009277,1.026659450573909e-25
word_consonantal_binary,2791,8384,0.2497539149888143,0.2900329212225367,0.1464328310835014,-0.048746688199583,0.1951795192830844,0.5580279231071472,1.824713094588956e-20
word_cantillation_icf,2791,8384,0.24975391498881433,0.2892431439481045,0.15722858610130205,-0.05234078821300285,0.2095693743143049,0.5654389262199402,1.6514978079315228e-25
