model,genre,n_same_genre,n_different_genre,prevalence,average_precision,ap_ci_low,ap_ci_high,separation_auc,auc_ci_low,auc_ci_high,separation_p_naive,separation_p_perm,separation_p_maxT,n_permutations,naive_q,naive_q_by,perm_q,perm_q_by,maxT_q,maxT_q_by
morph_atomic_core,Hymn,136,2261,0.05673758865248227,0.06254254550221325,0.034354510132016826,0.11275762225198771,0.5348232172125816,0.4337923430353564,0.6475386657108197,0.08597753664865687,0.21039480259870064,0.8710644677661169,2000,0.21074054619920907,0.9755207731728303,0.499687656171914,1.0,1.0,1.0
morph_atomic_core,Lament,1711,5369,0.24166666666666667,0.33932612906898574,0.24864366186159245,0.43780357966995437,0.642988696609832,0.5781757364820952,0.7054698838627268,1.70109326889218e-71,0.0004997501249375312,0.12643678160919541,2000,6.060144770428392e-71,2.8052490223686134e-70,0.0006474035709418018,0.002996839684960293,0.3653607978619386,1.0
morph_atomic_core,Praise,820,4469,0.15503875968992248,0.20061669986720576,0.13651987739401797,0.30529305977642934,0.5653076205185861,0.48804268697921294,0.6514158067151122,1.3051561178295872e-09,0.01249375312343828,0.5697151424287856,2000,2.656924954153088e-09,1.2298940722529717e-08,0.026375701038369705,0.12209346864653046,1.0,1.0
morph_atomic_core,Royal,45,1400,0.031141868512110725,0.04827075213106287,0.01776087844761971,0.13430050128322008,0.599,0.44328092688229487,0.744073292144063,0.011802983118153188,0.05697151424287856,0.31284357821089454,2000,0.04485133584898211,0.20761742632988167,0.19940029985007496,0.9230266229677703,0.8946067506787148,1.0
morph_atomic_core,Thanksgiving,28,1136,0.024054982817869417,0.047365063837530044,0.017745916470741235,0.14546386090405636,0.7005784708249497,0.49207272702460664,0.8450246904254597,0.0001415294698397576,0.005997001499250375,0.031984007996002,2000,0.0005389989939163049,0.0024950334654043177,0.030161389893288648,0.13961747238167954,0.13863068465767114,0.641723271206164
morph_atomic_core,Trust,15,864,0.017064846416382253,0.030467683431830192,0.01011567973325257,0.16666666666666666,0.5760802469135803,0.3604285744554655,0.8685567518572469,0.15603481089573884,0.17791104447776113,0.4757621189405297,2000,0.2932682861667339,1.0,0.32392375240950955,1.0,0.8986796924118585,1.0
morph_atomic_core,Wisdom,36,1269,0.027586206896551724,0.03272061505335737,0.013132490054856526,0.07133269599624355,0.5483757989668155,0.3912699628236726,0.7496038676406038,0.1608665651650658,0.21639180409795103,0.7461269365317341,2000,0.23945981799186397,1.0,0.31612242659158224,1.0,1.0,1.0
morph_atomic_core_psalm,Hymn,136,2261,0.05673758865248227,0.057032956732146936,0.0320742294527501,0.09862966724660853,0.5103448500143092,0.4111373354480286,0.6285559520550823,0.3424689272799843,0.3733133433283358,0.993503248375812,2000,0.6297009308051323,1.0,0.6586252328381265,1.0,1.0,1.0
morph_atomic_core_psalm,Lament,1711,5369,0.24166666666666667,0.34273328136963355,0.25238138676321537,0.4421000271292616,0.6520286220035598,0.5851877322809741,0.7175575108465538,1.5439004025455063e-80,0.0004997501249375312,0.10994502748625687,2000,8.000211176826715e-80,3.703308325578026e-79,0.0006474035709418018,0.002996839684960293,0.3653607978619386,1.0
morph_atomic_core_psalm,Praise,820,4469,0.15503875968992248,0.20064482362663372,0.13338712301395889,0.2971562453149568,0.5676328528780924,0.49218808491110044,0.6526025380186503,3.493102390648536e-10,0.012993503248375811,0.5627186406796602,2000,7.657955241037175e-10,3.544877600629257e-09,0.026451060184193614,0.1224423071283777,1.0,1.0
