model,n_same_genre,n_different_genre,prevalence,average_precision,separation_auc,separation_p
morph_prs_ps_sp_plus,2791,8384,0.24975391498881433,0.3564924561260334,0.6323410204829591,5.2982526957813056e-98
morph_prs_ps_sp_plus_psalm,2791,8384,0.24975391498881433,0.3508342114326115,0.6302534762773473,5.269457384904497e-95
morph_prs_gn_sp_plus,2791,8384,0.24975391498881433,0.34923837743349206,0.627402975006906,5.474681800566802e-91
morph_st_sp_plus,2791,8384,0.24975391498881433,0.34523651047697285,0.625847146020059,7.822373420563241e-89
morph_full_all_psalm,2791,8384,0.24975391498881433,0.34314740493030255,0.619729557725076,1.2922660601991789e-80
morph_vt_sp_plus,2791,8384,0.24975391498881433,0.3427834799991002,0.6198849013049031,8.085599020766323e-81
morph_prs_gn_sp_plus_psalm,2791,8384,0.24975391498881433,0.3421289503099607,0.6228368139412124,9.730710394805763e-85
morph_full_all,2791,8384,0.24975391498881433,0.33896319678823655,0.6161236208396126,5.815403901469374e-76
morph_vt_sp_plus_psalm,2791,8384,0.24975391498881433,0.33650460018904926,0.6164220429078199,2.42580197073591e-76
sp_1gram,2791,8384,0.24975391498881433,0.33586705958384855,0.619582675776282,2.012138183087704e-80
morph_st_sp_plus_psalm,2791,8384,0.24975391498881433,0.33498114039674165,0.6230145081929102,5.612740664919865e-85
morph_ps_sp_plus,2791,8384,0.24975391498881433,0.3319746481360181,0.6151506614773221,9.905679224203324e-75
sp_1_2gram,2791,8384,0.24975391498881433,0.32863074671098136,0.6206252512848004,8.581833806706251e-82
morph_ps_sp_plus_psalm,2791,8384,0.24975391498881433,0.3282627212561471,0.6107708699719108,2.5769060260638746e-69
sp_1gram_psalm,2791,8384,0.24975391498881433,0.3279525234125153,0.6115477588130879,2.9226047989178954e-70
sp_1_2gram_psalm,2791,8384,0.24975391498881433,0.32709742957410803,0.6159803286736812,8.842323913265541e-76
morph_atomic_core_psalm,2791,8384,0.24975391498881433,0.3265455615001285,0.6098759029158609,3.1043370760455103e-68
morph_atomic_core,2791,8384,0.24975391498881433,0.3249034555495106,0.6044802883313595,6.6650112434795065e-62
sp_1_2_3gram,2791,8384,0.24975391498881433,0.32460739422809626,0.6147347167558757,3.304685169651485e-74
morph_suffix_host_plus_suffix,2791,8384,0.24975391498881433,0.32396420377540025,0.5881272461784197,1.2061543204319092e-44
morph_prs_nu_sp_plus,2791,8384,0.24975391498881433,0.32354505084182705,0.5983801361245662,3.9920570856953925e-55
morph_suffix_host_plus_suffix_psalm,2791,8384,0.24975391498881433,0.32322084158321984,0.5918212609505471,2.735768937114752e-48
morph_vs_sp_plus,2791,8384,0.24975391498881433,0.32295868719492526,0.6142117195812057,1.494078659876799e-73
sp_1_2_3gram_psalm,2791,8384,0.24975391498881433,0.32214905863114573,0.61268789949155,1.1655869486789524e-71
morph_prs_nu_sp_plus_psalm,2791,8384,0.24975391498881433,0.32121158515667414,0.5969837105910218,1.2467034907806617e-53
morph_vs_sp_plus_psalm,2791,8384,0.24975391498881433,0.3198890028349836,0.6105656967871101,4.5673066309558346e-69
morph_st_1_2_3gram,2791,8384,0.24975391498881433,0.3197398231434619,0.5937767524294283,2.804785799831305e-50
morph_st_1_2gram,2791,8384,0.24975391498881433,0.3185450867969339,0.5970847800728076,9.734236308311648e-54
morph_st_1_2gram_psalm,2791,8384,0.24975391498881433,0.3172779836758588,0.5996524577362897,1.6634334237812098e-56
morph_gn_sp_plus,2791,8384,0.24975391498881433,0.31603154310621207,0.5878450208686044,2.258078031359289e-44
morph_st_1_2_3gram_psalm,2791,8384,0.24975391498881433,0.31314045759443226,0.5955150193096129,4.4137839096486915e-52
morph_nu_sp_plus,2791,8384,0.24975391498881433,0.3130825899656948,0.5874242470344975,5.730110520009146e-44
morph_suffix_posmean,2791,8384,0.24975391498881433,0.31277373054151086,0.5870274478216514,1.373355598227037e-43
morph_gn_sp_plus_psalm,2791,8384,0.24975391498881433,0.3126157188690674,0.5886852437359998,3.4706631153084126e-45
morph_nu_sp_plus_psalm,2791,8384,0.24975391498881433,0.31082997831797227,0.5891821295138956,1.1371704239000442e-45
