model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
phrase_function_1_2_3gram,step_magnitude_distance,9730,9730,0.006879394859039073,0.011398860113988602,2.359490867829399,0.00611564411676707,0.0198980101989801,2.1151978503584017,0.001208253787671212,0.3056694330566943,0.4817005192128657,0.03799620037996201,0.15179433154182068,0.07461753824617538,0.2980961050344307,0.917008299170083,1.0
phrase_function_1_2_3gram,turning_angle_distance,9730,4186,0.007059680617285402,0.19518048195180482,1.0433389834448141,0.006697620339160813,0.2106789321067893,0.9986405411180544,-0.005338192490311339,0.788021197880212,-0.9146004844453159,0.30446955304469553,0.9682539030479237,0.385628103856281,1.0,0.9023264340232643,1.0
phrase_function_1_2_3gram_psalm,content_distance,11026,11026,0.038601245044699306,0.00019998000199980003,3.9769777442603,0.04220705785139694,9.999000099990002e-05,4.422631695148602,nan,nan,nan,0.0003333000033330001,0.0013315292240510587,0.00018748125187481254,0.0007489851885287205,nan,nan
phrase_function_1_2_3gram_psalm,structural_distance,11026,11026,-3.7817341946502625e-17,0.6905309469053095,-0.5308055444612051,-6.852461873706905e-17,0.834016598340166,-0.9843908741586787,2.2681204329078753e-17,0.35366463353664634,0.3608725205529755,0.8631636836316369,1.0,0.9635036496350365,1.0,0.775922407759224,1.0
phrase_function_1_2_3gram_psalm,adjacent_similarity_distance,11026,11026,3.2049318029896036e-18,0.37766223377662234,0.2912829600938107,3.547883096768825e-18,0.3658634136586341,0.32277993475032785,7.813147100774709e-18,0.23357664233576642,0.717816838386654,0.4926029136216813,1.0,0.4989046549890465,1.0,0.412194074710176,1.0
phrase_function_1_2_3gram_psalm,step_magnitude_distance,11026,11026,0.0,1.0,nan,0.0,1.0,nan,0.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0
phrase_function_1_2_3gram_psalm,turning_angle_distance,11026,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
phrase_function_1_2gram,content_distance,9730,9730,0.04296784044343213,9.999000099990002e-05,4.150947739308968,0.043206867318106426,9.999000099990002e-05,4.175973429492507,nan,nan,nan,0.00029997000299970003,0.0011983763016459527,0.00018748125187481254,0.0007489851885287205,nan,nan
phrase_function_1_2gram,structural_distance,9730,9730,0.025602524773551183,9.999000099990002e-05,4.080158840029694,0.015266074169016453,0.0025997400259974,2.8325382183595766,-0.00029656598608397125,0.5344465553444655,-0.09196827273260431,0.0003333000033330001,0.0013315292240510587,0.0077992200779922,0.03115778384279477,0.775922407759224,1.0
phrase_function_1_2gram,adjacent_similarity_distance,9730,9730,0.007795850953238356,0.00029997000299970003,3.3771316103090983,0.006337961298047006,0.0021997800219978004,2.824370868905459,0.002153609149152752,0.13588641135886412,1.1267666320689038,0.0029997000299970002,0.011983763016459526,0.010998900109989003,0.04394046439368493,0.38976102389761025,1.0
phrase_function_1_2gram,step_magnitude_distance,9730,9730,0.008196115187772357,0.0032996700329967,2.7115937535388785,0.006833469015921818,0.011898810118988102,2.3042869541074986,0.0015464108346071271,0.26687331266873315,0.6114751055380236,0.014141442998557286,0.05649488279188062,0.050994900509949,0.20372397127981196,0.8895777088957773,1.0
phrase_function_1_2gram,turning_angle_distance,9730,4005,0.009483752658681371,0.0781921807819218,1.4884448925356104,0.009108505513115376,0.0866913308669133,1.4416903102215508,-0.0009622429146002678,0.5207479252074793,-0.16796850150347506,0.287011298870113,0.912734319641629,0.3269173082691731,1.0,0.9023264340232643,1.0
