model,n_same_genre,n_different_genre,prevalence,average_precision,separation_auc,separation_p
f2llm_v2_14b_vocalized,8018,38765,0.17138704230169077,0.22677629615438052,0.5334547973238467,1.7581935470321963e-21
f2llm_v2_14b_cantillation,8018,38765,0.17138704230169077,0.22551198989901,0.5329554918948167,6.691156186575571e-21
berel_consonantal,8018,38765,0.17138704230169077,0.20938682536425107,0.5066112725794282,0.03097015600614451
kalm_embedding_gemma3_12b_2511_cantillation,8018,38765,0.17138704230169077,0.20418177018865907,0.506353489699125,0.03641164522270593
gemini_embedding_2_cantillation,8018,38765,0.17138704230169077,0.20171181516602282,0.4974183458043599,0.7669815491137031
gemini_embedding_2_vocalized,8018,38765,0.17138704230169077,0.20091060555891527,0.497115377283609,0.7923169768344082
f2llm_v2_14b_consonantal,8018,38765,0.17138704230169077,0.2007745532490939,0.5040675779251618,0.12538133658723982
bge_multilingual_gemma2_cantillation,8018,38765,0.17138704230169077,0.1993957563227025,0.5010842880701447,0.37974397498851015
harrier_oss_v1_27b_cantillation,8018,38765,0.17138704230169077,0.19933495408780588,0.49820746413565736,0.693617725962182
kalm_embedding_gemma3_12b_2511_vocalized,8018,38765,0.17138704230169077,0.19840439795299564,0.5011183578725245,0.37608739301745864
gemini_embedding_2_consonantal,8018,38765,0.17138704230169077,0.19795809436152742,0.4979485021078428,0.7187898595712985
harrier_oss_v1_27b_vocalized,8018,38765,0.17138704230169077,0.19712993219559047,0.4972856699924203,0.7782820287139862
bge_multilingual_gemma2_vocalized,8018,38765,0.17138704230169077,0.1965038080950266,0.4986099411240226,0.6526518904659364
neodictabert_consonantal,8018,38765,0.17138704230169077,0.19378652084917297,0.49402981367506754,0.9540741677038629
openai_text_embedding_3_large_cantillation,8018,38765,0.17138704230169077,0.19202539500537022,0.4982152307443683,0.6928476196175254
qwen3_embedding_8b_vocalized,8018,38765,0.17138704230169077,0.19133831898258336,0.492347236131319,0.9846443542224756
qwen3_embedding_8b_cantillation,8018,38765,0.17138704230169077,0.19086243055033342,0.4922551628885311,0.9856211017830373
alephbert_consonantal,8018,38765,0.17138704230169077,0.1902575662542383,0.49476052800970804,0.9304818740482624
openai_text_embedding_3_large_vocalized,8018,38765,0.17138704230169077,0.18999836794215444,0.49501759021049535,0.9202576539792586
harrier_oss_v1_27b_consonantal,8018,38765,0.17138704230169077,0.18517469955789612,0.48675531646726633,0.9999078791814111
kalm_embedding_gemma3_12b_2511_consonantal,8018,38765,0.17138704230169077,0.18461319200664988,0.48699889166568566,0.9998791620218835
voyage_4_vocalized,8018,38765,0.17138704230169077,0.1844217090052228,0.4812897023230042,0.9999999364361607
voyage_4_cantillation,8018,38765,0.17138704230169077,0.1836576435979319,0.47978731074481357,0.9999999942556967
miqrabert_consonantal,8018,38765,0.17138704230169077,0.18197997908812916,0.49954709474944115,0.5508781632395753
bge_m3_consonantal,8018,38765,0.17138704230169077,0.1811495917883057,0.48394954542013474,0.9999970775026019
bge_m3_vocalized,8018,38765,0.17138704230169077,0.18085644825598543,0.4846236075884593,0.9999929274142103
voyage_4_consonantal,8018,38765,0.17138704230169077,0.17884831555401937,0.47818421063892197,0.9999999996357902
cohere_embed_v4_consonantal,8018,38765,0.17138704230169077,0.1767719036641238,0.4810082399728947,0.9999999589408443
bge_multilingual_gemma2_consonantal,8018,38765,0.17138704230169077,0.17620162166834524,0.474192128719024,0.9999999999998415
openai_text_embedding_3_large_consonantal,8018,38765,0.17138704230169077,0.17614887533322796,0.47545721404538743,0.9999999999978924
me5_large_instruct_consonantal,8018,38765,0.17138704230169077,0.17614160956878855,0.47533711795178246,0.9999999999983425
llama_embed_nemotron_8b_vocalized,8018,38765,0.17138704230169077,0.17476647012779936,0.47240239835708236,0.9999999999999967
bge_m3_cantillation,8018,38765,0.17138704230169077,0.17440225534143192,0.47433382267686947,0.9999999999997868
qwen3_embedding_8b_consonantal,8018,38765,0.17138704230169077,0.17429908587022525,0.47345891774463217,0.9999999999999666
llama_embed_nemotron_8b_cantillation,8018,38765,0.17138704230169077,0.17304776537413713,0.4694976834818678,1.0
me5_large_instruct_vocalized,8018,38765,0.17138704230169077,0.1713350736225753,0.46976834689985714,1.0
llama_embed_nemotron_8b_consonantal,8018,38765,0.17138704230169077,0.1694023237441621,0.4662833080618267,1.0
cohere_embed_v4_cantillation,8018,38765,0.17138704230169077,0.16864726898278987,0.46325337512073395,1.0
cohere_embed_v4_vocalized,8018,38765,0.17138704230169077,0.16839606624057718,0.4646980270786963,1.0
me5_large_instruct_cantillation,8018,38765,0.17138704230169077,0.16749591037519174,0.4650428738356884,1.0
gte_multilingual_base_cantillation,8018,38765,0.17138704230169077,0.15915790769706528,0.45255300235890633,1.0
gte_multilingual_base_vocalized,8018,38765,0.17138704230169077,0.15861266624352738,0.4486713581401733,1.0
gte_multilingual_base_consonantal,8018,38765,0.17138704230169077,0.15635716350068102,0.44684479268994176,1.0
