model,n_same_genre,n_different_genre,prevalence,average_precision,separation_auc,separation_p
phrase_full_signature_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.191754553492718,0.5730882985064587,2.6834227213725103e-243
phrase_signature_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.19123181358103872,0.5741957472428248,1.1862558014430563e-250
phrase_function_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.19045327219813896,0.5737249702666749,1.6367216720709486e-247
phrase_signature_1_2gram_psalm,20198,120011,0.14405637298604226,0.18953978676711514,0.5698690467022073,1.5214378481791644e-222
phrase_typ_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.18928388163295193,0.5725307257188919,1.2293320435856973e-239
phrase_full_signature_1_2gram_psalm,20198,120011,0.14405637298604226,0.1880521953002548,0.5671445301773171,1.037576851249584e-205
phrase_function_1_2gram_psalm,20198,120011,0.14405637298604226,0.18802527000810665,0.5702183252603106,9.459022214369908e-225
clause_typ_1_2gram_psalm,20198,120011,0.14405637298604226,0.18677910669796993,0.567953190206995,1.228561594500011e-210
phrase_signature_1gram_psalm,20198,120011,0.14405637298604226,0.18642191990174928,0.5640813849250998,1.394634992463032e-187
clause_signature_1_2gram_psalm,20198,120011,0.14405637298604226,0.1852082239106722,0.5715963409612165,1.4581017814357453e-233
phrase_marginal_typ_function_psalm,20198,120011,0.14405637298604226,0.18520088256138814,0.5675398406332672,4.121522288039036e-208
phrase_function_1gram_psalm,20198,120011,0.14405637298604226,0.18507203648559192,0.5650125825718839,5.281349536718499e-193
phrase_typ_1_2gram_psalm,20198,120011,0.14405637298604226,0.18388706843587316,0.5655165243958324,5.703183283054339e-196
clause_typ_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.183178927938376,0.5637672107917618,9.006238821778117e-186
phrase_full_signature_1gram_psalm,20198,120011,0.14405637298604226,0.1830706454172067,0.5570693420337516,2.9141815165770114e-149
phrase_det_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.1822553776493377,0.5464876196379361,8.289843427029292e-100
clause_signature_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.1813650347279153,0.5678845401560539,3.224412914368601e-210
phrase_signature_posmean,20198,120011,0.14405637298604226,0.18034373503769663,0.5497021125375617,9.128731601535412e-114
phrase_typ_1gram_psalm,20198,120011,0.14405637298604226,0.17905723484953295,0.5554616854117811,4.2330213516307745e-141
clause_marginal_typ_rela_psalm,20198,120011,0.14405637298604226,0.17771747539110733,0.5566520763833768,4.030084674374538e-147
clause_typ_1gram_psalm,20198,120011,0.14405637298604226,0.17637591352380674,0.5465569699828049,4.238405642512271e-100
clause_signature_1gram_psalm,20198,120011,0.14405637298604226,0.17634758562005212,0.5523130052897608,8.697631437985875e-126
phrase_rela_1_2gram_psalm,20198,120011,0.14405637298604226,0.17612411933425953,0.5521712010293501,4.0419509239272646e-125
phrase_rela_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.1756442022022614,0.5610077414521321,3.0474337122414226e-170
clause_kind_1_2gram_psalm,20198,120011,0.14405637298604226,0.17563168858674277,0.5402951275329054,1.5476634545132033e-75
phrase_det_1_2gram_psalm,20198,120011,0.14405637298604226,0.1755328955912064,0.5393912993117724,2.7805331096988065e-72
clause_rela_1_2gram_psalm,20198,120011,0.14405637298604226,0.1753473307011515,0.5557746580098825,1.137445805574141e-142
clause_kind_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.1734053790848094,0.5414826521467931,6.3425640752166464e-80
clause_rela_1_2_3gram_psalm,20198,120011,0.14405637298604226,0.17298777449571517,0.5581041495594693,1.2236504521916916e-154
phrase_det_1gram_psalm,20198,120011,0.14405637298604226,0.17160806055606131,0.5354629040923584,5.449397052878323e-59
phrase_rela_1gram_psalm,20198,120011,0.14405637298604226,0.17048097688052435,0.539208057040426,1.2345097958652766e-71
clause_rela_1gram_psalm,20198,120011,0.14405637298604226,0.16982467487448621,0.5365736795858571,1.3133459706962971e-62
phrase_complexity_core_psalm,20198,120011,0.14405637298604226,0.1689145932081626,0.5317046571948847,1.4339444972149254e-47
clause_kind_1gram_psalm,20198,120011,0.14405637298604226,0.16748161402732337,0.5309962134548334,1.4698150743938502e-45
clause_tree_summary_psalm,20198,120011,0.14405637298604226,0.16660123391792112,0.5158239958808806,2.850058844695886e-13
clause_tab_transition_psalm,20198,120011,0.14405637298604226,0.16537114427398403,0.5240845557899972,2.6647988611812418e-28
phrase_subphrase_rela_1_2gram_psalm,19889,118736,0.14347339945897206,0.1647045077626746,0.5275136057978539,7.944275423022854e-36
phrase_subphrase_rela_1gram_psalm,19889,118736,0.14347339945897206,0.16392061241761968,0.5285780739738754,1.710305300038598e-38
phrase_subphrase_rela_1_2_3gram_psalm,19889,118736,0.14347339945897206,0.1637721437691777,0.5398176600419351,9.248182765286676e-73
clause_rela_1gram,20198,120011,0.14405637298604226,0.15984433567296252,0.525212016637195,7.51555376514043e-31
clause_mother_edge_distance_psalm,20198,120011,0.14405637298604226,0.15812742650553607,0.49786301357864193,0.8348097722074482
clause_tab_1gram_psalm,20198,120011,0.14405637298604226,0.15808133494235757,0.4956398087015968,0.9764813881257166
phrase_rela_1gram,20198,120011,0.14405637298604226,0.15286939437569505,0.518442182622351,3.558206191203209e-18
clause_signature_1gram,20198,120011,0.14405637298604226,0.15213592333596304,0.5024961573789261,0.12632264090210016
clause_rela_1_2gram,20198,120011,0.14405637298604226,0.15138843221383516,0.5144699735494508,2.1873979250713976e-11
clause_signature_1_2gram,20198,120011,0.14405637298604226,0.15135008265438413,0.5008990270307178,0.34016633572904
