model,genre,n_same_genre,n_different_genre,prevalence,average_precision,ap_ci_low,ap_ci_high,separation_auc,auc_ci_low,auc_ci_high,separation_p_naive,separation_p_perm,separation_p_maxT,n_permutations,naive_q,naive_q_by,perm_q,perm_q_by,maxT_q,maxT_q_by
clause_kind_1_2_3gram,Danklied Israels,6,2097,0.0028530670470756064,0.008134789040021805,0.0022831272079536567,0.02353506854882475,0.7300906056270863,0.4230885527140027,0.9504258085054473,0.025655319334280856,0.03498250874562719,0.3773113443278361,2000,0.6755900758027291,1.0,0.7501249375312344,1.0,1.0,1.0
clause_kind_1_2_3gram,Danklied des Einzelnen,1596,26866,0.056074766355140186,0.05913510012798334,0.04504993695771665,0.0834541996356745,0.5179805274184494,0.4794392017525296,0.5634699994670859,0.00781286264039779,0.2283858070964518,1.0,2000,0.011222111792571371,0.05558288717461613,0.32804506837490344,1.0,1.0,1.0
clause_kind_1_2_3gram,Fluch,15,3142,0.004751346214760849,0.005868366919167078,0.0023634417873334077,0.8382020407189357,0.49914067472947166,0.3276951946932491,0.9402619796675276,0.5046444682439515,0.4577711144427786,1.0,2000,0.988782647201491,1.0,0.9860069965017492,1.0,1.0,1.0
clause_kind_1_2_3gram,Hymnus,11026,56707,0.16278623418422336,0.14084993362216885,0.11693884268551455,0.16484421273643945,0.4322451381642848,0.40378454653282764,0.4662820545833478,1.0,1.0,1.0,2000,1.0,1.0,1.0,1.0,1.0,1.0
clause_kind_1_2_3gram,Klagelied des Einzelnen,5565,44872,0.11033566627674128,0.13828439096093187,0.10286770175450503,0.22666747930405523,0.5814890277097663,0.5368236610810051,0.6132906595235811,4.297561329508677e-88,0.0004997501249375312,0.936031984007996,2000,1.476118891439937e-87,7.311186282562034e-87,0.0008773391082236659,0.004345442423640355,1.0,1.0
clause_kind_1_2_3gram,Klagelied des Volkes,496,15918,0.030218106494455953,0.034327985807761495,0.02006811636605259,0.0508805823375112,0.5537229105617905,0.48179023624784273,0.6391557798010201,2.2376639773906887e-05,0.06596701649175413,0.9870064967516242,2000,7.071018168554576e-05,0.0003502260646989809,0.19301460380920651,0.9559973332008782,1.0,1.0
clause_kind_1_2_3gram,Königspsalm,325,13088,0.024230224409155298,0.025570940327697113,0.01449869809333516,0.04397990827942682,0.4787523509497837,0.4120932846787825,0.5836549392803505,0.9050210534893546,0.7066466766616691,1.0,2000,0.9997904174423975,1.0,0.8824094446283351,1.0,1.0,1.0
clause_kind_1_2_3gram,Legende,3,1579,0.0018963337547408343,0.02119281045751634,0.005862495148423573,0.06521739130434782,0.9263246780662867,0.8398679432800297,0.9885003873520729,0.005320722856138751,0.005497251374312844,0.06546726636681659,2000,0.009137763165977421,0.04525915161699774,0.009240060820653503,0.0457658297808931,0.11004072431869172,0.545029427390636
clause_kind_1_2_3gram,Liturgie,153,9176,0.01640047164755065,0.025638013131400017,0.013212282620516198,0.04476493477768219,0.6515116872090306,0.5730314444333873,0.7269729031167543,6.042706703257409e-11,0.0029985007496251873,0.6711644177911045,2000,2.273208712177787e-10,1.1259155648135003e-09,0.009475262368815593,0.04693077817531584,1.0,1.0
clause_kind_1_2_3gram,Mischgedicht,45,5099,0.008748055987558321,0.02172375066297336,0.008837647255486608,0.06505913348254426,0.7262665882199124,0.6308011691798713,0.868784825684801,8.276787958264187e-08,0.0034982508745627187,0.38630684657671166,2000,2.42172684704767e-07,1.1994762892693164e-06,0.008636306846576711,0.04277544885770975,1.0,1.0
clause_kind_1_2_3gram,Segensspruch,253,11656,0.021244436980434964,0.018057165566286504,0.009784391277370644,0.031714972016891566,0.44744992146405116,0.39811602167293786,0.5235569915617146,0.9979118225509942,0.9160419790104948,1.0,2000,0.9999999994948561,1.0,0.9985007496251874,1.0,1.0,1.0
clause_kind_1_2_3gram,Segenswunsch,45,5196,0.008586147681740127,0.009816252651516078,0.0033494838515910107,0.03141350306139297,0.48939568899153196,0.3572839104411903,0.7126844155523725,0.5969235835628659,0.527736131934033,1.0,2000,0.9999999999519258,1.0,1.0,1.0,1.0,1.0
clause_kind_1_2_3gram,Siegeslied,10,2622,0.003799392097264438,0.006873068925178959,0.0015988081223121003,0.05689601275601899,0.4412280701754386,0.1611625553399009,0.9279778976775078,0.7397892711661173,0.6891554222888556,1.0,2000,0.9208285219226607,1.0,0.9063042008407561,1.0,1.0,1.0
clause_kind_1_2_3gram,Thronbesteigungslied,36,4685,0.007625503071383181,0.00866788192197214,0.0033344459480290738,0.017892765695162308,0.581373769714218,0.4801172472212418,0.7583965486413691,0.04602934180713636,0.12693653173413294,0.936031984007996,2000,0.07421057148497495,0.3675634228437859,0.19662717660777457,0.973890331415868,1.0,1.0
clause_kind_1_2_3gram,Tora,3,1578,0.0018975332068311196,0.0016921579233152159,0.0012224700658336593,0.003146112872143882,0.28432615124630334,0.2555729155121305,0.33162017012063444,0.9020204735141357,0.952023988005997,1.0,2000,0.9274361627994324,1.0,0.9767518837983605,1.0,1.0,1.0
clause_kind_1_2_3gram,Wallfahrtslied,0,528,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2_3gram,Weisheitsgedicht,465,15452,0.029214047873342967,0.028813188010134265,0.019238972966554448,0.043276955550813324,0.4967311187750342,0.4368210365384105,0.5899113265535038,0.5950633575329152,0.5212393803098451,1.0,2000,0.999985157416146,1.0,0.8930058780133743,1.0,1.0,1.0
clause_kind_1_2_3gram,Zionslied,15,3140,0.004754358161648178,0.012021480940743757,0.00419487795021527,0.03962130178133266,0.7720276008492569,0.5272467008876524,0.8947278553910878,0.00013616471660495306,0.004997501249375313,0.2613693153423288,2000,0.00045670999827979305,0.0022620751579670575,0.014476095285690488,0.07169979999006587,0.7907018712865791,1.0
clause_kind_1_2_3gram,prophetische Gerichtsrede,1,1050,0.0009514747859181732,0.005917159763313609,nan,nan,0.840952380952381,nan,nan,0.11929835241453907,0.10291164658634538,0.14642678660669664,2000,0.390983073497538,1.0,0.36427190242451285,1.0,0.5424244399539361,1.0
clause_kind_1_2_3gram,prophetische Redeweise,91,7217,0.012452107279693486,0.012615429346611511,0.0058097989250687375,0.028681929253318292,0.4622510647174635,0.41767163211007724,0.6011020563327878,0.8924390115280023,0.750624687656172,1.0,2000,0.9999613427340172,1.0,0.9930034982508745,1.0,1.0,1.0
clause_kind_1_2_3gram,"prophetische Schelt-, Droh- und Mahnrede",21,3656,0.005711177590426979,0.007973811821874833,0.002690453187166965,0.02595597100424201,0.62509117432531,0.5259396811530032,0.990865360173822,0.023865319631986962,0.07596201899050475,0.7886056971514243,2000,0.2916989963951698,1.0,0.7514409461935699,1.0,1.0,1.0
clause_kind_1_2_3gram,prophetische Tora,0,525,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2_3gram,prophetisches Stück,28,4173,0.006665079742918353,0.009664447797001185,0.003847951452385402,0.03591573864309367,0.5928032248125706,0.4071192382278949,0.7258912189152492,0.045021405522439245,0.11344327836081959,0.9055472263868066,2000,0.5109434815090951,1.0,0.5625937031484257,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Danklied Israels,6,2097,0.0028530670470756064,0.002881974464634837,0.001394903114854515,0.0053656561006561534,0.4546574471467175,0.22123660135351841,0.645788153289389,0.6496803275254149,0.6266866566716641,1.0,2000,0.9789087076252553,1.0,0.9895372826407309,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Danklied des Einzelnen,1596,26866,0.056074766355140186,0.06518322909093369,0.048026350598904935,0.09261583317099817,0.5543971407712313,0.5090634275159026,0.6060453217812029,1.2981489904364558e-13,0.02048975512243878,0.9905047476261869,2000,4.1021508097792006e-13,2.0317867959945947e-12,0.0652942759389536,0.32340119575938797,1.0,1.0
clause_kind_1_2_3gram_psalm,Fluch,15,3142,0.004751346214760849,0.006019266404254286,0.002889939383344343,0.019701293483626068,0.5857415658816041,0.4267286675096979,0.8442459675738464,0.12562743005085758,0.15342328835582209,0.9320339830084957,2000,0.988782647201491,1.0,0.9860069965017492,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Hymnus,11026,56707,0.16278623418422336,0.1755317916691576,0.14247463052650933,0.2160238112735761,0.5144109981351469,0.47815236436635483,0.5581722368410902,8.079580019203256e-07,0.1729135432283858,1.0,2000,2.1276227383901907e-06,1.0538071336659932e-05,0.4553389971680826,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Klagelied des Einzelnen,5565,44872,0.11033566627674128,0.1414443184100879,0.08699269617935147,0.21950994466983312,0.5550702271106137,0.501875731116348,0.6433578285886753,2.2160821583751694e-41,0.004997501249375313,0.9900049975012494,2000,2.8237175888973933e-41,1.3985814707402783e-40,0.006168790604697652,0.03055389204122125,1.0,1.0
clause_kind_1_2_3gram_psalm,Klagelied des Volkes,496,15918,0.030218106494455953,0.02680694002113046,0.012746122792333791,0.04021270614160706,0.46585411017756323,0.38200578186455214,0.5276672796190259,0.9952587240940731,0.8570714642678661,1.0,2000,0.9999906926869576,1.0,0.9272799497687054,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Königspsalm,325,13088,0.024230224409155298,0.023246977698312885,0.011036104971313758,0.037609681515793206,0.48750434925709984,0.3952837493399865,0.5662482928981052,0.7795933271921642,0.623688155922039,1.0,2000,0.9997904174423975,1.0,0.8824094446283351,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Legende,3,1579,0.0018963337547408343,0.013655192431363917,0.003165784040641774,0.02189116394742935,0.9026810217437197,0.73873476287276,0.9533722599452407,0.007919838047148905,0.010494752623688156,0.08545727136431784,2000,0.012267984425975756,0.06076307265628422,0.016256577593556164,0.08051849196745366,0.1281246169368146,0.6345985728108745
clause_kind_1_2_3gram_psalm,Liturgie,153,9176,0.01640047164755065,0.015716240691304846,0.007213505791061861,0.030796655383809043,0.4417502179598954,0.3406045423795071,0.5082268024970656,0.9933429708346044,0.9320339830084957,1.0,2000,0.9999999998364674,1.0,1.0,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Mischgedicht,45,5099,0.008748055987558321,0.009654649189515759,0.00451296376707009,0.020867238293458257,0.5058268505807239,0.3734401320389673,0.6418738104951375,0.44640570890758313,0.4292853573213393,1.0,2000,0.5343341061166526,1.0,0.5138415640664517,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Segensspruch,253,11656,0.021244436980434964,0.020895876734722464,0.009759500667629529,0.033444645121830416,0.47324623393675347,0.4028737138802584,0.5641435689352859,0.9276263380805118,0.7611194402798601,1.0,2000,0.9999999994948561,1.0,0.9985007496251874,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Segenswunsch,45,5196,0.008586147681740127,0.008257865524434832,0.0026961004327932746,0.026293190351620137,0.41069198528782824,0.26616663046694783,0.5460934466523064,0.9805984674644079,0.9405297351324338,1.0,2000,0.9999999999519258,1.0,1.0,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Siegeslied,10,2622,0.003799392097264438,0.0026011087782306986,0.0013793169440477237,0.005745654161637407,0.24740655987795576,0.15250055896952816,0.372553512361146,0.9971233816343443,0.9945027486256871,1.0,2000,0.9971233816343443,1.0,0.9945027486256871,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Thronbesteigungslied,36,4685,0.007625503071383181,0.01787462197517835,0.0010536165233140595,0.05376555794154763,0.43619115380054546,0.1353338845760236,0.6125972899137659,0.9067687695805124,0.8305847076461769,1.0,2000,0.9551297706248063,1.0,0.8854106280193236,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Tora,3,1578,0.0018975332068311196,1.0,1.0,1.0,1.0,1.0,1.0,0.0013664705614714284,0.0009995002498750624,0.0009995002498750624,2000,0.0027897801675024784,0.013817723362452928,0.0019740129935032482,0.009777245453190798,0.0026320173246709975,0.013036327270921067
clause_kind_1_2_3gram_psalm,Wallfahrtslied,0,528,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2_3gram_psalm,Weisheitsgedicht,465,15452,0.029214047873342967,0.029426104398567434,0.020515428313609342,0.04708347427051354,0.5034273323702398,0.4465388849055598,0.5820798118526439,0.4004278385318294,0.42278860569715143,1.0,2000,0.999985157416146,1.0,0.8930058780133743,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Zionslied,15,3140,0.004754358161648178,0.00436096538709421,0.0017566867454793112,0.020544516652612307,0.40767515923566877,0.19772277010883393,0.6654396566433727,0.8917131752475479,0.8670664667666167,1.0,2000,0.9439600988636554,1.0,0.9267190728959844,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,prophetische Gerichtsrede,1,1050,0.0009514747859181732,0.006493506493506494,nan,nan,0.8552380952380952,nan,nan,0.10972684536831773,0.10893574297188754,0.14492753623188406,2000,0.390983073497538,1.0,0.36427190242451285,1.0,0.5424244399539361,1.0
clause_kind_1_2_3gram_psalm,prophetische Redeweise,91,7217,0.012452107279693486,0.018064903163689323,0.0026086668549610225,0.05959342519643515,0.409130913426327,0.30098752682326935,0.4868781810537078,0.9985769552260797,0.9765117441279361,1.0,2000,0.9999613427340172,1.0,0.9930034982508745,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,"prophetische Schelt-, Droh- und Mahnrede",21,3656,0.005711177590426979,0.01566043667486009,0.0027041395067119557,0.14211012557417657,0.5338126497863915,0.24625307962002044,0.6779703093371234,0.29630549886953017,0.2913543228385807,1.0,2000,0.8287155809202843,1.0,0.7514409461935699,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,prophetische Tora,0,525,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2_3gram_psalm,prophetisches Stück,28,4173,0.006665079742918353,0.013446841563449205,0.002698653009732982,0.13016341041993681,0.5369210229023313,0.3301065254734857,0.9448724156020333,0.2500401206809011,0.29685157421289354,0.999000499750125,2000,0.5378526444902835,1.0,0.5625937031484257,1.0,1.0,1.0
clause_kind_1_2gram,Danklied Israels,6,2097,0.0028530670470756064,0.0073843587983913215,0.0021386332447890046,0.02057432772513506,0.7145922746781116,0.38923291180262365,0.9496899401806717,0.034564242459403274,0.041979010494752625,0.4332833583208396,2000,0.6826437885732146,1.0,0.7501249375312344,1.0,1.0,1.0
clause_kind_1_2gram,Danklied des Einzelnen,1596,26866,0.056074766355140186,0.06055721341155485,0.0466064086827022,0.08530792962087431,0.5228348778967444,0.4833229049962039,0.5704696176825622,0.0010694698801783913,0.1724137931034483,1.0,2000,0.0018352595869615713,0.009090002705706769,0.2932819304633397,1.0,1.0,1.0
clause_kind_1_2gram,Fluch,15,3142,0.004751346214760849,0.005962199161379645,0.002448077971203517,0.03780300604380922,0.5284744324209633,0.35179558447746573,0.7559327374120387,0.3516276308382067,0.33833083458270863,0.9995002498750625,2000,0.988782647201491,1.0,0.9860069965017492,1.0,1.0,1.0
clause_kind_1_2gram,Hymnus,11026,56707,0.16278623418422336,0.14056127153466497,0.11625194083910322,0.16424111779451026,0.43140336313562916,0.4052424805011146,0.4639056758093216,1.0,1.0,1.0,2000,1.0,1.0,1.0,1.0,1.0,1.0
clause_kind_1_2gram,Klagelied des Einzelnen,5565,44872,0.11033566627674128,0.13784380692731815,0.1026613060258269,0.22176592555696323,0.5807031024615971,0.5363484330474679,0.612495147810728,1.913732461293271e-86,0.0004997501249375312,0.935032483758121,2000,6.047394577686737e-86,2.995262003488988e-85,0.0008773391082236659,0.004345442423640355,1.0,1.0
clause_kind_1_2gram,Klagelied des Volkes,496,15918,0.030218106494455953,0.03596610323028519,0.02114993604013311,0.053356968505161084,0.5695411260938115,0.49330537538729285,0.6554554143282163,6.346938065451227e-08,0.026986506746626688,0.9610194902548725,2000,2.3876576531935567e-07,1.1826018881483368e-06,0.09612585011841907,0.476109343807552,1.0,1.0
clause_kind_1_2gram,Königspsalm,325,13088,0.024230224409155298,0.024738931409531248,0.014000341578291145,0.042529562295566974,0.4708932433703216,0.40783065003739355,0.5752429195013774,0.9637134270918252,0.7811094452773614,1.0,2000,0.9997904174423975,1.0,0.8824094446283351,1.0,1.0,1.0
clause_kind_1_2gram,Legende,3,1579,0.0018963337547408343,0.025981908960632363,0.005452628713411109,0.04495415424890691,0.9278024065864471,0.8138037801654138,0.9781807502473856,0.005186893538117199,0.0069965017491254375,0.07246376811594203,2000,0.00910587976691686,0.04510123380210844,0.011280074248589992,0.05586997401823314,0.11926328502415459,0.5907085794636108
clause_kind_1_2gram,Liturgie,153,9176,0.01640047164755065,0.025379318935852324,0.013309419943504342,0.04365961827657178,0.6447542181650341,0.5636314591436378,0.7211153429986339,3.8471982357400896e-10,0.0034982508745627187,0.6921539230384808,2000,1.2663694192644461e-09,6.272301493107068e-09,0.01062930073424826,0.052646706286412,1.0,1.0
clause_kind_1_2gram,Mischgedicht,45,5099,0.008748055987558321,0.01950362748469347,0.008281448045295568,0.05032012563492582,0.7155673225686954,0.6174917546136316,0.8640156600214038,3.0682917890314987e-07,0.0034982508745627187,0.42978510744627685,2000,8.079835044449614e-07,4.001925555245676e-06,0.008636306846576711,0.04277544885770975,1.0,1.0
clause_kind_1_2gram,Segensspruch,253,11656,0.021244436980434964,0.020327114282691794,0.010003811973529769,0.03908509003309119,0.4636588121675108,0.4095988460515948,0.5514704612603428,0.9762029672365428,0.8285857071464268,1.0,2000,0.9999999994948561,1.0,0.9985007496251874,1.0,1.0,1.0
clause_kind_1_2gram,Segenswunsch,45,5196,0.008586147681740127,0.009547951401986866,0.003243251686455586,0.03032796678076394,0.4863548883756736,0.36227122419814495,0.7039914077756096,0.6239017899867868,0.5467266366816592,1.0,2000,0.9999999999519258,1.0,1.0,1.0,1.0,1.0
clause_kind_1_2gram,Siegeslied,10,2622,0.003799392097264438,0.0065062736896556485,0.0015831625614835998,0.057649758940566356,0.4268497330282227,0.14497826239592831,0.9150378044969458,0.7881093079226476,0.7456271864067966,1.0,2000,0.9208285219226607,1.0,0.9063042008407561,1.0,1.0,1.0
clause_kind_1_2gram,Thronbesteigungslied,36,4685,0.007625503071383181,0.008743436781390324,0.003384633536409336,0.018261473255886503,0.5794586742558995,0.4641419067043315,0.7401395522505892,0.04998613015581107,0.13093453273363317,0.9385307346326837,2000,0.07897808564618149,0.39117682169632123,0.19891977088378884,0.9852455033599958,1.0,1.0
clause_kind_1_2gram,Tora,3,1578,0.0018975332068311196,0.00165018803487339,0.0011822410895933639,0.0030648138931900814,0.2662653147444022,0.23985612791840843,0.30839565232605587,0.919450993351395,0.9655172413793104,1.0,2000,0.9286847469377614,1.0,0.97789566755084,1.0,1.0,1.0
clause_kind_1_2gram,Wallfahrtslied,0,528,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2gram,Weisheitsgedicht,465,15452,0.029214047873342967,0.0287521162272768,0.019199742641279802,0.04264320637104155,0.49285000514948824,0.43377592561824335,0.5903868216656167,0.7006369342052826,0.567216391804098,1.0,2000,0.999985157416146,1.0,0.8930058780133743,1.0,1.0,1.0
clause_kind_1_2gram,Zionslied,15,3140,0.004754358161648178,0.01148136839607024,0.003879832978047391,0.036191523504673494,0.7619214437367303,0.5053894209508268,0.8925491211917946,0.00022826462579938342,0.0069965017491254375,0.2898550724637681,2000,0.0006218243254534927,0.0030798829991154227,0.015792103948025986,0.0782179636255264,0.7907018712865791,1.0
clause_kind_1_2gram,prophetische Gerichtsrede,1,1050,0.0009514747859181732,0.004464285714285714,nan,nan,0.7885714285714286,nan,nan,0.15933507475665154,0.15110441767068272,0.2273863068465767,2000,0.390983073497538,1.0,0.3869721309480346,1.0,0.5832890006609599,1.0
clause_kind_1_2gram,prophetische Redeweise,91,7217,0.012452107279693486,0.012235970480220727,0.005762867300210691,0.027985323446547042,0.4506210153986238,0.41059414758463986,0.6254984583131434,0.947545430807619,0.8340829585207397,1.0,2000,0.9999613427340172,1.0,0.9930034982508745,1.0,1.0,1.0
clause_kind_1_2gram,"prophetische Schelt-, Droh- und Mahnrede",21,3656,0.005711177590426979,0.0078883991592633,0.0026984693439942513,0.021412450847319745,0.6192690424090862,0.5108301178656219,0.9929082471359889,0.02953913887546023,0.08445777111444278,0.809095452273863,2000,0.2916989963951698,1.0,0.7514409461935699,1.0,1.0,1.0
clause_kind_1_2gram,prophetische Tora,0,525,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2gram,prophetisches Stück,28,4173,0.006665079742918353,0.00913759536209289,0.0036346975885609427,0.02680674885284275,0.5920843175516073,0.3949056198614427,0.729738668133946,0.046280572600799846,0.11244377811094453,0.9085457271364318,2000,0.5109434815090951,1.0,0.5625937031484257,1.0,1.0,1.0
clause_kind_1_2gram_psalm,Danklied Israels,6,2097,0.0028530670470756064,0.003543896701832689,0.0012665952126529301,0.01152178320731859,0.39886345573040854,0.07776364997182093,0.8908214609292902,0.8043102112893784,0.7926036981509246,1.0,2000,0.9789087076252553,1.0,0.9895372826407309,1.0,1.0,1.0
clause_kind_1_2gram_psalm,Danklied des Einzelnen,1596,26866,0.056074766355140186,0.06472950402296433,0.04784400424045262,0.09323850622892656,0.5488917008892364,0.5039916499105874,0.6046397386744784,2.4554574512681774e-11,0.02848575712143928,0.9875062468765617,2000,7.184486616673556e-11,3.55846133422455e-10,0.07759913146874838,0.3843468902288797,1.0,1.0
clause_kind_1_2gram_psalm,Fluch,15,3142,0.004751346214760849,0.004864385810865207,0.002363481177116213,0.0271206195726148,0.5103755569700827,0.38603589487782514,0.8977768765337298,0.44483949268249207,0.40429785107446276,1.0,2000,0.988782647201491,1.0,0.9860069965017492,1.0,1.0,1.0
