model,n_same_genre,n_different_genre,prevalence,average_precision,same_genre_effect_size,different_genre_effect_size,gap,separation_auc,separation_p
clause_typ_1_2gram_psalm,8018,38765,0.17138704230169077,0.24632705996424817,0.30093224348297587,-0.07700168502722017,0.377933928510196,0.5931566123133822,8.793039133282612e-153
clause_signature_1_2gram_psalm,8018,38765,0.17138704230169077,0.24216886977381735,0.3093685850740459,-0.08018794953730657,0.3895565346113525,0.5945871402397617,1.941478171839032e-157
clause_typ_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.24095000033926703,0.298659485917843,-0.07986954633253704,0.37852903225038004,0.5889277533906765,1.91189595483266e-139
phrase_full_signature_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.23996004455378783,0.22802052513066307,-0.057654716791740515,0.28567524192240357,0.5778753576412314,1.8120051524780154e-107
phrase_typ_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.23858524539317005,0.1965911135895994,-0.04917966251301845,0.24577077610261786,0.578125499388275,3.812017437026729e-108
phrase_signature_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.23760197027221697,0.20975779675412287,-0.053185676765025586,0.2629434735191485,0.5739106052398484,5.011633075630275e-97
phrase_function_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.23741428287189942,0.21618334557345834,-0.05447916411168391,0.27066250968514227,0.5760806002179347,1.1269870073663395e-102
phrase_signature_1_2gram_psalm,8018,38765,0.17138704230169077,0.23710335053831388,0.17781389845656356,-0.04502056810066284,0.2228344665572264,0.570299201361621,5.580487658290588e-88
clause_typ_1gram_psalm,8018,38765,0.17138704230169077,0.2367755621646045,0.228690616420082,-0.05767578361091968,0.28636640003100167,0.5793082261673778,2.2925929160454994e-111
clause_signature_1gram_psalm,8018,38765,0.17138704230169077,0.23593107428900997,0.2589964224064338,-0.06550685366077283,0.32450327606720664,0.5840900248399569,6.445276632102317e-125
phrase_full_signature_1_2gram_psalm,8018,38765,0.17138704230169077,0.23581440662896896,0.19516006000479577,-0.04921672753386784,0.2443767875386636,0.5737903000204911,1.0390734190327973e-96
phrase_function_1_2gram_psalm,8018,38765,0.17138704230169077,0.2341802379022364,0.18748609417868842,-0.04686348908212738,0.23434958326081579,0.5730481127253438,8.095852417449872e-95
clause_marginal_typ_rela_psalm,8018,38765,0.17138704230169077,0.23410723551829304,0.15701407713174154,-0.03964712430018793,0.19666120143192947,0.5792581308977283,3.151311932310476e-111
phrase_signature_1gram_psalm,8018,38765,0.17138704230169077,0.23397039387417182,0.151416946900756,-0.038206665436091504,0.1896236123368475,0.5683037604317154,3.524149875512081e-83
phrase_marginal_typ_function_psalm,8018,38765,0.17138704230169077,0.23332050354743727,0.1702996111244459,-0.041953764678059335,0.21225337580250522,0.5729460947487012,1.4678485953227715e-94
clause_signature_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.23254449851205572,0.26149129986030245,-0.07276087585918832,0.3342521757194908,0.5852118316787357,3.1895460419619604e-128
phrase_function_1gram_psalm,8018,38765,0.17138704230169077,0.23173301429002185,0.1536683876473623,-0.03823896072427732,0.1919073483716396,0.5706151067231452,9.414309224038635e-89
phrase_signature_posmean,8018,38765,0.17138704230169077,0.23151477557589992,0.2207746733781765,-0.058763472828705546,0.27953814620688205,0.5658957610435208,1.4353482274461657e-77
phrase_full_signature_1gram_psalm,8018,38765,0.17138704230169077,0.23145590570500102,0.15570272040489816,-0.03955324231812174,0.1952559627230199,0.5674168162907803,4.331650870064668e-81
phrase_typ_1_2gram_psalm,8018,38765,0.17138704230169077,0.22959399873680053,0.15920728751194269,-0.04033201142476613,0.19953929893670883,0.5686945939416527,4.144649777832026e-84
phrase_det_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.22865421065222596,0.15009890188131048,-0.03772003021415842,0.1878189320954689,0.5605380573961393,8.324357906692712e-66
phrase_rela_1_2gram_psalm,8018,38765,0.17138704230169077,0.2282136227933291,0.09596114783879672,-0.021952057621633877,0.1179132054604306,0.5679975955042725,1.858266325505598e-82
phrase_typ_1gram_psalm,8018,38765,0.17138704230169077,0.22777493109036495,0.14260041677889493,-0.03529879720584854,0.17789921398474345,0.5631358110573923,2.1873269842995243e-71
clause_kind_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.2271155439912248,0.1613664608816884,-0.04158954140009635,0.20295600228178476,0.5603486602455194,2.075555419568287e-65
phrase_rela_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.22599861795167944,0.15495132011497972,-0.03462101650233938,0.1895723366173191,0.574210251878456,8.628390457812337e-98
clause_kind_1_2gram_psalm,8018,38765,0.17138704230169077,0.22464856609445322,0.061938383454452135,-0.017819803169340693,0.07975818662379283,0.5448050267524923,5.517865576416242e-37
phrase_det_1_2gram_psalm,8018,38765,0.17138704230169077,0.22352511842665074,0.14424732646248975,-0.03536957778489354,0.1796169042473833,0.5547524341996276,3.244854488309187e-54
clause_rela_1_2gram_psalm,8018,38765,0.17138704230169077,0.2223464350498267,0.19614938235561247,-0.0447633641934729,0.24091274654908537,0.563480461557909,3.8247062077052906e-72
phrase_rela_1gram_psalm,8018,38765,0.17138704230169077,0.22119487595169873,0.06407579025785627,-0.015429382104454195,0.07950517236231047,0.550286219156646,4.584248062147512e-46
clause_rela_1_2_3gram_psalm,8018,38765,0.17138704230169077,0.22056453587034183,0.17639185137966112,-0.04176587698300314,0.21815772836266425,0.5654175081431155,1.767347245364653e-76
phrase_det_1gram_psalm,8018,38765,0.17138704230169077,0.22056204885414885,0.14085726668457496,-0.03365544958199413,0.17451271626656908,0.554574780264333,7.040693156601308e-54
clause_tab_transition_psalm,8018,38765,0.17138704230169077,0.21979951334886627,0.13131603689323343,-0.03323594212463889,0.16455197901787233,0.5517169915992899,1.3490792712448323e-48
phrase_complexity_core_psalm,8018,38765,0.17138704230169077,0.2190830912106319,0.012916699161902375,-0.004861475546926365,0.01777817470882874,0.5487160225748997,2.366551094218574e-43
clause_rela_1gram_psalm,8018,38765,0.17138704230169077,0.21810379280065822,0.07657698371783599,-0.019462017490598962,0.09603900120843495,0.5520149250153876,3.91172891369235e-49
phrase_subphrase_rela_1gram_psalm,7928,38549,0.17057899606256857,0.21676776832876457,0.0276821318994396,-0.009628490212784169,0.037310622112223774,0.5399517372872493,1.576436232292449e-29
clause_tab_1gram_psalm,8018,38765,0.17138704230169077,0.21388146756146173,0.041929065052054744,-0.014155872883597907,0.056084937935652654,0.5285495372417092,3.7794310858889623e-16
phrase_subphrase_rela_1_2gram_psalm,7928,38549,0.17057899606256857,0.21345488412238117,0.01078529156715984,-0.0064000034421877235,0.017185295009347564,0.5337254662111275,1.3516781827895673e-21
clause_kind_1gram_psalm,8018,38765,0.17138704230169077,0.21339828588571536,0.02316016911038229,-0.00822280290008669,0.03138297201046898,0.5334819547157809,1.6315085992439578e-21
phrase_subphrase_rela_1_2_3gram_psalm,7928,38549,0.17057899606256857,0.21246931253289886,0.10522479206120368,-0.027770820649157504,0.13299561271036117,0.5467514215006055,1.0702937861154192e-39
clause_tree_summary_psalm,8018,38765,0.17138704230169077,0.21022614289703945,-0.05173902883167737,0.007376325513951839,-0.059115354345629215,0.51629563039462,2.0997521595437596e-06
clause_mother_edge_distance_psalm,8018,38765,0.17138704230169077,0.20573554334507607,-0.016188834314586724,-0.0015161667340218138,-0.01467266758056491,0.5131641234669434,0.00010080113762487192
phrase_rela_1gram,8018,38765,0.17138704230169077,0.20123717499190652,-0.03446572534454952,0.006612593928715923,-0.04107831927326545,0.5498163216343775,8.303836788183216e-46
phrase_rela_1_2gram,8018,38765,0.17138704230169077,0.19592017017383845,-0.06301031311121873,0.012638850949070595,-0.07564916406028932,0.5355895047442107,3.980439027651757e-24
clause_rela_1gram,8018,38765,0.17138704230169077,0.19099120094608912,0.042935077527000515,-0.009486984453629435,0.05242206198062995,0.5217839025098211,3.847662940571683e-10
clause_typ_1gram,8018,38765,0.17138704230169077,0.18623374414982327,0.012551350403145999,-0.007968211374792662,0.02051956177793866,0.505849078384418,0.04926722583001623
clause_typ_1_2gram,8018,38765,0.17138704230169077,0.1829451489702148,0.002850889456579558,-0.007165946486035533,0.010016835942615092,0.5011113843330128,0.37679981972506277
clause_typ_1_2_3gram,8018,38765,0.17138704230169077,0.1821697852034104,-0.000490894615096264,-0.006790681118452501,0.006299786503356237,0.49943066639980077,0.5638752440508338
clause_signature_1gram,8018,38765,0.17138704230169077,0.18177745514721388,0.006882377172894558,-0.008037382723003519,0.014919759895898077,0.5006898769011823,0.422722348688444
phrase_rela_1_2_3gram,8018,38765,0.17138704230169077,0.18158879194075667,-0.06709809861651843,0.013373887407919031,-0.08047198602443746,0.5023982975619444,0.24914765654125454
phrase_complexity_core,8018,38765,0.17138704230169077,0.18092722410334405,-0.06958843691311323,0.013744035510185994,-0.08333247242329922,0.5072351863923353,0.020531777610527834
clause_signature_1_2gram,8018,38765,0.17138704230169077,0.17994483057775856,0.00023209862023900913,-0.008084114674100463,0.008316213294339472,0.4972833889130599,0.7786425754283088
clause_signature_1_2_3gram,8018,38765,0.17138704230169077,0.17942365151497075,-0.0017800644396268749,-0.00791111751429324,0.006131053074666366,0.4962266925729504,0.8568336399062455
