model,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
clause_kind_1_2_3gram,0.17138704230169077,0.16983822653202607,0.1256498547918369,0.2874142781155353,0.11643226805757043,0.2463243867131197,-0.16152396889454793,-0.3095638556102786,-0.02354009553614044,-0.24093591542933568,0.015398908635951395,0.47008228487064946,0.433216925147591,0.4948291442457017,0.44794945924339213,0.5187492516612713,1000,150
clause_kind_1_2_3gram_psalm,0.17138704230169077,0.2271323394733885,0.13223517505033028,0.3536425469484969,0.12034283803186901,0.3175162262320357,0.20295601180495468,-0.03525241617083111,0.5073605237907142,-0.08960504223485849,0.4058856692037854,0.5603494822705922,0.48821166884089945,0.6427848044640554,0.47360701271326877,0.6241610495391028,1000,150
clause_kind_1_2gram,0.17138704230169077,0.16976792426403878,0.1257023415774686,0.2838313857353206,0.11697322928683569,0.24509028421550036,-0.1621250594712828,-0.30416451806416617,-0.020919337137778278,-0.24149387196657765,0.01606200051134318,0.4699860307214739,0.4301598288580269,0.49649954027043935,0.4475043593292889,0.5219415108728884,1000,150
clause_kind_1_2gram_psalm,0.17138704230169077,0.22464855850938098,0.1322907729115794,0.3509809476886828,0.12023802993114513,0.3165914278851217,0.07975818482846267,-0.06446558034793434,0.3038529121131257,-0.12232608615884055,0.22777431128288472,0.5448050251438327,0.48513280900692285,0.6305769384354762,0.4675170719739716,0.6137899882691549,1000,150
clause_kind_1gram,0.17138704230169077,0.17520998626560336,0.13003723475472567,0.27924427070927327,0.1220484008644755,0.2452447303630153,-0.13462934145568128,-0.2549646745142007,-0.004173788451809249,-0.202158390870955,0.02056675174139578,0.4833291626151233,0.4519365358037198,0.5107991820578591,0.46187917427796615,0.5385100677268346,1000,150
clause_kind_1gram_psalm,0.17138704230169077,0.21339828588571536,0.12765913618293295,0.34530786190327767,0.11916188753175276,0.31100309102579543,0.031382968946926035,-0.08032368719553579,0.18241464486531236,-0.11157249566258241,0.16011376835133478,0.5334819547157809,0.4863761947408292,0.6220520895616962,0.4743287996459612,0.6019299142759376,1000,150
clause_marginal_typ_rela,0.17138704230169077,0.1731686181692499,0.12854784790232532,0.2362251654462978,0.1285208157674729,0.2359935041491922,-0.07196586421417703,-0.22991999045171427,0.057953548255345516,-0.16209486547926924,0.1551840608684514,0.4821111901034487,0.43992395671689755,0.5309948628537783,0.45553193657397145,0.5687998935147027,1000,150
clause_marginal_typ_rela_psalm,0.17138704230169077,0.23410719867341712,0.14558994876278142,0.3497152529690089,0.13190736994127525,0.3198085990469139,0.1966611637522015,0.026039512831042475,0.43225131196524463,-0.024078702827149853,0.37822066356896505,0.579258127680409,0.5259185492186451,0.6455618116780957,0.5117933588134579,0.6337814126134736,1000,150
clause_mother_edge_distance,0.17138704230169077,0.16029743664236057,0.1215870645606579,0.28191018592974665,0.11239272127496215,0.2367297203772973,-0.16851516442250933,-0.2915382181026473,-0.05533184327326775,-0.23639455700453565,-0.013140561299615766,0.4486214977348303,0.4169106338773475,0.4703637270292039,0.43299397884550644,0.5038288634192953,1000,150
clause_mother_edge_distance_psalm,0.17138704230169077,0.20573555589159845,0.1252780489454039,0.3489181926632001,0.11641522676945722,0.3086136608925643,-0.014672664863146412,-0.11807248704572922,0.25697007133625627,-0.15504536623990786,0.20517471627672967,0.5131641202496241,0.4716533002538769,0.6208044296961436,0.45767802170260236,0.5986464564319779,1000,150
clause_rela_1_2_3gram,0.17138704230169077,0.17748359687659404,0.13034317015822022,0.30093175801074823,0.12045109037940982,0.25930449116777116,-0.04268037775819561,-0.1913895767736111,0.031814434673144314,-0.11553712239473174,0.08919116655215843,0.4922488826813216,0.45058994139381287,0.5142136599143994,0.4681885750698746,0.5374946895832974,1000,150
clause_rela_1_2_3gram_psalm,0.17138704230169077,0.22056453042350363,0.13592268306102448,0.35276723445963876,0.12399141336426724,0.31815567078083873,0.21815771809527962,0.07006405950275985,0.4482367839253431,0.003864472373731006,0.3658273947195715,0.5654175065344559,0.5109527354714343,0.6390958890953305,0.4971465645527866,0.6238732423587472,1000,150
clause_rela_1_2gram,0.17138704230169077,0.17682710320921968,0.12911224892495615,0.3023007600029457,0.11943281997196309,0.260115130657796,-0.03599791622963089,-0.17900543275118985,0.039022039972076615,-0.11169741712496198,0.09917820470490109,0.49139978708424553,0.45038008660187084,0.5125538544190926,0.4676508394861738,0.537254230023742,1000,150
clause_rela_1_2gram_psalm,0.17138704230169077,0.22234508099483474,0.13225956483699075,0.3506214206498187,0.12057803935979208,0.3162303572424075,0.24091273494492302,0.10140325855570459,0.47639282786099074,0.042874737858821114,0.420557783613816,0.5634803553863732,0.5066788301884485,0.6404695513064469,0.4948964366180535,0.6238687912992391,1000,150
clause_rela_1gram,0.17138704230169077,0.19099120094608912,0.1284555118018548,0.3269097824325584,0.11892198005137444,0.280904624756274,0.0524220597960971,-0.03863628674394695,0.18725961607355765,-0.042321899903956774,0.17362591855631931,0.5217839025098211,0.4846535333351899,0.5669123875482637,0.4816308015901908,0.5646900721296878,1000,150
clause_rela_1gram_psalm,0.17138704230169077,0.21812115505138358,0.13645088954148374,0.34827241267323145,0.12288280815898955,0.31409868968539423,0.09603897462807973,-0.012269674259408366,0.24720191291765928,-0.02145722747536299,0.23068781330143198,0.5520161910305192,0.5095806420404927,0.6239441111930254,0.4999089995321156,0.6122159580964666,1000,150
clause_signature_1_2_3gram,0.17138704230169077,0.17942365151497075,0.13911915225532498,0.26796029216547296,0.13494620838353139,0.24912666545104048,0.0061310528820892034,-0.11937834549186875,0.11069243644640371,-0.0695356066048029,0.24684044933089286,0.4962266925729504,0.462104814751908,0.5413601814177443,0.4732881475825841,0.5764906758834505,1000,150
clause_signature_1_2_3gram_psalm,0.17138704230169077,0.23254445480870545,0.1388194411719336,0.36243005406407947,0.127123789375641,0.32700721557019297,0.3342521105228497,0.03092083396897875,1.0318010423778972,0.010488361168438655,0.8728209463913073,0.5852117062032843,0.5243102385317763,0.6609106866938431,0.5073259771970828,0.6367689105655824,1000,150
clause_signature_1_2gram,0.17138704230169077,0.17994483057775856,0.1384144625594908,0.26516633136761963,0.13591489157655703,0.24858474804568018,0.00831621406728665,-0.1188462353852793,0.11910862939019477,-0.0684258908003833,0.25627712414224635,0.4972833889130599,0.4627555226765471,0.5437109537107383,0.47419497379531605,0.5805995255897212,1000,150
clause_signature_1_2gram_psalm,0.17138704230169077,0.2421688478373984,0.15301781112419002,0.351179683850387,0.1386290585194458,0.32466356927097706,0.38955651918026596,0.11112759367637584,0.9352838730739257,0.06013060757810355,0.8150590081647128,0.5945871402397617,0.5404658565038927,0.6620720545715347,0.5198431329034394,0.6464896016432939,1000,150
clause_signature_1gram,0.17138704230169077,0.18177745226094122,0.13947458403542512,0.26802450950176504,0.1363357084318403,0.25297186919963927,0.014919759507363555,-0.10572840731823466,0.12857092606820597,-0.05852504465054235,0.2586717385504388,0.5006898752925227,0.46768737320387077,0.5472430810237779,0.478671229535012,0.5801172829357465,1000,150
clause_signature_1gram_psalm,0.17138704230169077,0.23593315035212925,0.15328480167547098,0.3535000061241486,0.13782509661509548,0.32194184158710115,0.32450326010782266,0.12617549535295752,0.7109423074999486,0.06691447065372617,0.6303200982563252,0.5840901760539624,0.5363904435771275,0.6459322336421592,0.5264360855075061,0.637682887776421,1000,150
clause_tab_1gram,0.17138704230169077,0.16364382726183607,0.12714964965359216,0.25063372050099686,0.11846427162391787,0.22518415325964206,-0.10236040313569561,-0.2285919958383191,0.007169978814368707,-0.18813840817277255,0.0747465421588496,0.47253241666330725,0.43817706690071934,0.5042649784340738,0.449800588918602,0.527502116060247,1000,150
clause_tab_1gram_psalm,0.17138704230169077,0.2138814675614617,0.12884839178059965,0.3460481010316117,0.1193879171874212,0.30936801235787736,0.056084935777352025,-0.06460639698023062,0.2394623714572296,-0.09343194125282708,0.2009763926404864,0.5285495404590285,0.4869925508462886,0.6142977748681401,0.47548101209202004,0.5951544513566224,1000,150
clause_tab_transition_psalm,0.17138704230169077,0.2197994984745641,0.14424236667644147,0.35023838089312637,0.13312965311550173,0.31543840696060255,0.1645519755384619,0.024941376205171006,0.3832348053663312,0.00159566647396238,0.35630358051098115,0.5517169739040338,0.5134950814373302,0.6234863774350834,0.5095944507579683,0.6161547274154726,1000,150
clause_tree_summary_psalm,0.17138704230169077,0.21022614289703945,0.13566786848009388,0.36088612518163876,0.12516408581029687,0.315906005419618,-0.05911536728664633,-0.17198822342463657,0.06420059479858291,-0.14873558060902076,0.12676373721821627,0.51629563039462,0.4833779001530474,0.6032441223819074,0.4826882555881437,0.5992625059286842,1000,150
clause_typ_1_2_3gram,0.17138704230169077,0.1821697860111496,0.1402139649541174,0.2672305188913274,0.13573722697137422,0.25112374056600034,0.00629978669793594,-0.11481523242211758,0.11615455294939486,-0.06722112174986779,0.23589115704249577,0.49943066639980077,0.46325161605526494,0.5500044141353847,0.4751495175094456,0.5820959893081514,1000,150
clause_typ_1_2_3gram_psalm,0.17138704230169077,0.2409882656341501,0.14538315706260346,0.36366103035378455,0.13161608869406632,0.32993443704971676,0.378529280663766,0.06650768013156892,1.0115785239993007,0.0382771691939003,0.8642262416559873,0.5889385764526912,0.5335032976310674,0.6610647127655497,0.5146521810046374,0.6407735550147813,1000,150
