model,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
alephbert_consonantal,0.24975391498881433,0.35019451827023834,0.28674702001057645,0.3752730996414035,0.3308998466052916,0.47494765547017587,0.38911684617506864,0.23163600701336567,0.49837125134508276,0.2991396676211358,0.5914828393708866,0.6293944120407104,0.5810729845633735,0.66830947886213,0.5941851422190666,0.6885690212249755,1000,150
berel_consonantal,0.24975391498881433,0.39391575013694796,0.31911806803205917,0.43554360737336356,0.3628192848124329,0.5321567217176847,0.4877347748640304,0.3376684491937146,0.6014623397880543,0.3935304670093111,0.7158836294351609,0.6640867590904236,0.6109726709168545,0.7087314668687288,0.6232517197728157,0.7286997511982918,1000,150
bge_m3_cantillation,0.24975391498881433,0.3275936354831633,0.2688104240093589,0.3491338433692621,0.30893297338492515,0.45276400884939266,0.2959238121538336,0.10807713238637716,0.39655579617102277,0.21349654775397717,0.5019449263808184,0.608366847038269,0.5578957484772942,0.6485637788056766,0.5718089893460274,0.6724094852805137,1000,150
bge_m3_consonantal,0.24975391498881433,0.32917478263604827,0.2686182566148379,0.35072031300678685,0.31217147712151205,0.45426036023727406,0.3357382214122074,0.16590960770847243,0.4313794896522954,0.24669714631706877,0.5446993860986077,0.6134639978408813,0.5634135848572506,0.6528238658030717,0.5775236934423447,0.6776244759559631,1000,150
bge_m3_vocalized,0.24975391498881433,0.33226055203706967,0.2768296231568424,0.3526918917507492,0.31377849930732593,0.46067503621212486,0.34799963162530423,0.1874533318048455,0.45110450798319224,0.2635495562952438,0.556890654672207,0.6157961487770081,0.5658342902236854,0.6554929768510334,0.5812211707234383,0.678790608048439,1000,150
bge_multilingual_gemma2_cantillation,0.24975391498881433,0.3759297443704823,0.3052775638401432,0.409980707023187,0.34787701918715574,0.5090661542643875,0.4422718170390726,0.28127188055682667,0.5393416518087238,0.36099813829864974,0.6538824841849429,0.6529819369316101,0.6013960590879731,0.6915857317209458,0.6168078556656837,0.7141369745135308,1000,150
bge_multilingual_gemma2_consonantal,0.24975391498881433,0.3444679789197436,0.27623618890742,0.36973357401567075,0.32294818056386265,0.47227762288984515,0.3285917076010756,0.13782419641668217,0.41412571094826267,0.24613887465390638,0.5363320149387255,0.6244850158691406,0.5693747038359128,0.6622765976971934,0.5880288079380989,0.6874700203537941,1000,150
bge_multilingual_gemma2_vocalized,0.24975391498881433,0.3721819986055225,0.30387271247982245,0.40476987771286327,0.34506713361542113,0.503501139494321,0.42147954386136655,0.26158319174617595,0.5130253261194806,0.34277478843463943,0.633587592190232,0.6484023332595825,0.5948569246066729,0.6860987762927276,0.611974686384201,0.7076478794217109,1000,150
cohere_embed_v4_cantillation,0.24975391498881433,0.31829551454628796,0.2672148358821083,0.34052080340415136,0.3025753010063381,0.4421464538530262,0.2719797952541754,0.1044972535846819,0.3646832196130645,0.19124725144741586,0.47805786098613196,0.5993174910545349,0.5511764374391273,0.6397112589930012,0.5631192803382874,0.6617964819073676,1000,150
cohere_embed_v4_consonantal,0.24975391498881433,0.3279806899753066,0.27389976033130853,0.34940778139601425,0.3098040879295817,0.45172538204396046,0.3274175975722968,0.15707108632723144,0.42019154643822887,0.2476883229023422,0.5565341811775698,0.6081793904304504,0.5582741176854386,0.6465941005089613,0.5718745648860931,0.673635120689869,1000,150
cohere_embed_v4_vocalized,0.24975391498881433,0.3152117380207855,0.2648866811091577,0.33427695671992497,0.2992498661241177,0.43668807352690814,0.25302926353690053,0.08090853888068547,0.3454217736904698,0.1717500541630773,0.46737580535337536,0.5937892198562622,0.5453162820447885,0.632590338275219,0.5576593548059463,0.656413722038269,1000,150
f2llm_v2_14b_cantillation,0.24975391498881433,0.3856401630035916,0.316481266003674,0.4197142625448011,0.35821272443886615,0.5139685281951962,0.5004151370686464,0.32717746490648275,0.5971302507010869,0.41484858771243216,0.7276282196720084,0.6515209674835205,0.605076050312161,0.6898742933612698,0.6164901196956635,0.7113977000117302,1000,150
f2llm_v2_14b_consonantal,0.24975391498881433,0.36274519056483967,0.30403559468545854,0.39122936013448373,0.3432391157862225,0.4930502723879204,0.42640395692020605,0.26625289976928473,0.5221953136603545,0.352831886857482,0.6401574607718026,0.6396692991256714,0.5936763425237932,0.6807394294993275,0.6044074803590774,0.6984271243214607,1000,150
f2llm_v2_14b_vocalized,0.24975391498881433,0.3860141852815976,0.31575279093950803,0.4191127534996566,0.3573295847005361,0.5138966354986435,0.5001713572820826,0.3280570864542918,0.5963291170442537,0.4141935073387862,0.7288779064318738,0.6517006158828735,0.6042241477767542,0.6889615674725766,0.6149170964956283,0.7114308506250382,1000,150
gemini_embedding_2_cantillation,0.24975391498881433,0.4000294819357601,0.3164986803743587,0.4410212565432677,0.36773376282567016,0.5333040206286931,0.4785812127492093,0.3054912206455379,0.5778103742409256,0.39092789597765504,0.6953392816510269,0.6662510633468628,0.6120133985779027,0.709332102166974,0.62571572214365,0.7271228969097138,1000,150
gemini_embedding_2_consonantal,0.24975391498881433,0.37651938602372026,0.29653376233828715,0.41037709889867635,0.34760046398544175,0.5103908768532407,0.4241975497847607,0.24061475970648658,0.5193811215902374,0.34270642573821436,0.6441473800655785,0.6481343507766724,0.5945420006429338,0.6884745095800758,0.609809222817421,0.7097930610179901,1000,150
gemini_embedding_2_vocalized,0.24975391498881433,0.39638003374876707,0.31600596101336265,0.43525778108928836,0.36495164916037964,0.529371390123876,0.4776618571252548,0.30974803143849533,0.5764370932387625,0.39209702194746465,0.6955657204807296,0.6624041795730591,0.6101504145759419,0.7045839521215682,0.6226580336689949,0.7220397815108299,1000,150
gte_multilingual_base_cantillation,0.24975391498881433,0.2841564560001254,0.24939360584193598,0.2903066822636355,0.2759971620430122,0.3967438540359052,0.14319458100986737,-0.030443711360444506,0.2203302258473232,0.060877336132714295,0.3071771636104149,0.5655992031097412,0.5221462056032613,0.6003615196742729,0.5320100963115693,0.625488942861557,1000,150
