model,n_same_genre,n_different_genre,prevalence,average_precision,same_genre_effect_size,different_genre_effect_size,gap,separation_auc,separation_p
gemini_embedding_2_cantillation,2791,8384,0.24975391498881433,0.400030385614785,0.3590554925778015,-0.11952410834787927,0.47857960092568075,0.6662504085514782,2.426247905915885e-153
gemini_embedding_2_vocalized,2791,8384,0.24975391498881433,0.3963854531301567,0.35837049155783723,-0.11929560093198532,0.47766609248982256,0.6624059647832045,1.9431344219581142e-146
berel_consonantal,2791,8384,0.24975391498881433,0.39391971285956606,0.3659242997545934,-0.12180959059408954,0.4877338903486829,0.6640870088151392,1.948143336179627e-149
kalm_embedding_gemma3_12b_2511_cantillation,2791,8384,0.24975391498881433,0.387562838955901,0.30519784182799065,-0.10159747725859931,0.40679531908658995,0.657493603348823,7.506193788210546e-138
f2llm_v2_14b_vocalized,2791,8384,0.24975391498881433,0.38601376374292384,0.375251587688932,-0.1249190881597285,0.5001706758486605,0.6517003775767803,4.616126618396474e-128
f2llm_v2_14b_cantillation,2791,8384,0.24975391498881433,0.38564836297944716,0.37543458926157797,-0.12498001210546558,0.5004146013670435,0.6515204610785486,9.171293744804395e-128
harrier_oss_v1_27b_cantillation,2791,8384,0.24975391498881433,0.3844778733665702,0.3091896286460425,-0.10292486863062454,0.41211449727666705,0.6530650506261949,2.462050117007329e-130
harrier_oss_v1_27b_vocalized,2791,8384,0.24975391498881433,0.38281168786044606,0.2884431773687212,-0.09601332041770878,0.38445649778643,0.649781895049792,6.689144180987744e-125
kalm_embedding_gemma3_12b_2511_vocalized,2791,8384,0.24975391498881433,0.381901182777267,0.29167402511739543,-0.09709567969012653,0.38876970480752193,0.6533582589621493,7.948505198229213e-131
gemini_embedding_2_consonantal,2791,8384,0.24975391498881433,0.3765328618586145,0.3182542921683969,-0.10594496823219325,0.42419926040059014,0.648134013773826,3.2254111364969865e-122
bge_multilingual_gemma2_cantillation,2791,8384,0.24975391498881433,0.3759266123213324,0.33181368370593517,-0.11046036773668994,0.4422740514426251,0.6529809898774961,3.4032483857048536e-130
bge_multilingual_gemma2_vocalized,2791,8384,0.24975391498881433,0.37217839039896006,0.31621193863783936,-0.10526868052389675,0.4214806191617361,0.6484017090101498,1.187719985215203e-122
neodictabert_consonantal,2791,8384,0.24975391498881433,0.3668684854316097,0.32843238259733176,-0.1093334753737166,0.4377658579710484,0.6421824956717476,8.974854494852888e-113
harrier_oss_v1_27b_consonantal,2791,8384,0.24975391498881433,0.3654110268529378,0.2430885023700414,-0.08091121843303077,0.32399972080307216,0.6344092055024192,5.099315046135047e-101
f2llm_v2_14b_consonantal,2791,8384,0.24975391498881433,0.3627433576913025,0.3199089408882046,-0.10649617578257738,0.42640511667078196,0.6396696049324301,6.681913044450302e-109
qwen3_embedding_8b_vocalized,2791,8384,0.24975391498881433,0.36210610243982144,0.28902986711938417,-0.09621638607564646,0.38524625319503064,0.6363663636662008,6.455713605910741e-104
kalm_embedding_gemma3_12b_2511_consonantal,2791,8384,0.24975391498881433,0.36130660999311903,0.24089726745283813,-0.08018418341260405,0.32108145086544215,0.6332296199479789,2.7148264633841243e-99
qwen3_embedding_8b_cantillation,2791,8384,0.24975391498881433,0.3609902050641646,0.28824073891453683,-0.09595461287901462,0.38419535179355147,0.6342535627740201,8.632771849973363e-101
voyage_4_cantillation,2791,8384,0.24975391498881433,0.3588578354362043,0.27435163334417706,-0.09133196781939595,0.365683601163573,0.6343652733978629,5.916632731149503e-101
voyage_4_vocalized,2791,8384,0.24975391498881433,0.3579048732518434,0.26813841076516454,-0.08926164223890064,0.3574000530040652,0.6338463788321786,3.412352674009328e-100
openai_text_embedding_3_large_cantillation,2791,8384,0.24975391498881433,0.357784472464833,0.3012165608127891,-0.10027417874881994,0.401490739561609,0.6326069635633621,2.181933896637639e-98
openai_text_embedding_3_large_vocalized,2791,8384,0.24975391498881433,0.3577655451580757,0.2962658588405544,-0.09862316826969034,0.39488902711024476,0.6335868460783161,8.176531117456837e-100
