model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
syntax_full_signature_inventory,structural_distance,length_and_content_controlled,Thanksgiving,0.0035577607475816425,0.3778622137786221,0.956004399560044,0.6557939247397574,1.0,1.0,1.0
syntax_full_signature_inventory,structural_distance,length_and_content_controlled,Trust,0.014252110046103574,0.1362863713628637,0.3331666833316668,0.7798095190480951,1.0,1.0,1.0
syntax_full_signature_inventory,structural_distance,length_and_content_controlled,Wisdom,0.001244046160917698,0.46115388461153883,0.9948005199480052,0.9595366993912854,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,raw,Hymn,0.02149964283687178,9.999000099990002e-05,0.0197980201979802,0.0022103052852609478,0.014629260019169515,0.5543445655434456,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,raw,Lament,0.008447581435555546,0.0058994100589941,0.5438456154384561,0.01598549822437111,0.1058025837515421,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,raw,Praise,-0.00329614086982144,0.8097190280971903,1.0,0.9986001399860014,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,raw,Royal,-0.0028432458543507233,0.6739326067393261,1.0,0.8866782033453096,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,raw,Thanksgiving,0.01974593917697745,0.009999000099990002,0.0337966203379662,0.08483151684831518,0.561470999535726,0.286559579336184,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,raw,Trust,0.002769271626724912,0.40535946405359463,0.9745025497450255,0.9665613073157435,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,raw,Wisdom,0.0008811451375865254,0.47695230476952305,0.999000099990001,0.7126024239681295,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_controlled,Hymn,0.014399123594107499,0.0004999500049995,0.10078992100789921,0.014998500149985002,0.09926997870150742,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_controlled,Lament,0.006313443973844241,0.0235976402359764,0.7110288971102889,0.05468683900840685,0.3619536146501117,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_controlled,Praise,-0.0033341398820496233,0.821917808219178,1.0,0.9986001399860014,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_controlled,Royal,0.0009815701254011567,0.46785321467853214,0.999000099990001,0.7985332853575956,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_controlled,Thanksgiving,0.017637361362196444,0.010498950104989501,0.033996600339966,0.08819118088191182,0.5837074747648636,0.29139943148542286,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_controlled,Trust,-0.0011716089328585883,0.5823417658234177,1.0,0.9579042095790421,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_controlled,Wisdom,0.0074400459428929,0.16398360163983602,0.5986401359864013,0.37319511292114027,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_and_content_controlled,Hymn,0.01633585030848022,0.00029997000299970003,0.0644935506449355,0.006630915855782842,0.04388778005750854,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_and_content_controlled,Lament,0.0001876948796866039,0.4747525247475253,0.9994000599940006,0.7188256439373731,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_and_content_controlled,Praise,-0.0009561875813777149,0.6252374762523748,1.0,0.9987001299870013,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_and_content_controlled,Royal,-0.000643546516245853,0.5541445855414459,1.0,0.914090409140904,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_and_content_controlled,Thanksgiving,0.013704454963648785,0.0357964203579642,0.12478752124787522,0.38216178382161786,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_and_content_controlled,Trust,-0.0009056918405090722,0.5608439156084392,1.0,0.9555498743754433,1.0,1.0,1.0
syntax_full_signature_inventory,adjacent_similarity_distance,length_and_content_controlled,Wisdom,0.003740562225277402,0.2943705629437056,0.8997100289971003,0.6843366296281764,1.0,1.0,1.0
syntax_full_signature_inventory,step_magnitude_distance,raw,Hymn,0.02075549306951846,0.00039996000399960006,0.062493750624937505,0.018664800186648,0.12353597349520923,1.0,1.0
syntax_full_signature_inventory,step_magnitude_distance,raw,Lament,0.009141138091383727,0.014698530146985302,0.616938306169383,0.041995800419958006,0.2779559403642208,1.0,1.0
syntax_full_signature_inventory,step_magnitude_distance,raw,Praise,-0.007248552910880585,0.9391060893910609,1.0,1.0,1.0,1.0,1.0
syntax_full_signature_inventory,step_magnitude_distance,raw,Royal,-0.0031249094201178385,0.668933106689331,1.0,1.0,1.0,1.0,1.0
syntax_full_signature_inventory,step_magnitude_distance,raw,Thanksgiving,0.023399922755397526,0.009099090090990901,0.030496950304969503,0.10056889047937312,0.6656313308722129,0.3370715560022945,1.0
syntax_full_signature_inventory,step_magnitude_distance,raw,Trust,0.0030652911036013475,0.4163583641635836,0.9849015098490151,1.0,1.0,1.0,1.0
