model,scope,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
homograph_binary,overall,0.2850539291217257,0.3428615658244038,0.2870308165361734,0.3792553008899958,0.3037254265545402,0.3890002207797581,0.3812311263185483,0.2556089094348338,0.5644729725433743,0.2305760861718659,0.5353514558610063,0.5613254904747009,0.5390894952542444,0.5977667576159007,0.5347684696316719,0.5878957286477089,1000,150
homograph_binary,Antithetic,0.0169491525423728,0.0276220977209952,0.0142954060259977,0.0532674640625232,0.014227331511807,0.05300453453937,0.5023697572882613,-0.0095313741605002,1.1340032621239309,-0.0664837154691258,1.0727300168268858,0.6002678871154785,0.4960121149324075,0.7224240490987769,0.4912641584873199,0.7116520553827286,1000,148
homograph_binary,Emblematic,0.0092526690391459,0.0352689668457723,0.0087590287137452,0.118234786201044,0.0091165038079953,0.128079327303805,0.5514005884427009,-0.3126956239657322,1.6601787588305037,-0.3563334947021032,1.4688333583388706,0.5152795910835266,0.3969643384718324,0.6460483251827805,0.3922484815120697,0.6377665817737579,1000,148
homograph_binary,Staircase,0.0096051227321238,0.0331494568457606,0.012502672979917,0.0853492617512046,0.0124000006126096,0.0850805965302438,1.0310677193953095,0.135009759733323,1.941959136834744,0.1073387981207328,1.918162643154458,0.6465849876403809,0.4965561822407193,0.7907062043576293,0.4952796429395675,0.7906689509749413,1000,146
homograph_binary,Synonymous,0.1509606587374199,0.2029628675675238,0.1616179583300716,0.2480474408129146,0.1638720518228048,0.2519828647665566,0.4730163089079062,0.2832212485455558,0.7248132765124875,0.2623527176081094,0.6975022447744935,0.5830042362213135,0.549084433632933,0.6245591426264038,0.5457857802510262,0.6212077230215073,1000,149
homograph_binary,Synthetic,0.1558520315342632,0.1834962510881982,0.1454880620078812,0.2150249065055204,0.1527168241110881,0.2195159029292384,0.2387833328978689,0.0938014491457964,0.4355144450473814,0.0654540518533143,0.3941171335923314,0.5346620082855225,0.5095038435154999,0.5722245046081674,0.5041541576385498,0.5637414917349816,1000,150
homograph_count,overall,0.2850539291217257,0.3441843556705556,0.2902863379985214,0.3788924077587522,0.304170864236937,0.3908428027392497,0.3706151774014855,0.25182274231648,0.5641039022531528,0.2198846007848153,0.5194099796564159,0.5611588358879089,0.5395293926409062,0.6003923929575805,0.5339460298418999,0.58762836009264,1000,150
homograph_count,Antithetic,0.0169491525423728,0.0243503652071997,0.0118467860923886,0.0403941186656109,0.0129583625025625,0.0446799238076029,0.4279832146366916,-0.0684761099336716,0.919400639382942,-0.0885710184188877,0.914983351525271,0.5890730023384094,0.4885947502732878,0.6985830720734522,0.4840648114681244,0.6921645820140838,1000,148
homograph_count,Emblematic,0.0092526690391459,0.036544939294217,0.0086620012746915,0.1067999795940098,0.0098480516957989,0.1166158597843524,0.5073402719204654,-0.3344894793038948,1.5139611880006336,-0.371370829774829,1.432992633919666,0.5144161581993103,0.397039669462454,0.6460782693278895,0.3916138887405395,0.6374122440814971,1000,148
homograph_count,Staircase,0.0096051227321238,0.0448020087552256,0.0134435091749794,0.1092575776829311,0.0148340116265991,0.1158488151537943,1.1051926968304306,0.1453742964758934,1.9922073636743387,0.153649760233855,2.011446656720186,0.6402391791343689,0.4940786101230552,0.7861108367360442,0.4893686555325985,0.7836856588721275,1000,146
homograph_count,Synonymous,0.1509606587374199,0.2004449156742506,0.1586922130130401,0.2427953696864287,0.1616585435520496,0.2493410343309559,0.4422479877788498,0.255714491935922,0.6665336004551574,0.2384473491671571,0.6560837819238883,0.5801597237586975,0.5468136566445956,0.6208414272194765,0.5437583848834038,0.6178005561232567,1000,149
homograph_count,Synthetic,0.1558520315342632,0.1889166205209184,0.1514435202504715,0.2203808187400415,0.1573137223242515,0.2244117546777091,0.2507701085510047,0.1090717517971848,0.4353336430644402,0.0811297943223886,0.4086538728785342,0.5384639501571655,0.5129444556777449,0.576765504799315,0.5084359019994735,0.5676544845104218,1000,150
homograph_icf,overall,0.2850539291217257,0.3348950694850952,0.2816259878653549,0.3707685565234487,0.2945488178534413,0.3807888746428356,0.4714265274393189,0.2835208728762712,0.7279285602210666,0.2576846249566141,0.6791097935336513,0.5605443120002747,0.538919100170363,0.5989095652143582,0.5346108779311181,0.5876630365848541,1000,150
homograph_icf,Antithetic,0.0169491525423728,0.0284000253090202,0.012527867901159,0.048929652579872,0.0150161815300946,0.0550660910873983,0.753766798792562,0.022160313501704,1.6188629501081404,-0.0119970777463208,1.5956794184473029,0.601483941078186,0.4957208600796189,0.709247243356205,0.4952551946043968,0.7032240211963653,1000,148
homograph_icf,Emblematic,0.0092526690391459,0.0356323403605192,0.0090074300615869,0.1029488212508098,0.0105970146014987,0.1159197261369231,1.5237673638188904,0.0748372826045665,3.451432843944194,-0.1060583418325964,3.2157464375350373,0.5440636277198792,0.4097907869108297,0.7118140841223969,0.405173497647047,0.6957158997654915,1000,148
