model,n_same_genre,n_different_genre,prevalence,average_precision,separation_auc,separation_p
word_consonantal_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.4595491211479258,0.6925617647782814,6.512798969979862e-205
word_vocalized_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.45313440490867435,0.6768571912581608,3.183824210099773e-173
word_consonantal_icf_psalm,2791,8384,0.24975391498881433,0.45300211287693987,0.6926254406885819,4.784192422460414e-205
word_vocalized_icf_psalm,2791,8384,0.24975391498881433,0.4433212257754874,0.6751750788384694,5.467602710622251e-170
word_consonantal_tf_icf_psalm,2791,8384,0.24975391498881433,0.43626473995406057,0.6734674105836371,9.777996233283783e-167
lexeme_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.4307028532860195,0.6795133741634096,2.1482721537723362e-178
homograph_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.4202250576574798,0.6741719482059291,4.4897982679496395e-168
lexeme_binary_psalm,2791,8384,0.24975391498881433,0.41667830499054065,0.6727547745821493,2.1784544827994628e-165
word_consonantal_binary_psalm,2791,8384,0.24975391498881433,0.41633668005914154,0.6744328698638754,1.4299560155791665e-168
lexeme_icf_psalm,2791,8384,0.24975391498881433,0.4068613884531938,0.6709692208598521,4.910139948330349e-162
word_vocalized_tf_icf_psalm,2791,8384,0.24975391498881433,0.40685616383947376,0.6483296996753469,1.5541788730557861e-122
homograph_binary_psalm,2791,8384,0.24975391498881433,0.4063360549931022,0.6692201205278143,8.747786121325699e-159
word_vocalized_binary_psalm,2791,8384,0.24975391498881433,0.4031850336352187,0.6491192382275636,8.089416864470326e-124
lexeme_tf_icf_psalm,2791,8384,0.24975391498881433,0.40085689539015396,0.6604253448242853,6.0576187608297025e-143
homograph_icf_psalm,2791,8384,0.24975391498881433,0.39489281543897536,0.6625746418422356,9.749510044488658e-147
homograph_tf_icf_psalm,2791,8384,0.24975391498881433,0.39445564546054473,0.6572752248913493,1.7825706747032895e-137
lexeme_log_count_psalm,2791,8384,0.24975391498881433,0.3897551894943075,0.6343332645006715,6.593283661018656e-101
word_consonantal_log_count_psalm,2791,8384,0.24975391498881433,0.389528825136819,0.6315544734164613,7.230265396278341e-97
homograph_log_count_psalm,2791,8384,0.24975391498881433,0.3881814331734479,0.6400692246889539,1.635924290219989e-109
word_cantillation_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.38160299724836266,0.6235048554377347,1.2244919629007009e-85
word_cantillation_icf_psalm,2791,8384,0.24975391498881433,0.36657704131017815,0.6151327552985195,1.0433942853485205e-74
word_vocalized_icf_position8,2791,8384,0.24975391498881433,0.34493194521770965,0.6164664451029892,2.1285451938882577e-76
word_vocalized_icf_position8_psalm,2791,8384,0.24975391498881433,0.34493178800797997,0.6164663596319686,2.1290791788013036e-76
word_vocalized_log_count_psalm,2791,8384,0.24975391498881433,0.343605746412751,0.5986236857975882,2.1795159632486164e-55
word_cantillation_binary_psalm,2791,8384,0.24975391498881433,0.33467415376422693,0.5929394355767311,2.0170937383608096e-49
word_cantillation_tf_icf_psalm,2791,8384,0.24975391498881433,0.3341747136944989,0.5947804386236021,2.575076485522909e-51
word_cantillation_icf_position8,2791,8384,0.24975391498881433,0.3245992656573423,0.5871792443541263,9.790512067654948e-44
word_cantillation_icf_position8_psalm,2791,8384,0.24975391498881433,0.32459920235506046,0.587179201618616,9.79143336355117e-44
homograph_icf,2791,8384,0.24975391498881433,0.32410501933663616,0.6014048700703735,1.9553038815628673e-58
word_vocalized_icf_position4,2791,8384,0.24975391498881433,0.32371034040628754,0.6111226900601989,9.634097656974463e-70
word_vocalized_icf_position4_psalm,2791,8384,0.24975391498881433,0.32371034040628754,0.6111226900601989,9.634097656974463e-70
homograph_tf_icf,2791,8384,0.24975391498881433,0.32334150635981046,0.5998680156500857,9.670060840129012e-57
homograph_icf_position_mean,2791,8384,0.24975391498881433,0.32159830553283286,0.6029786052360231,3.386380497956709e-60
lexeme_icf,2791,8384,0.24975391498881433,0.32142564055449385,0.5977811979481485,1.757210106242969e-54
lexeme_tf_icf,2791,8384,0.24975391498881433,0.32064719962661314,0.5964720810620834,4.345561051090236e-53
lexeme_icf_position_mean,2791,8384,0.24975391498881433,0.3189945078037607,0.5995478839426619,2.163260306444187e-56
word_vocalized_icf_position_mean,2791,8384,0.24975391498881433,0.3177696129691418,0.6042207128419866,1.3195787667837184e-61
word_consonantal_icf_position8_psalm,2791,8384,0.24975391498881433,0.31316759374535863,0.6009637968688888,6.026652199874855e-58
word_consonantal_icf_position8,2791,8384,0.24975391498881433,0.3131675663855654,0.6009637541333785,6.027308102784369e-58
word_vocalized_icf_position2_psalm,2791,8384,0.24975391498881433,0.3125332008158903,0.6004306286427749,2.3344710229883818e-57
word_vocalized_icf_position2,2791,8384,0.24975391498881433,0.3125331509754642,0.6004305431717544,2.334976525615232e-57
homograph_icf_position2_psalm,2791,8384,0.24975391498881433,0.31245034205058797,0.5951727933433801,1.0055283710129636e-51
homograph_icf_position2,2791,8384,0.24975391498881433,0.3124503118471234,0.5951727078723597,1.0057347968632192e-51
word_vocalized_icf,2791,8384,0.24975391498881433,0.31159505386086406,0.5935138008347441,5.22153955565095e-50
word_vocalized_tf_icf,2791,8384,0.24975391498881433,0.3110132938688741,0.5915075395696636,5.653782004211675e-48
word_consonantal_icf,2791,8384,0.24975391498881433,0.3104435926390685,0.5895940570973768,4.4880886814600675e-46
word_consonantal_tf_icf,2791,8384,0.24975391498881433,0.3100016138550933,0.5885192162786055,5.031910245189828e-45
lexeme_icf_position2,2791,8384,0.24975391498881433,0.30974412623688946,0.5914951035361754,5.818540247222215e-48
lexeme_icf_position2_psalm,2791,8384,0.24975391498881433,0.3097441071323929,0.5914950608006652,5.81911458689633e-48
word_consonantal_icf_position_mean,2791,8384,0.24975391498881433,0.30970302648244513,0.5937966671772136,2.6756431989848175e-50
lexeme_icf_position8,2791,8384,0.24975391498881433,0.30836797212467965,0.5974695919750234,3.785627810499097e-54
lexeme_icf_position8_psalm,2791,8384,0.24975391498881433,0.3083679151530051,0.597469549239513,3.786025665958549e-54
homograph_icf_position8,2791,8384,0.24975391498881433,0.30686722234491537,0.5970659978160445,1.0192491532447092e-53
homograph_icf_position8_psalm,2791,8384,0.24975391498881433,0.30686716790119584,0.5970659123450239,1.0194625231325956e-53
word_cantillation_icf_position4,2791,8384,0.24975391498881433,0.30663564828224965,0.5812593077941366,2.9050658644049336e-38
word_cantillation_icf_position4_psalm,2791,8384,0.24975391498881433,0.30663564101207896,0.5812593077941366,2.9050658644049336e-38
homograph_icf_position4_psalm,2791,8384,0.24975391498881433,0.305556606211975,0.595091211254277,1.2230650666109992e-51
