model,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
homograph_binary,0.24975391498881433,0.299991008583523,0.23890519635765303,0.36266225711399563,0.24459071862596274,0.371948291141699,0.23350032722296368,0.09740220904092876,0.391994618404551,0.09678732295175188,0.3919840443105702,0.5699340984243246,0.5283735790612161,0.6159535248763316,0.5286212696640644,0.6165204127724975,1000,150
homograph_count,0.24975391498881433,0.29973716131129824,0.24040927093430337,0.36331681210591127,0.24492472683985902,0.3697418759056999,0.22735519936861737,0.09642083058024377,0.39076198014791735,0.08626944483017887,0.3824607830695407,0.5685373310066982,0.5297741891208327,0.614241955807368,0.5287717667387939,0.6139863864216925,1000,150
homograph_icf,0.24975391498881433,0.32410501933663616,0.25937528173900587,0.38588860077899345,0.26549107653260073,0.3993156340542868,0.35308138082033913,0.2070474426996326,0.49575018164039736,0.21073330175356908,0.5062629329778535,0.6014048700703735,0.5579692059136571,0.6404079441086692,0.560551553574143,0.6452462715083503,1000,150
homograph_icf_position2,0.24975391498881433,0.3124503118471234,0.24889231424771918,0.373322947073693,0.25609536233968483,0.38378800443561073,0.3237970710059485,0.16535836659191339,0.46370591479447154,0.17681521180627469,0.4779385113599019,0.5951727078723597,0.5503905038216903,0.6366144671347354,0.5536712326267795,0.6397227990473581,1000,150
homograph_icf_position2_psalm,0.24975391498881433,0.31245034205058797,0.2488919153938237,0.37332315711100744,0.2560958717584094,0.3837868624787736,0.32379714045410696,0.1653584168814556,0.4637060066175975,0.17681527385626367,0.4779385443011052,0.5951727933433801,0.5503905035590785,0.6366148772593757,0.5536712326267795,0.6397228892770134,1000,150
homograph_icf_position4,0.24975391498881433,0.3055565992912112,0.24185392421400378,0.3645567531855356,0.25222492256401774,0.372143530741055,0.3084505480936641,0.13950946200737818,0.43937805579027434,0.15585231417903617,0.46216917250317996,0.595091211254277,0.5468754111365938,0.6337385470688799,0.5517979026661535,0.6397071575221784,1000,150
homograph_icf_position4_psalm,0.24975391498881433,0.305556606211975,0.24179887477419248,0.364532878747209,0.2522270346166763,0.37214425887618735,0.30845057643367296,0.13950948792769383,0.43937806383433187,0.15585230978378548,0.4621692172733064,0.595091211254277,0.5468754035452975,0.633738555675228,0.5517977814202176,0.6397071575221784,1000,150
homograph_icf_position8,0.24975391498881433,0.30686722234491537,0.24412016687965715,0.3630484388320312,0.257068633185506,0.374877250341456,0.30707691482274724,0.14126706584903106,0.4490881188325597,0.15577659547566727,0.4698299673124656,0.5970659978160445,0.5472890994280333,0.640801720720414,0.5517142349331534,0.6443036671849992,1000,150
homograph_icf_position8_psalm,0.24975391498881433,0.30686716790119584,0.24411992126080434,0.3630484117755979,0.25706863227669935,0.37487724186062454,0.307076959454553,0.14126713391657772,0.44908818891361985,0.15577664673699504,0.46983005035381536,0.5970659123450239,0.5472888229758308,0.640801543423316,0.5517142326080793,0.6443035778956504,1000,150
homograph_icf_position_mean,0.24975391498881433,0.32159830553283286,0.25751229757830346,0.38453941220549276,0.2637184472446726,0.39553703905473925,0.35473520301708644,0.20536570336136564,0.4963540357054517,0.20856637136938927,0.5054503978350654,0.6029786052360231,0.558544857194966,0.6419271927726623,0.5608545296109371,0.6486093693736923,1000,150
homograph_icf_position_mean_psalm,0.24975391498881433,0.4202250576574798,0.34896087791713865,0.4930393831486654,0.3524186342977033,0.49957239913443585,0.630583133082794,0.47599376458993176,0.8146215758806139,0.4771518482648471,0.8149750853825745,0.6741719482059291,0.6263114796289072,0.7203023864604264,0.632053665857564,0.7247070420078945,1000,150
homograph_icf_spacing2,0.2372960372960373,0.25419689008600976,0.18771634419791672,0.3242143164614248,0.19711196780861917,0.3310178286842556,-0.0030133176199593666,-0.2659478525508112,0.18357715044899475,-0.24530980269918654,0.20544548154072537,0.5168086905145042,0.4571029616488284,0.5864740946465724,0.45723307073892594,0.586583484453644,1000,66
homograph_icf_spacing2_psalm,0.24975391498881433,0.2519419581511503,0.2073384459902231,0.3005681063213849,0.20871840934109023,0.30362966081213333,0.027613464292675142,-0.08925269656480117,0.1785284079776112,-0.09456296695847372,0.16831046227290078,0.5044021849127922,0.4717257870715665,0.5439146662403297,0.47012853111451536,0.5417240445685668,1000,150
homograph_icf_spacing4,0.2372960372960373,0.2595298555352773,0.18654227475073215,0.3389963924885244,0.19606873048724074,0.35394977801035177,0.0462567188854364,-0.2443133575112255,0.1948908996616949,-0.17970405053728417,0.21629734044769708,0.538404081064074,0.47587441763128296,0.6075495852370851,0.47562362817247766,0.6074751779171764,1000,66
homograph_icf_spacing4_psalm,0.24975391498881433,0.2535315219344948,0.20717528542776853,0.3011974231229243,0.20953998330516768,0.304798821995355,0.09741122622556025,-0.04331766705083014,0.2312795776529947,-0.04134785830287117,0.23493495645900517,0.516115731864417,0.47440860559729997,0.5575350869600457,0.4746949048933382,0.5575478997078838,1000,150
homograph_icf_spacing8,0.2372960372960373,0.27114136786471044,0.19608614034097646,0.3512357150594234,0.20406051549054582,0.3693924701471427,0.07631637517321926,-0.23542809849123045,0.2669136783508027,-0.18823504756415266,0.2847147022972265,0.5522393974474136,0.4796341830071611,0.6270660313102171,0.4773002800224035,0.626028167828238,1000,66
homograph_icf_spacing8_psalm,0.24975391498881433,0.2706496190554492,0.21830847213285803,0.32237091183902544,0.22115578917129425,0.3291713912842088,0.14879900126112394,0.022011366005600073,0.30904497064119313,0.01572739107355978,0.29752784362743373,0.5394320125895394,0.4976709981727104,0.5866568621159326,0.4973047014512339,0.5858492716347093,1000,150
homograph_log_count,0.24975391498881433,0.30041343889576955,0.24113759001383994,0.36387095159242666,0.2455602253863457,0.37264335809730076,0.2307665788438626,0.09689846111046793,0.39116968317076295,0.09076186251231326,0.38679725341219545,0.5694956748244767,0.5287252323186246,0.6153107436392987,0.5287699594682221,0.6157651351132905,1000,150
homograph_tf_icf,0.24975391498881433,0.32334150635981046,0.25974415143507557,0.38639157463478235,0.26489125535334573,0.3987762383559342,0.3461864484672076,0.1974480417333929,0.4867734768982894,0.2058421947506437,0.48953738206990016,0.5998680156500857,0.5559288259168739,0.6391921978224958,0.5591012038438691,0.6436658726187,1000,150
