model,n_same_genre,n_different_genre,prevalence,average_precision,same_genre_effect_size,different_genre_effect_size,gap,separation_auc,separation_p
word_consonantal_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.4595491211479258,0.5271512893727897,-0.1754867233000019,0.7026380126727916,0.6925617647782814,6.512798969979862e-205
word_vocalized_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.45313440490867435,0.49299007273554196,-0.16411449276597995,0.657104565501522,0.6768571912581608,3.183824210099773e-173
word_consonantal_icf_psalm,2791,8384,0.24975391498881433,0.45300211287693987,0.5191848403897472,-0.17283453435154936,0.6920193747412966,0.6926254406885819,4.784192422460414e-205
word_vocalized_icf_psalm,2791,8384,0.24975391498881433,0.4433212257754874,0.47433492739821626,-0.15790449335224083,0.6322394207504571,0.6751750788384694,5.467602710622251e-170
word_consonantal_tf_icf_psalm,2791,8384,0.24975391498881433,0.43626473995406057,0.47837433905075144,-0.15924882388809086,0.6376231629388422,0.6734674105836371,9.777996233283783e-167
lexeme_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.4307028532860195,0.48934329706429475,-0.16290007581155472,0.6522433728758494,0.6795133741634096,2.1482721537723362e-178
homograph_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.4202250576574798,0.47309246247617054,-0.15749067268251202,0.6305831351586826,0.6741719482059291,4.4897982679496395e-168
lexeme_binary_psalm,2791,8384,0.24975391498881433,0.41667830499054065,0.46043151179510805,-0.15327580054255863,0.6137073123376666,0.6727547745821493,2.1784544827994628e-165
word_consonantal_binary_psalm,2791,8384,0.24975391498881433,0.41633668005914154,0.466204094305015,-0.15519774706120543,0.6214018413662205,0.6744328698638754,1.4299560155791665e-168
lexeme_icf_psalm,2791,8384,0.24975391498881433,0.4068613884531938,0.4566891901708904,-0.15203017693000648,0.6087193671008968,0.6709692208598521,4.910139948330349e-162
word_vocalized_tf_icf_psalm,2791,8384,0.24975391498881433,0.40685616383947376,0.4087053748482876,-0.1360562769969176,0.5447616518452052,0.6483296996753469,1.5541788730557861e-122
homograph_binary_psalm,2791,8384,0.24975391498881433,0.4063360549931022,0.4494876395325989,-0.14963256740008943,0.5991202069326883,0.6692201205278143,8.747786121325699e-159
word_vocalized_binary_psalm,2791,8384,0.24975391498881433,0.4031850336352187,0.4075039032963316,-0.13565635315887628,0.5431602564552079,0.6491192382275636,8.089416864470326e-124
lexeme_tf_icf_psalm,2791,8384,0.24975391498881433,0.40085689539015396,0.4297255378162656,-0.1430539052031492,0.5727794430194149,0.6604253448242853,6.0576187608297025e-143
homograph_icf_psalm,2791,8384,0.24975391498881433,0.39489281543897536,0.434713639785501,-0.14471467931508117,0.5794283191005821,0.6625746418422356,9.749510044488658e-147
homograph_tf_icf_psalm,2791,8384,0.24975391498881433,0.39445564546054473,0.41919668248666964,-0.13954897667637872,0.5587456591630484,0.6572752248913493,1.7825706747032895e-137
lexeme_log_count_psalm,2791,8384,0.24975391498881433,0.3897551894943075,0.35159629779755447,-0.1170455242069079,0.46864182200446236,0.6343332645006715,6.593283661018656e-101
word_consonantal_log_count_psalm,2791,8384,0.24975391498881433,0.389528825136819,0.350637120722656,-0.11672607072377883,0.46736319144643484,0.6315544734164613,7.230265396278341e-97
homograph_log_count_psalm,2791,8384,0.24975391498881433,0.3881814331734479,0.3621746964686009,-0.12056659528164061,0.4827412917502415,0.6400692246889539,1.635924290219989e-109
word_cantillation_icf_position_mean_psalm,2791,8384,0.24975391498881433,0.38160299724836266,0.3387208785514015,-0.11275874962813402,0.4514796281795355,0.6235048554377347,1.2244919629007009e-85
word_cantillation_icf_psalm,2791,8384,0.24975391498881433,0.36657704131017815,0.3078846383808808,-0.10249340240037842,0.4103780407812592,0.6151327552985195,1.0433942853485205e-74
word_vocalized_icf_position8,2791,8384,0.24975391498881433,0.34493194521770965,0.2967479350980546,-0.0987862716004733,0.3955342066985279,0.6164664451029892,2.1285451938882577e-76
word_vocalized_icf_position8_psalm,2791,8384,0.24975391498881433,0.34493178800797997,0.2967479687460454,-0.09878627070943408,0.3955342394554795,0.6164663596319686,2.1290791788013036e-76
word_vocalized_log_count_psalm,2791,8384,0.24975391498881433,0.343605746412751,0.2708716356290097,-0.09017196421975152,0.3610435998487612,0.5986236857975882,2.1795159632486164e-55
word_cantillation_binary_psalm,2791,8384,0.24975391498881433,0.33467415376422693,0.25323709086642027,-0.08430136972784047,0.33753846059426074,0.5929394355767311,2.0170937383608096e-49
word_cantillation_tf_icf_psalm,2791,8384,0.24975391498881433,0.3341747136944989,0.25718582540776,-0.08561621509497781,0.3428020405027378,0.5947804386236021,2.575076485522909e-51
word_cantillation_icf_position8,2791,8384,0.24975391498881433,0.3245992656573423,0.2248913103145304,-0.07486534544993728,0.2997566557644677,0.5871792443541263,9.790512067654948e-44
word_cantillation_icf_position8_psalm,2791,8384,0.24975391498881433,0.32459920235506046,0.22489118956088439,-0.07486546471966096,0.2997566542805453,0.587179201618616,9.79143336355117e-44
homograph_icf,2791,8384,0.24975391498881433,0.32410501933663616,0.2648978489028942,-0.08818353194135503,0.3530813808442492,0.6014048700703735,1.9553038815628673e-58
word_vocalized_icf_position4,2791,8384,0.24975391498881433,0.32371034040628754,0.26717572377774806,-0.08894160957396469,0.35611733335171275,0.6111226900601989,9.634097656974463e-70
word_vocalized_icf_position4_psalm,2791,8384,0.24975391498881433,0.32371034040628754,0.26717581981001176,-0.08894151014290412,0.3561173299529159,0.6111226900601989,9.634097656974463e-70
homograph_tf_icf,2791,8384,0.24975391498881433,0.32334150635981046,0.25972513936045943,-0.08646132052339976,0.3461864598838592,0.5998680156500857,9.670060840129012e-57
homograph_icf_position_mean,2791,8384,0.24975391498881433,0.32159830553283286,0.2661390412778829,-0.08859616432869612,0.354735205606579,0.6029786052360231,3.386380497956709e-60
lexeme_icf,2791,8384,0.24975391498881433,0.32142564055449385,0.25730235041283783,-0.08565469785488117,0.342957048267719,0.5977811979481485,1.757210106242969e-54
lexeme_tf_icf,2791,8384,0.24975391498881433,0.32064719962661314,0.2530524752206252,-0.08424037647273751,0.3372928516933627,0.5964720810620834,4.345561051090236e-53
lexeme_icf_position_mean,2791,8384,0.24975391498881433,0.3189945078037607,0.25848909921471086,-0.08605003618852483,0.34453913540323566,0.5995478839426619,2.163260306444187e-56
word_vocalized_icf_position_mean,2791,8384,0.24975391498881433,0.3177696129691418,0.2577588351962991,-0.08580696683430007,0.34356580203059917,0.6042207128419866,1.3195787667837184e-61
word_consonantal_icf_position8_psalm,2791,8384,0.24975391498881433,0.31316759374535863,0.23732463322507796,-0.07900451442492484,0.3163291476500028,0.6009637968688888,6.026652199874855e-58
word_consonantal_icf_position8,2791,8384,0.24975391498881433,0.3131675663855654,0.23732471066843272,-0.07900444656010398,0.3163291572285367,0.6009637541333785,6.027308102784369e-58
word_vocalized_icf_position2_psalm,2791,8384,0.24975391498881433,0.3125332008158903,0.2422855772046053,-0.08065594473198721,0.32294152193659253,0.6004306286427749,2.3344710229883818e-57
word_vocalized_icf_position2,2791,8384,0.24975391498881433,0.3125331509754642,0.2422857001289434,-0.08065576061823837,0.3229414607471818,0.6004305431717544,2.334976525615232e-57
homograph_icf_position2_psalm,2791,8384,0.24975391498881433,0.31245034205058797,0.24292750867307783,-0.08086962747281515,0.323797136145893,0.5951727933433801,1.0055283710129636e-51
homograph_icf_position2,2791,8384,0.24975391498881433,0.3124503118471234,0.24292754153776502,-0.080869524699885,0.32379706623765003,0.5951727078723597,1.0057347968632192e-51
word_vocalized_icf,2791,8384,0.24975391498881433,0.31159505386086406,0.23563460122723814,-0.07844159602849861,0.31407619725573677,0.5935138008347441,5.22153955565095e-50
word_vocalized_tf_icf,2791,8384,0.24975391498881433,0.3110132938688741,0.23194470437331283,-0.07721366681506484,0.30915837118837763,0.5915075395696636,5.653782004211675e-48
word_consonantal_icf,2791,8384,0.24975391498881433,0.3104435926390685,0.23041937469115903,-0.07670596358266168,0.3071253382738207,0.5895940570973768,4.4880886814600675e-46
word_consonantal_tf_icf,2791,8384,0.24975391498881433,0.3100016138550933,0.2277477187248593,-0.07581626789367399,0.3035639866185333,0.5885192162786055,5.031910245189828e-45
lexeme_icf_position2,2791,8384,0.24975391498881433,0.30974412623688946,0.2340287908824421,-0.07790731778341427,0.31193610866585636,0.5914951035361754,5.818540247222215e-48
lexeme_icf_position2_psalm,2791,8384,0.24975391498881433,0.3097441071323929,0.2340287802055357,-0.0779073875434159,0.3119361677489516,0.5914950608006652,5.81911458689633e-48
word_consonantal_icf_position_mean,2791,8384,0.24975391498881433,0.30970302648244513,0.23524707987032353,-0.07831274995866884,0.3135598298289924,0.5937966671772136,2.6756431989848175e-50
