model,scope,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
word_vocalized_icf_position2_psalm,Synthetic,0.1558520315342632,0.16407548499307512,0.1223566275767689,0.19545689489609094,0.12696595763781082,0.2020056524537941,0.0,0.0,0.0,0.0,0.0,0.5134369828704325,0.4754004091817029,0.5595374310669724,0.47219197368905474,0.5550052121803523,1000,150
word_vocalized_icf_position4,overall,0.2850539291217257,0.3276947010533518,0.2651000618393206,0.36626010951783944,0.28356383758709114,0.37785011719524453,1.1481534209056217,0.7345131746565025,1.6231054475067699,0.7198344425122193,1.5962020850390073,0.5378284534534534,0.5228797956439254,0.5577569121719195,0.5215456637298895,0.5557327101426489,1000,150
word_vocalized_icf_position4,Antithetic,0.01694915254237288,0.02192081128845928,0.010379083707938667,0.044534239682000806,0.011726482644363795,0.05657631383015372,0.7115033916100986,-0.3766804934551473,3.078239899799001,-0.5625503902270509,2.589093350469643,0.5262362308429118,0.4676951408519001,0.5984069561625401,0.4636692297781335,0.5953136789557739,1000,148
word_vocalized_icf_position4,Emblematic,0.009252669039145907,0.07443058180547553,0.007170882132972189,0.1889294200687096,0.01643534408015404,0.26861558103155847,6.219567427487675,1.5514704939600998,12.597094122385126,1.1017051221471972,12.025086752719188,0.5415285145888594,0.4621982921860766,0.6438238208814167,0.45535357972758156,0.6392580743120515,1000,148
word_vocalized_icf_position4,Staircase,0.0096051227321238,0.03389335701804841,0.010809105369806886,0.07959062488440698,0.01238118405694502,0.09006309815790442,3.789029565740465,1.2719802143920556,6.579356838886394,1.1226738068050832,6.521674667171102,0.59375,0.5138023300547305,0.7142910555817434,0.5118865638360607,0.7058998872563949,1000,146
word_vocalized_icf_position4,Synonymous,0.15096065873741996,0.1795676490021088,0.13824012866723426,0.21788799417113128,0.14427772785605258,0.2232585450696038,0.8806145845598714,0.369613676760767,1.5479955849603317,0.2979969454106566,1.466830868454768,0.5508548124927435,0.5219700216063221,0.5805844746675486,0.5219541873643018,0.5804014737615306,1000,149
word_vocalized_icf_position4,Synthetic,0.1558520315342632,0.18611087766624174,0.1434056904343008,0.2174218231266469,0.1522399773112219,0.22532149597080095,1.0513256102356934,0.5109872448001376,1.6951320991260987,0.4574306494237218,1.639504022509766,0.5232414799409634,0.5073673010857035,0.5443938308033877,0.5042582175543148,0.5411635643660921,1000,150
word_vocalized_icf_position4_psalm,overall,0.2850539291217257,0.2723739380868122,0.19257806177787998,0.31234083969715204,0.22529527452199888,0.3261896746183857,0.0,0.0,0.0,0.0,0.0,0.46874935280107694,0.4346137606844519,0.49526541683874087,0.44075503354162243,0.499868184789237,1000,150
word_vocalized_icf_position4_psalm,Antithetic,0.01694915254237288,0.016671562695379526,0.008202784494791603,0.031451107597770714,0.008723677815209118,0.032021464992467184,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.4572557471264368,0.3129185865505541,0.5882954892047058,0.3132630096129243,0.5919043045484169,1000,148
word_vocalized_icf_position4_psalm,Emblematic,0.009252669039145907,0.007934170889967326,0.003675434467816696,0.013491987007652494,0.003907568791359209,0.014023277480384764,-8.881784197001252e-16,0.0,0.0,-1.7763568394002505e-15,0.0,0.4072446949602122,0.253329388575336,0.5418227026040825,0.2580252393744344,0.5468772437516661,1000,148
word_vocalized_icf_position4_psalm,Staircase,0.0096051227321238,0.008690399774694943,0.004319068914101348,0.01573924315284713,0.004228203643458728,0.015718729758476276,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.41130534269902086,0.2219418604297144,0.5299586322036787,0.2723567475105413,0.558599649504403,1000,146
word_vocalized_icf_position4_psalm,Synonymous,0.15096065873741996,0.144887271911956,0.1005915611742118,0.1753672421854305,0.10794031908838018,0.1817341290882168,0.0,0.0,0.0,0.0,0.0,0.47518177464298156,0.4274245915919054,0.5156522527178599,0.42710684657407993,0.5153815630128675,1000,149
word_vocalized_icf_position4_psalm,Synthetic,0.1558520315342632,0.1484059605400281,0.10460884975169635,0.17662321092931466,0.11533565138898581,0.18555224273922058,0.0,0.0,0.0,0.0,0.0,0.4697566555972986,0.43450298560051726,0.5012163207239084,0.43666835371565904,0.5043482252919425,1000,150
word_vocalized_icf_position8,overall,0.2850539291217257,0.3302582995426266,0.2673398457044925,0.36973962944943195,0.2837765041726712,0.3804917152377913,1.3892814127875437,0.9095422880204193,1.9030537258911884,0.8927651732283131,1.8899238457494525,0.5345008801905353,0.5208028228958702,0.5527796422388218,0.519239596750715,0.5506589891938074,1000,150
word_vocalized_icf_position8,Antithetic,0.01694915254237288,0.02382071436054026,0.010982015687562472,0.051595270878810495,0.012471765186144186,0.06454337231665641,1.0515142986477137,-0.22226665534976212,3.813777478972691,-0.4108641837819956,3.235175695783286,0.5373114224137931,0.47799692647399517,0.608900663265615,0.4749269125612139,0.6057366847894513,1000,148
word_vocalized_icf_position8,Emblematic,0.009252669039145907,0.10001655249653471,0.013816033610205294,0.22266410229451133,0.01956770831737948,0.27028354851311037,7.53247510197551,2.022500137630492,15.087940559597149,1.497554705482209,14.323040144052328,0.5507018125552609,0.47132924555890104,0.6513680909602715,0.46560721724627446,0.6469305917297729,1000,148
word_vocalized_icf_position8,Staircase,0.0096051227321238,0.041484815783664836,0.01206871162935014,0.09643506507548802,0.014352102347004311,0.1081771438372237,4.672628064907052,1.7278793054161892,8.064254527829737,1.5032566384242192,7.883933154016299,0.603115687526607,0.5239738861949965,0.7222697259171119,0.5219246932773738,0.71586676418654,1000,146
word_vocalized_icf_position8,Synonymous,0.15096065873741996,0.17953286624141698,0.13944786343348817,0.21954927680805386,0.1424730537020488,0.2221047565393689,0.9887861213363802,0.41163026509471634,1.726797903220244,0.3696840145336024,1.6330901860677485,0.5411289620341344,0.5136286260362396,0.5694262018527397,0.5128835001988505,0.5683136600555551,1000,149
word_vocalized_icf_position8,Synthetic,0.1558520315342632,0.19121822578250797,0.14941419238354223,0.22341321940152944,0.15594315482293833,0.23066006493673452,1.3232981350072412,0.7096416601096337,2.0779361363971547,0.6648936108895882,2.0376080007684325,0.523431559998211,0.5082467717609362,0.5418844661791238,0.5047134095494397,0.5398438131109384,1000,150
