model,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
cohere_embed_v4_vocalized,0.14405637298604226,0.14389043416754657,0.11930555575472392,0.1748659228914041,0.11995087772761354,0.1776438351612881,-0.08418404439132403,-0.22755569408318177,0.04866734360414628,-0.1825657953148563,0.09517522901275262,0.4790456677194266,0.4386622978815017,0.5138361224155086,0.4538626076409136,0.5294402757150936,1000,150
f2llm_v2_14b_cantillation,0.14405637298604226,0.177774390713076,0.14261732994899443,0.22086213190685147,0.14690149723938084,0.22893469331262337,0.0970042388496786,-0.04369378934281153,0.17139796652350153,0.027526795221225645,0.247966159400573,0.5239497763337103,0.48372280095976256,0.5491719155191601,0.5036011127199105,0.5708322953850866,1000,150
f2llm_v2_14b_consonantal,0.14405637298604226,0.1619892596527368,0.13204903413225982,0.1947650363114946,0.13487290859040896,0.20018530201933,0.010156283654312578,-0.12585675072425526,0.1276817245719834,-0.07077123307751455,0.18054771527163194,0.501407621322866,0.4640839249648825,0.5370315910415674,0.47794428212072,0.551996468236064,1000,150
f2llm_v2_14b_vocalized,0.14405637298604226,0.1786475707571817,0.14389460080191604,0.22094991843519238,0.14824147895665116,0.22937174314854403,0.09743850381113509,-0.03890545152942311,0.17179839175108738,0.029866044593748118,0.2505007374161222,0.5239821854003747,0.4849804467221359,0.5496217399092119,0.5040896810129565,0.5722046653150936,1000,150
gemini_embedding_2_cantillation,0.14405637298604226,0.16481588026063873,0.13374039723454473,0.19709734773886575,0.13785388958608896,0.20486604803385502,0.01940290976004695,-0.12186029431183164,0.13752037129444628,-0.06946660724191558,0.1856940404020201,0.5076584915386287,0.46669782515009695,0.5434310575582689,0.48261584800777607,0.5606801018566463,1000,150
gemini_embedding_2_consonantal,0.14405637298604226,0.16389551185058127,0.1332533080185926,0.19605511328145786,0.13581018442481343,0.20316529518118437,0.039002200759619486,-0.09193193639389044,0.15714585218496607,-0.05109134179494936,0.20904340448830247,0.512343144793534,0.47442686534000483,0.5465767470689635,0.48767104242352044,0.5640424678898354,1000,150
gemini_embedding_2_vocalized,0.14405637298604226,0.16446746627503384,0.1334791998507481,0.1963697090681762,0.1373044742029886,0.20473340184895236,0.02076315363355223,-0.11973557039520188,0.14338047537868867,-0.06862351684317125,0.1883608656886059,0.5078402346240353,0.4671561274053919,0.5442561352360434,0.48335108549628075,0.5610307880561124,1000,150
gte_multilingual_base_cantillation,0.14405637298604226,0.1406898245757783,0.11688579169834012,0.17285836787418604,0.11688732154922268,0.17287662665839798,-0.10715350697340872,-0.263490821694858,0.00995461134861541,-0.206858440971061,0.0560162455403636,0.47813413337727934,0.43978070458297785,0.5109152246847513,0.45310493478971664,0.5244798228787483,1000,150
gte_multilingual_base_consonantal,0.14405637298604226,0.1372907606990984,0.11423610269840792,0.16971212797153473,0.11385391739232131,0.16889308063768438,-0.14251814680325836,-0.3039361188442097,0.004341469739156104,-0.2630516879756282,0.04621429503670611,0.46804219779209943,0.42915333244801346,0.5045353983872223,0.4402633673641958,0.5180440831920031,1000,150
gte_multilingual_base_vocalized,0.14405637298604226,0.14009573609010592,0.11659171916722082,0.17112392506003005,0.11672664263130501,0.17274663587737935,-0.12185970698458204,-0.25769117031961125,-0.009532461075083399,-0.21387136695291342,0.04368881458712771,0.4748697232377094,0.441055579528246,0.5058048736856993,0.4505892512343573,0.523225460441443,1000,150
harrier_oss_v1_27b_cantillation,0.14405637298604226,0.16258028840748057,0.13344284330861797,0.19465359083234007,0.13482678888682262,0.20193118398506843,0.0016707178913962992,-0.1383594032039789,0.12791345765089174,-0.08451333212331731,0.18206701801787178,0.5036422524390359,0.4629560375873472,0.5380661832849019,0.4790912074562915,0.5555471250030414,1000,150
harrier_oss_v1_27b_consonantal,0.14405637298604226,0.15501245408951525,0.12674182231668774,0.18541163570564084,0.12961988310965092,0.19231948076012786,-0.03919014109745592,-0.17470999122499134,0.10306951606456961,-0.1476645167674981,0.1490122700595546,0.49609604741079083,0.45782675933212286,0.5329298914040128,0.47041213011666955,0.5486482847702957,1000,150
harrier_oss_v1_27b_vocalized,0.14405637298604226,0.16166853110833046,0.13229293289914365,0.1934495162459201,0.13439585753533034,0.2013686094079857,-0.01018339643289096,-0.14539595637347758,0.12428210917815993,-0.1015761970267069,0.1756771305426064,0.5029733401364966,0.4629842113880364,0.5383866161012367,0.47857450506151905,0.5558140417319535,1000,150
kalm_embedding_gemma3_12b_2511_cantillation,0.14405637298604226,0.16556827788509243,0.135087511450099,0.19842432820608025,0.13733804030314486,0.20718303366200427,0.0041360865780990345,-0.13414424050696494,0.13119452078644459,-0.0806379883499968,0.1812620924541243,0.5085369241522534,0.46746189642360764,0.5424538703403634,0.485277270115935,0.5600086985523663,1000,150
kalm_embedding_gemma3_12b_2511_consonantal,0.14405637298604226,0.15387058255720715,0.12524721264767064,0.1849475210549217,0.1282567656555847,0.19040996243857516,-0.04896484275751814,-0.1886929430208594,0.07880072611374564,-0.14825383441707754,0.12969460651197762,0.4923004605110591,0.4513743534781592,0.5267748662753734,0.46739549735004515,0.5429337001686965,1000,150
kalm_embedding_gemma3_12b_2511_vocalized,0.14405637298604226,0.16224415492786212,0.1327405629748976,0.1944339148967126,0.13471242588721943,0.20289538016834835,-0.014803799822321028,-0.15413622959509027,0.11027185390436899,-0.09917219963841442,0.16370802457667546,0.5041064351010257,0.4629709629159405,0.5365954167672269,0.48141663479743413,0.5550583747718442,1000,150
llama_embed_nemotron_8b_cantillation,0.14405637298604226,0.14724951880952694,0.12030452749637348,0.17566457210495148,0.12316338320873726,0.17978392717767125,-0.09888954040588274,-0.2692680151474867,0.05034556698527414,-0.22005561284742958,0.09759038609514203,0.48049429986361886,0.4388755310097033,0.5163788918426637,0.45403051408923756,0.5309654034508632,1000,150
llama_embed_nemotron_8b_consonantal,0.14405637298604226,0.1459525521394103,0.12048561995076042,0.17488987915406984,0.12192378965997405,0.17897983535251488,-0.08791332697131303,-0.25400227880813286,0.052787637122674154,-0.20453047403822538,0.10152309323145926,0.48130628726924574,0.44010243941998234,0.5172429219702047,0.4546334127871288,0.531509191794015,1000,150
llama_embed_nemotron_8b_vocalized,0.14405637298604226,0.14903463811404571,0.12150596306917834,0.17769558745890876,0.12460261869006962,0.1821648519756257,-0.07550180928051513,-0.23516836220241813,0.06565416908819915,-0.18955818166435837,0.11100880511275901,0.4857197537118196,0.4451880673868583,0.5203827024197063,0.4601863538627624,0.534583600918701,1000,150
me5_large_instruct_cantillation,0.14405637298604226,0.14271160781770711,0.1176204620907169,0.17355842809394015,0.11846143306027554,0.1766760640012401,-0.12387940071962167,-0.27229427767285364,0.015091894975654212,-0.23171880423992303,0.061625133163599535,0.47317959942525617,0.4327326264913808,0.5052596626652864,0.44961114613480385,0.5217286276108091,1000,150
me5_large_instruct_consonantal,0.14405637298604226,0.14795815864125628,0.12136284574051145,0.17796185206133044,0.12346200537157288,0.18310230282901682,-0.09150177807220769,-0.24281125477845927,0.04679351283928446,-0.20501584715628143,0.0928143338269249,0.48106785296669785,0.4414619228121793,0.5147566777959008,0.4562545937621378,0.5311028121631649,1000,150
me5_large_instruct_vocalized,0.14405637298604226,0.14478722080546824,0.11875531614385007,0.17631971442208133,0.11969717940909447,0.17943493768759142,-0.11421584780484714,-0.2625252866109755,0.02487959328814759,-0.22094084209865691,0.06766889392628314,0.4760742737606052,0.4366296417293229,0.5077075327847038,0.45324089912535925,0.5230812176347566,1000,150
miqrabert_consonantal,0.14405637298604226,0.15166321687946632,0.12419769837028448,0.21153000889886003,0.12076366799257762,0.19755055205996405,-0.006494831413900757,-0.0751718036233095,0.06776187458740524,-0.067929832425918,0.07555570331252352,0.497212899475369,0.463331871185382,0.5251811732816931,0.4725646067110859,0.5326774941428047,1000,150
neodictabert_consonantal,0.14405637298604226,0.16168805121551913,0.1323452296785819,0.19242032584751254,0.13447396931778394,0.19853563743777194,0.03409192409942517,-0.11058395193393673,0.15906183784617772,-0.04721532464017666,0.21633599994035482,0.5065133820468213,0.4647090352468757,0.5428680457060022,0.48255132823218144,0.560301664415719,1000,150
openai_text_embedding_3_large_cantillation,0.14405637298604226,0.1584647530288879,0.1283661630149516,0.19237296779338656,0.13030912361289215,0.1984568559537952,0.011206169877734722,-0.13779282571423904,0.09673687143702873,-0.06268204983069242,0.1590057451513361,0.5015405290657216,0.4589820096181064,0.5274946103326424,0.4804747108355746,0.547199958391949,1000,150
openai_text_embedding_3_large_consonantal,0.14405637298604226,0.14947820276783585,0.12250005079366473,0.18038877670582731,0.12461521495533404,0.1852222846176051,-0.037717757406852834,-0.18273237458648403,0.07677680373948291,-0.12436446788946984,0.12938352885951399,0.4886910389652213,0.44611141075869076,0.5205845123409897,0.4648421465575798,0.5374969479134037,1000,150
openai_text_embedding_3_large_vocalized,0.14405637298604226,0.15833235350153751,0.1285609530433597,0.19256964437563934,0.1301904581782692,0.19780116861313013,0.013325043920831142,-0.13755506751755162,0.10858595920737818,-0.06076719536790266,0.16570144286677155,0.5027583676401106,0.45945882147923545,0.5306557882362173,0.4814091067761904,0.5492910387301555,1000,150
qwen3_embedding_8b_cantillation,0.14405637298604226,0.15731806435783263,0.12781781789556396,0.18955277471943596,0.1294733123569299,0.19568332887049122,-0.021372758733506542,-0.16804343174464687,0.0845798138188314,-0.09632612702325086,0.14159421542402278,0.49557691158074185,0.4539495994208324,0.5258196167588849,0.47348050587516044,0.5433340422332634,1000,150
qwen3_embedding_8b_consonantal,0.14405637298604226,0.1480724754783887,0.12128062046172094,0.18259567588685993,0.12187995550995297,0.18373701149328026,-0.057012291337884005,-0.19545659274977378,0.05697525758146048,-0.14512439668379196,0.10578804645702901,0.48690412112427667,0.44655661428921467,0.5163300464525694,0.4632162322398597,0.5327901479921073,1000,150
qwen3_embedding_8b_vocalized,0.14405637298604226,0.15708437118470053,0.12771147369341912,0.19025858241596807,0.12949607345702818,0.19509639313894608,-0.02729457350385498,-0.17526522266910075,0.07559260326597883,-0.10641419598431842,0.13339979809068367,0.4938742538477525,0.4521240547622915,0.523505895077004,0.47116870693953206,0.5410832936633713,1000,150
voyage_4_cantillation,0.14405637298604226,0.1538496650399392,0.1254931227796184,0.1819462382870675,0.12858080409995803,0.1879041615912092,-0.01715172185815802,-0.16085316978967215,0.1018077626219685,-0.10236806682890894,0.15036591567975546,0.49479186187316926,0.4546013027325413,0.5278594131709082,0.47153859204392445,0.5447853950584302,1000,150
voyage_4_consonantal,0.14405637298604226,0.15166573761237717,0.12398177347111534,0.17999086712447662,0.12750851686717335,0.18515488970212188,-0.035237594294653604,-0.15805691003953667,0.08328454597502005,-0.11994234144927957,0.12484097657896681,0.49312435126327897,0.45532428145021653,0.5273303703377088,0.4689565840340978,0.5433442158288608,1000,150
voyage_4_vocalized,0.14405637298604226,0.15476865005670115,0.1263775353405263,0.18288858516473538,0.12918923760864745,0.18884969929422948,-0.008742743033923753,-0.15245484858447905,0.11043318201649245,-0.09802885563178325,0.1639801021727079,0.4971488045321759,0.45649615327976795,0.5300728643068477,0.4728275806340305,0.5478480239869019,1000,150
