model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
alephbert_consonantal,content_distance,11026,11026,0.01327776494107337,9.999000099990002e-05,5.248742782010327,0.013446178452193237,9.999000099990002e-05,5.321180518021694,nan,nan,nan,0.00012284485837130575,0.0005343749644632068,0.00011943250119432502,0.0005195312154503399,nan,nan
alephbert_consonantal,structural_distance,11026,11026,0.02340829581406323,9.999000099990002e-05,5.505745402397194,0.013822601934683397,9.999000099990002e-05,4.212289861555184,0.004127641518465546,0.05299470052994701,1.6079414951341118,0.00010237071530942143,0.0004453124703860056,0.0008061693830616938,0.0035068357042897943,0.2886086391360864,1.0
alephbert_consonantal,adjacent_similarity_distance,11026,11026,0.002782778805111595,0.0015998400159984002,3.0305963656018347,0.002314957027661583,0.0057994200579942,2.552359838534439,-0.000185640400423746,0.601039896010399,-0.25891466417596165,0.034396560343965606,0.1496249900496979,0.1246875312468753,0.5423905889301548,1.0,1.0
alephbert_consonantal,step_magnitude_distance,11026,11026,0.0026706584711115103,0.0065993400659934,2.556534356033208,0.002281861236011696,0.015598440155984402,2.1978906398531044,-0.0004392078054896752,0.6979302069793021,-0.5223965177236185,0.13042029130420293,0.5673280872717712,0.27660567276605674,1.0,1.0,1.0
alephbert_consonantal,turning_angle_distance,11026,11026,0.0042502354129639736,0.11638836116388361,1.3371345511634614,0.0030189712008729143,0.21527847215278473,0.9539331068993535,-0.004116610336315123,0.9522047795220479,-1.5160453931701237,0.2994264676096493,1.0,0.3407659234076592,1.0,0.9917008299170083,1.0
berel_consonantal,content_distance,11026,11026,0.012540671384312266,9.999000099990002e-05,6.728947048847581,0.012807287517173463,9.999000099990002e-05,6.8957870183628645,nan,nan,nan,0.00012284485837130575,0.0005343749644632068,0.00011943250119432502,0.0005195312154503399,nan,nan
berel_consonantal,structural_distance,11026,11026,0.015311112406208804,9.999000099990002e-05,4.81323135868551,0.007867036196722351,0.0011998800119988001,3.256186597033391,-0.00032464199811155193,0.565943405659434,-0.15973475349495492,0.00010237071530942143,0.0004453124703860056,0.0014741383004556689,0.006412499573558481,0.6083891610838915,1.0
berel_consonantal,adjacent_similarity_distance,11026,11026,0.0010768092561815532,0.0192980701929807,2.0956604711382694,0.0009205278282043056,0.03569643035696431,1.7940785076543748,-0.00017458612769252033,0.6408359164083591,-0.36329139035407776,0.16596340365963402,0.7219405769897923,0.2121121221211212,0.9226874386398035,1.0,1.0
berel_consonantal,step_magnitude_distance,11026,11026,0.001281050290532909,0.0365963403659634,1.7924581011936014,0.0011593713685068374,0.05299470052994701,1.6219034670488937,-0.00041523703954124094,0.7327267273272673,-0.6275701948660268,0.26800653268006536,1.0,0.3240800919908009,1.0,1.0,1.0
berel_consonantal,turning_angle_distance,11026,11026,0.004147042850291938,0.21027897210278973,1.0276967189880473,0.0032596139353383334,0.27277272272772723,0.8073607788760082,-0.006306490513012469,0.9917008299170083,-1.748858543539589,0.2994264676096493,1.0,0.3407659234076592,1.0,0.9917008299170083,1.0
bge_m3_cantillation,content_distance,11026,11026,0.0056503004795191505,9.999000099990002e-05,4.512082118229011,0.00567600722361549,9.999000099990002e-05,4.533566236720088,nan,nan,nan,0.00012284485837130575,0.0005343749644632068,0.00011943250119432502,0.0005195312154503399,nan,nan
bge_m3_cantillation,structural_distance,11026,11026,0.014028524678349738,9.999000099990002e-05,4.788152530872566,0.007471880318934689,0.0010998900109989002,3.2579227497967116,0.0020392398111979586,0.1356864313568643,1.0984314048684038,0.00010237071530942143,0.0004453124703860056,0.0013910373668515501,0.0060510106270098415,0.34038262840382627,1.0
bge_m3_cantillation,adjacent_similarity_distance,11026,11026,0.0003191449271242666,0.34696530346965304,0.4004687415822395,0.00014485041173826444,0.41575842415758424,0.17798085759988294,-0.0011862491133087108,0.9698030196980302,-1.713562103774323,0.34696530346965304,1.0,0.41575842415758424,1.0,1.0,1.0
bge_m3_cantillation,step_magnitude_distance,11026,11026,0.0003307369043857797,0.37566243375662434,0.30417238409258723,0.00011292359545831943,0.44015598440155984,0.09986863292939872,-0.0016869736196028077,0.9764023597640236,-1.7840576007164588,0.37566243375662434,1.0,0.44015598440155984,1.0,1.0,1.0
bge_m3_cantillation,turning_angle_distance,11026,11026,0.004064638309387414,0.18298170182981702,1.1279323205324066,0.003230589646546006,0.2515748425157484,0.8964350318068751,-0.0022833695425679068,0.706029397060294,-0.6989380967957517,0.2994264676096493,1.0,0.3407659234076592,1.0,0.9917008299170083,1.0
bge_m3_consonantal,content_distance,11026,11026,0.011461523701087745,9.999000099990002e-05,4.662694909922406,0.011834592079788299,9.999000099990002e-05,4.831734935608259,nan,nan,nan,0.00012284485837130575,0.0005343749644632068,0.00011943250119432502,0.0005195312154503399,nan,nan
bge_m3_consonantal,structural_distance,11026,11026,0.02767702267100719,9.999000099990002e-05,5.388346837271345,0.015807648663670154,9.999000099990002e-05,4.06193561613323,0.005636960163742757,0.035596440355964404,1.7844151396210544,0.00010237071530942143,0.0004453124703860056,0.0008061693830616938,0.0035068357042897943,0.2886086391360864,1.0
bge_m3_consonantal,adjacent_similarity_distance,11026,11026,0.002053912381992644,0.0187981201879812,2.0883836032981824,0.001826537222953316,0.034596540345965404,1.8595932108751185,-0.0006295044519576941,0.7816218378162184,-0.7842798064916556,0.16596340365963402,0.7219405769897923,0.2121121221211212,0.9226874386398035,1.0,1.0
bge_m3_consonantal,step_magnitude_distance,11026,11026,0.001980576185468201,0.037396260373962605,1.8070196948631903,0.0018224944033078927,0.0504949505049495,1.663367629182742,-0.0008568340909648128,0.8281171882811719,-0.9459603203089259,0.26800653268006536,1.0,0.3240800919908009,1.0,1.0,1.0
