model,n_same_genre,n_different_genre,prevalence,average_precision,same_genre_effect_size,different_genre_effect_size,gap,separation_auc,separation_p
morph_prs_ps_sp_plus,2791,8384,0.24975391498881433,0.35649272515819225,0.3165467746652808,-0.10537747712045072,0.4219242517857315,0.6323407888412476,0.0
morph_prs_ps_sp_plus_psalm,2791,8384,0.24975391498881433,0.35083473549724,0.3249226212035167,-0.10817118621529709,0.4330938074188138,0.6302531957626343,0.0
morph_prs_gn_sp_plus,2791,8384,0.24975391498881433,0.34922776777527076,0.30365810752482614,-0.10108841697518833,0.40474652450001447,0.6274034380912781,0.0
morph_st_sp_plus,2791,8384,0.24975391498881433,0.345235982954087,0.29385677910297386,-0.09782388550855953,0.3916806646115334,0.6258471608161926,0.0
morph_full_all_psalm,2791,8384,0.24975391498881433,0.34314733577829654,0.268611478688413,-0.08940903579524487,0.3580205144836579,0.6197300553321838,0.0
morph_vt_sp_plus,2791,8384,0.24975391498881433,0.34278015875166457,0.27332192289486434,-0.09098145040276627,0.36430337329763063,0.6198843121528625,0.0
morph_prs_gn_sp_plus_psalm,2791,8384,0.24975391498881433,0.34212898009619175,0.3067879100844933,-0.10211438275283286,0.40890229283732615,0.6228366494178772,0.0
morph_full_all,2791,8384,0.24975391498881433,0.33896327522276004,0.2571444050826738,-0.08559282332251462,0.3427372284051884,0.6161234974861145,0.0
morph_vt_sp_plus_psalm,2791,8384,0.24975391498881433,0.33650417938334776,0.27249424092137525,-0.09071455109476467,0.3632087920161399,0.6164219379425049,0.0
sp_unigram,2791,8384,0.24975391498881433,0.33586792988361946,0.29719183574103736,-0.09893378068551248,0.39612561642654986,0.6195826530456543,0.0
morph_st_sp_plus_psalm,2791,8384,0.24975391498881433,0.334979092810263,0.29788326998252357,-0.09916656492450249,0.39704983490702606,0.6230140924453735,0.0
sp_1_2gram_shuffle26,2791,8384,0.24975391498881433,0.3321265238465455,0.3042736249299849,-0.10128884519211133,0.40556247012209623,0.6200495362281799,0.0
morph_ps_sp_plus,2791,8384,0.24975391498881433,0.3319713491535657,0.28068218889476304,-0.0934360902061537,0.3741182791009168,0.6151508092880249,0.0
sp_1_2gram_shuffle10,2791,8384,0.24975391498881433,0.33045674021548455,0.3015819326959544,-0.10039427413451864,0.401976206830473,0.6185259222984314,0.0
sp_1_2gram_shuffle08,2791,8384,0.24975391498881433,0.3301776983346512,0.2938800410255179,-0.09782775014227502,0.3917077911677929,0.6178398132324219,0.0
sp_1_2gram_shuffle19,2791,8384,0.24975391498881433,0.3300716900177106,0.3030422500127712,-0.10088099805716101,0.4039232480699322,0.6207053661346436,0.0
sp_1_2gram_shuffle11,2791,8384,0.24975391498881433,0.32934651688338745,0.31002597426828843,-0.10320555326619973,0.41323152753448816,0.6196903586387634,0.0
sp_1_2gram,2791,8384,0.24975391498881433,0.32863050635966784,0.3038709625176871,-0.10115700407660597,0.4050279665942931,0.6206252574920654,0.0
morph_ps_sp_plus_psalm,2791,8384,0.24975391498881433,0.3282608392791717,0.27369450002914,-0.09111938499686206,0.36481388502600204,0.6107709407806396,0.0
sp_unigram_psalm,2791,8384,0.24975391498881433,0.327952654991473,0.28906263970000556,-0.09623107917271113,0.3852937188727167,0.6115475296974182,0.0
sp_1_2gram_shuffle30,2791,8384,0.24975391498881433,0.327376651672199,0.295060785339331,-0.09822210175034772,0.39328288708967873,0.6160023808479309,0.0
sp_1_2gram_psalm,2791,8384,0.24975391498881433,0.32709772799889797,0.2961832044069004,-0.09859708645164143,0.3947802908585418,0.615980327129364,0.0
morph_atomic_core_psalm,2791,8384,0.24975391498881433,0.3265469724225929,0.25751363155877194,-0.08572685771370822,0.3432404892724802,0.6098757386207581,0.0
