model,n_true,n_baseline,prevalence,average_precision,true_effect_size,baseline_effect_size,gap,separation_auc,separation_p
word_cantillation_icf_position_mean,1110,2784,0.2850539291217257,0.33282052695246633,1.5209031254635264,0.3349077230841404,1.185995402379386,0.5352441668510437,1.0357449120590445e-08
word_vocalized_icf_position_mean,1110,2784,0.2850539291217257,0.3314926557306106,1.5878015241211514,0.6840659406945484,0.903735583426603,0.5405078530311584,2.231879392411429e-08
word_vocalized_tf_icf,1110,2784,0.2850539291217257,0.3314444876444719,1.3000505868023362,0.5292915346737693,0.7707590521285669,0.5405415296554565,2.175328361886386e-08
word_vocalized_icf,1110,2784,0.2850539291217257,0.3310448159922647,1.293806987402376,0.5250297600741732,0.7687772273282029,0.5404936075210571,2.2562302248729793e-08
word_cantillation_icf_position8,1110,2784,0.2850539291217257,0.330874130695591,2.59025647558174,0.6172360016522452,1.9730204739294948,0.533236563205719,4.245268581115624e-09
word_vocalized_icf_position2,1110,2784,0.2850539291217257,0.33038839083364646,1.774483435022104,0.8010471169264156,0.9734363180956883,0.5405008792877197,1.7111110750533953e-08
word_vocalized_icf_position8,1110,2784,0.2850539291217257,0.3302582995426266,2.435118923001864,1.0458376872491215,1.3892812357527424,0.5345008969306946,2.2887716966124572e-07
word_cantillation_icf_position4,1110,2784,0.2850539291217257,0.3290156574468406,2.197563626073183,0.5867948593460464,1.6107687667271364,0.5328513383865356,3.591072683661878e-08
word_vocalized_icf_position4,1110,2784,0.2850539291217257,0.3276947010533518,2.171073297143458,1.0229197144523936,1.1481535826910645,0.5378284454345703,7.22616420034683e-08
lexeme_icf_position8_psalm,1110,2784,0.2850539291217257,0.3208400987075371,7.130179875506058,7.130179875506058,0.0,0.5672836303710938,6.855881964570876e-14
word_cantillation_icf_spacing8,647,1705,0.27508503401360546,0.3152077577768658,0.4844084668119376,0.4382564210045929,0.04615204580734472,0.5160438418388367,0.11374136805534363
homograph_icf_position8_psalm,1110,2784,0.2850539291217257,0.3149916989968769,7.056852896120504,7.056852896120504,0.0,0.5564391613006592,1.362519874703593e-09
word_vocalized_icf_position_mean_psalm,1110,2784,0.2850539291217257,0.31100779295462994,7.722573560092034,7.722573560092034,0.0,0.5436745882034302,2.139642901965999e-06
word_cantillation_icf_spacing4_psalm,1110,2784,0.2850539291217257,0.30965430585643444,1.0878513556550473,1.0878513556550473,0.0,0.5521213412284851,5.9535516072628525e-08
