model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
word_cantillation_icf_spacing8,647,0.5009812711415963,0.5386287677307408,0.35699319993180895,0.3581244647502899,0.294909805059433,2628,0.4844084663869231,34,0.539478172834893,0.6149463496069755,8,0.393784303396976,0.12091777904603608,15,0.5528384947691413,0.6602494277177755,307,0.518414311661534,0.5435215925728238,283,0.4777264276446028,0.40555437914385245
lexeme_icf_spacing8,1028,0.6773369495064495,0.741113173291801,0.2531569652147992,0.568647563457489,0.2340435087680816,3313,0.4643982079274967,48,0.6583355357480877,0.3832106806237991,18,0.5984872909901493,0.1274964970817843,26,0.6736774576354106,0.4487622610460768,457,0.6902583610150478,0.5196076498667831,479,0.6700747855041786,0.4333690884253315
homograph_icf_spacing8,1034,0.6760864903142373,0.7338438190545455,0.2504124232082232,0.5718900561332703,0.2325874716043472,3328,0.4479881631724979,48,0.6400115218196719,0.2928853614363311,18,0.6148608366650659,0.1847510540244956,26,0.6780439249140089,0.4564040704708126,462,0.6908903840509059,0.5116368783614714,480,0.6676351737465069,0.4116520849244535
lexeme_icf_spacing4,1028,0.7957761158583366,0.8837335785251943,0.2149377038374157,0.7058202028274536,0.2235578149557113,3313,0.4023832181787249,48,0.7995660979708124,0.4193362471445275,18,0.7190695385868634,0.0592658134632179,26,0.7602426676742091,0.2434379887705426,457,0.813285774850575,0.4807059509165947,479,0.7835021174091135,0.3474802014729356
word_vocalized_icf_spacing4,817,0.6988573753499672,0.8004370866424525,0.2979509880294094,0.5813327431678772,0.2938278913497925,2978,0.3999777953080048,38,0.6918970075513439,0.3762892075206146,12,0.6594974702908798,0.26602214910207433,20,0.7615161149521008,0.61322759713686,366,0.6887029918514048,0.3654188449921756,381,0.7072566992488856,0.4285636584823053
homograph_icf_spacing4,1034,0.795391390089591,0.8803326511303162,0.2189102295490167,0.7094476222991943,0.2212125808000564,3328,0.3885121157194816,48,0.7860549923824837,0.3463065699347863,18,0.7308783308211015,0.0968783440995944,26,0.7638661088215064,0.2460008663408631,462,0.8181897430992612,0.4915729494533301,480,0.778508474213084,0.3121922436062101
word_cantillation_icf_spacing4,647,0.6428629796756349,0.7481080486307545,0.3432399796554892,0.5327765345573425,0.32256194949150085,2628,0.3412877597368099,34,0.6609656387443793,0.3974092554596692,8,0.49506501469880665,-0.1169124874089637,15,0.7253488463191516,0.5970087670457955,307,0.6486237890712586,0.3591473039412807,283,0.6342447352493739,0.31456965352543825
word_consonantal_icf_spacing2,957,0.8754698458771152,0.9646158055697471,0.1850066268256426,0.8263945579528809,0.20738919079303741,3237,0.23663377891863546,40,0.8923570478315586,0.318061368707034,16,0.893519162909188,0.3236649157057257,24,0.8453938414964784,0.09161173478205907,433,0.8989858576380932,0.3500245090287968,444,0.8519903725931984,0.12341923193991694
word_vocalized_icf_spacing2,817,0.8200232092002413,0.9384787615175302,0.24463005167561652,0.7587188482284546,0.2696392834186554,2978,0.22735693477052638,38,0.8150579469280289,0.20894247301532629,12,0.7472605780301221,-0.042494810300106656,20,0.7996642422018303,0.1518524802997709,366,0.8190669000086651,0.2238103106308554,381,0.824797540025623,0.2450632970069548
word_cantillation_icf_spacing2,647,0.7876091797966474,0.9318410664685619,0.2863547757648038,0.7238401770591736,0.3070589303970337,2628,0.2076767565594627,34,0.7828729338406859,0.19225220613248967,8,0.51376058569385,-0.6841670134579256,15,0.7650369982546233,0.13416584608752918,307,0.8030692500908098,0.25802562696740755,283,0.7803447354791475,0.1840186128014982
lexeme_icf_spacing2,1028,0.8813654747033528,0.961796387204067,0.1727719985311979,0.8481417894363403,0.1857806146144867,3313,0.1788328956492846,48,0.856013101362698,0.0423688550212381,18,0.881761481723389,0.1809644798345234,26,0.8230195469947597,-0.1352253166656372,457,0.8986214115474801,0.2717163048248603,479,0.8705947372850816,0.1208573235444042
homograph_icf_spacing2,1034,0.8811629996591072,0.962019335489296,0.17523513291687,0.852047324180603,0.1822720319032669,3328,0.1597374823470231,48,0.8375447957820912,-0.0795652972487213,18,0.8795535727649466,0.1509076751771843,26,0.8243893562473246,-0.1517400538331451,462,0.9048838805174796,0.2898774748114802,480,0.8658290647472943,0.0756108352048508
