model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
qwen3_embedding_8b_cantillation,1110,0.5348953008651733,0.5227566957473755,0.09433579444885254,0.46170249581336975,0.06564322113990784,3416,1.1150093456840737,48,0.527744472026825,1.0060745811467338,26,0.5617299675941467,1.5238050486216195,27,0.540776789188385,1.2046071475755475,495,0.5486666560173035,1.3248003174399954,514,0.5206344127655029,0.8977608948611677
bge_multilingual_gemma2_vocalized,1110,0.5967208743095398,0.5855839252471924,0.08837201446294785,0.5258799195289612,0.06387515366077423,3416,1.1090533755393857,48,0.5823011994361877,0.8833055839969729,26,0.609539270401001,1.3097322836409089,27,0.6459896564483643,1.8803827472146268,495,0.6065807938575745,1.2634157368481094,514,0.5853356122970581,0.9308109548174551
openai_text_embedding_3_large_cantillation,1110,0.40330684185028076,0.3861004710197449,0.1062505841255188,0.3318270444869995,0.0712842345237732,3416,1.0027434234345722,48,0.37818408012390137,0.650312596419084,26,0.45138314366340637,1.6771744829010553,27,0.4485798478126526,1.63784887507933,495,0.409241646528244,1.0859989247051092,514,0.39512741565704346,0.8879995919565267
openai_text_embedding_3_large_vocalized,1110,0.39728397130966187,0.3777751922607422,0.10801604390144348,0.3305758535861969,0.07167331129312515,3416,0.9307246521741707,48,0.3752296268939972,0.6230181430459939,26,0.4473719298839569,1.6295616065524658,27,0.43936172127723694,1.5178016158083476,495,0.4021093547344208,0.9980493416255112,514,0.38995254039764404,0.8284351000417991
kalm_embedding_gemma3_12b_2511_consonantal,1110,0.80506831407547,0.8053274154663086,0.04973255470395088,0.7670074105262756,0.04242032393813133,3416,0.8972327416618725,48,0.7867746949195862,0.4659861726218897,26,0.8276935815811157,1.4305918819325592,27,0.8248214721679688,1.362885906435157,495,0.8107866048812866,1.0320334757193632,514,0.799087643623352,0.7562467732180546
qwen3_embedding_8b_vocalized,1110,0.5367379784584045,0.525614321231842,0.09395696967840195,0.4701713025569916,0.07449115812778473,3416,0.8936184853942285,48,0.5328401923179626,0.8412929982034468,26,0.5599981546401978,1.20587267456782,27,0.5320256948471069,0.8303588485496248,495,0.5508760809898376,1.083414199231569,514,0.5225574970245361,0.7032538597088187
f2llm_v2_14b_consonantal,1110,0.3244686424732208,0.307519793510437,0.13531024754047394,0.24058204889297485,0.09652027487754822,3416,0.8691085234337538,48,0.2974051535129547,0.588716771601296,26,0.3873242139816284,1.5203247739899213,27,0.3678966462612152,1.319045118031002,495,0.33923131227493286,1.02205742272399,514,0.3073183000087738,0.6914220996621158
harrier_oss_v1_27b_consonantal,1110,0.8123440146446228,0.8112086057662964,0.04607301205396652,0.7792354226112366,0.04073982685804367,3416,0.8126836706683075,48,0.7932199835777283,0.34326510554942596,26,0.8344612717628479,1.3555739778679874,27,0.8313235640525818,1.2785557882424072,495,0.8151527643203735,0.8816272546834706,514,0.8093093037605286,0.7381936416687104
llama_embed_nemotron_8b_vocalized,1110,0.8496029376983643,0.846365213394165,0.03603215888142586,0.8261958360671997,0.02893429808318615,3416,0.8089742341033849,48,0.8479798436164856,0.7528783828333017,26,0.8559242486953735,1.0274454401038033,27,0.8587216138839722,1.124125345057993,495,0.8526308536529541,0.9136222178175424,514,0.8460397124290466,0.6858253932684232
llama_embed_nemotron_8b_cantillation,1110,0.8561766743659973,0.8542274236679077,0.03301677852869034,0.8365793824195862,0.02714882791042328,3416,0.7218467040666283,48,0.8545733094215393,0.6627883554061167,26,0.8628550171852112,0.967836801364709,27,0.8688117861747742,1.1872484462879138,495,0.8594144582748413,0.8411072452408905,514,0.852206826210022,0.575621306451905
gemini_embedding_2_consonantal,1110,0.7281064391136169,0.7273560762405396,0.07662355154752731,0.6895639896392822,0.05699404701590538,3416,0.6762539509359397,48,0.7301906943321228,0.7128236512403276,26,0.7402210235595703,0.8888127194433338,27,0.7660724520683289,1.3423939241881762,495,0.7312754988670349,0.7318572975895573,514,0.7222525477409363,0.5735433753727232
bge_multilingual_gemma2_consonantal,1110,0.5538570880889893,0.5429964065551758,0.09393513202667236,0.5087000131607056,0.06685596704483032,3416,0.6754382132862363,48,0.5518173575401306,0.6449288864599427,26,0.5661181807518005,0.8588338502768672,27,0.6201724410057068,1.667351962320032,495,0.555892825126648,0.705887807056881,514,0.5479833483695984,0.5875815868844041
neodictabert_consonantal,1110,0.23457807302474976,0.21653951704502106,0.14482340216636658,0.1700916886329651,0.09695412218570709,3416,0.6651226676908762,48,0.19578449428081512,0.2649996211469764,26,0.2758393883705139,1.0906983360129692,27,0.3127608895301819,1.4715124811706974,495,0.2384314090013504,0.7048665784161976,514,0.2282959222793579,0.6003275810687836
llama_embed_nemotron_8b_consonantal,1110,0.8257689476013184,0.8230167627334595,0.04119276627898216,0.8052670955657959,0.032285645604133606,3416,0.6350144670143304,48,0.8263174891471863,0.652004728029823,26,0.8363173604011536,0.9617359124880633,27,0.8424157500267029,1.1506244885544663,495,0.8279409408569336,0.7022887375135751,514,0.8222178816795349,0.5250254655452442
openai_text_embedding_3_large_consonantal,1110,0.3996416926383972,0.3834441006183624,0.10155446082353592,0.3575334846973419,0.06729430705308914,3416,0.6257320980783072,48,0.40505945682525635,0.706240605025039,26,0.45080381631851196,1.3860062716388202,27,0.44730159640312195,1.333962940356323,495,0.3983897268772125,0.6071277641307564,514,0.39524996280670166,0.5604705622364882
me5_large_instruct_consonantal,1110,0.9176596999168396,0.9167236685752869,0.018743623048067093,0.908594012260437,0.014737467281520367,3416,0.6151455662785594,48,0.9158303737640381,0.4910179860195453,26,0.9218992590904236,0.9028177349489565,27,0.9267284274101257,1.230497398452437,495,0.919634997844696,0.7491779539421652,514,0.9152374863624573,0.45078804757386376
me5_large_instruct_vocalized,1110,0.9228867292404175,0.9219672083854675,0.017062721773982048,0.9146003127098083,0.013630440458655357,3416,0.6079346119257092,48,0.9209699034690857,0.4673063044879552,26,0.9282302260398865,0.999961327106132,27,0.9275162816047668,0.9475826503285761,495,0.9237504005432129,0.6712980304018141,514,0.9217203855514526,0.5223655730892414
alephbert_consonantal,1110,0.5566376447677612,0.5604119896888733,0.10982285439968109,0.5003823041915894,0.09821949154138565,3416,0.572751290943796,48,0.5494852662086487,0.49993093271481004,26,0.5855919122695923,0.8675427528771019,27,0.5383973121643066,0.38704138431320756,495,0.5634968280792236,0.6425865466941499,514,0.5501934885978699,0.5071415421173519
me5_large_instruct_cantillation,1110,0.9294697642326355,0.9283865690231323,0.015267922542989254,0.9226343631744385,0.011975842528045177,3416,0.5707657763693698,48,0.9299067854881287,0.6072576769993039,26,0.934360921382904,0.9791844023503294,27,0.9334335923194885,0.901751097658497,495,0.9301406145095825,0.626782735124131,514,0.928327202796936,0.47536026038802665
bge_m3_consonantal,1110,0.5010038614273071,0.4830271899700165,0.10003498196601868,0.45623642206192017,0.07882565259933472,3416,0.5679298285411822,48,0.49515271186828613,0.4937008261025728,26,0.5328181982040405,0.9715336773852058,27,0.5467961430549622,1.148861037070644,495,0.5065183639526367,0.637888050813815,514,0.49222493171691895,0.4565583470386964
voyage_4_cantillation,1110,0.5208082795143127,0.5116907954216003,0.10675560683012009,0.47646623849868774,0.08591417968273163,3416,0.516120169911109,48,0.5091269016265869,0.3801545128931007,26,0.5213950872421265,0.5229503314744356,27,0.5684369206428528,1.0704947947335257,495,0.5213800072669983,0.5227748077694562,514,0.5188169479370117,0.4929420218492324
voyage_4_vocalized,1110,0.49917685985565186,0.4887585937976837,0.1116822138428688,0.4535873830318451,0.09072349220514297,3416,0.5025101626458595,48,0.4914323389530182,0.41714615477541905,26,0.5056559443473816,0.5739258933926357,27,0.5552360415458679,1.1204226826297206,495,0.49843600392341614,0.49434407562442406,514,0.497341126203537,0.4822757822500528
bge_m3_cantillation,1110,0.6778068542480469,0.6723157167434692,0.06698767840862274,0.6512877345085144,0.05345626920461655,3416,0.4960899840956774,48,0.6818685531616211,0.5720716972606403,26,0.7108034491539001,1.1133533172241263,27,0.6973503828048706,0.8616884227374808,495,0.6838747262954712,0.6096009368372183,514,0.6688883304595947,0.32925223201996884
bge_m3_vocalized,1110,0.6268349289894104,0.6199947595596313,0.0786498561501503,0.597456693649292,0.06662877649068832,3416,0.44092413049523954,48,0.6217604279518127,0.36476332873855655,26,0.6609473824501038,0.9529019163316751,27,0.6539648771286011,0.8481047747771019,495,0.632245659828186,0.5221312473561024,514,0.6189475655555725,0.3225463986913217
voyage_4_consonantal,1110,0.5244667530059814,0.5137472152709961,0.10877789556980133,0.4863308072090149,0.09597240388393402,3416,0.3973636613613113,48,0.5155746936798096,0.30471140960646675,26,0.5448094010353088,0.6093271759350334,27,0.5963305830955505,1.14616047358328,495,0.5198397636413574,0.3491519965767159,514,0.5249491333961487,0.4023899019330345
qwen3_embedding_8b_consonantal,1110,0.49560415744781494,0.48442313075065613,0.09812406450510025,0.4627547264099121,0.09150873869657516,3416,0.35897589132798596,48,0.4949404001235962,0.3517224056645059,26,0.5300208330154419,0.73507850248675,27,0.5211372971534729,0.637999950334206,495,0.5007858872413635,0.4156014100200332,514,0.48759379982948303,0.2714393594903801
cohere_embed_v4_consonantal,1110,0.3236037790775299,0.3099009394645691,0.10995975136756897,0.29752928018569946,0.0798996090888977,3416,0.32634075672159424,48,0.3226258456707001,0.31410122992063366,26,0.3659301996231079,0.856085783364777,27,0.38670065999031067,1.1160427544194562,495,0.32212376594543457,0.30781734779666886,514,0.31966492533683777,0.27704322215781807
miqrabert_consonantal,1110,0.7129683494567871,0.8017183542251587,0.24400882422924042,0.6467520594596863,0.27024269104003906,3416,0.24502527614073472,48,0.6952131390571594,0.17932429332674596,26,0.7657102942466736,0.4401903871263719,27,0.698935329914093,0.19309780498994247,495,0.7440952062606812,0.36020639976003105,514,0.6827192902565002,0.13309233510957405
cohere_embed_v4_vocalized,1110,0.35661637783050537,0.33945900201797485,0.10631308704614639,0.3401928246021271,0.07795257866382599,3416,0.21068646489817366,48,0.36669349670410156,0.33995888983044203,26,0.4116571545600891,0.9167667212928925,27,0.39941832423210144,0.7597631873781495,495,0.3532716929912567,0.16777980425167008,514,0.3538638949394226,0.17537675560743973
cohere_embed_v4_cantillation,1110,0.3758049011230469,0.35578811168670654,0.10318098217248917,0.3612295091152191,0.07519567757844925,3416,0.19383284355170172,48,0.3786822259426117,0.2320973410896486,26,0.43441537022590637,0.9732721808954349,27,0.4232480525970459,0.8247620804683197,495,0.37279558181762695,0.15381299929562206,514,0.3729773461818695,0.15623021754667013
gte_multilingual_base_vocalized,1110,0.7884993553161621,0.7904926538467407,0.06382915377616882,0.7831670641899109,0.0599384605884552,3416,0.08896276403999401,48,0.7628531455993652,-0.33891291820161185,26,0.8011462092399597,0.2999600736077597,27,0.7856979966163635,0.04222551599765513,495,0.7887409329414368,0.09299319163027464,514,0.7901690006256104,0.11681875655391977
gte_multilingual_base_cantillation,1110,0.8097805976867676,0.8121204376220703,0.0601121224462986,0.8065760731697083,0.05695480853319168,3416,0.05626433657821566,48,0.797421932220459,-0.16072639317037626,26,0.8216148018836975,0.26404669072366566,27,0.7948508262634277,-0.20586930600332665,495,0.8091140985488892,0.04456209132371707,514,0.8117620944976807,0.09105502171866917
gte_multilingual_base_consonantal,1110,0.7068572044372559,0.7021113038063049,0.06195022538304329,0.7053174376487732,0.05320459231734276,3416,0.028940486552337667,48,0.6875450015068054,-0.3340395136563166,26,0.7240568399429321,0.35221400029505673,27,0.6960732340812683,-0.1737482267013182,495,0.7054013609886169,0.0015773702266748512,514,0.7097591757774353,0.08348411171293318
