model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
phrase_full_signature_inventory,content_distance,9730,9730,0.0463727045431967,9.999000099990002e-05,4.51392538699383,0.04722762047998039,9.999000099990002e-05,4.607637606465247,,,,0.0002641245309431321,0.0017481505683284327,0.0001505225821503871,0.0009962578507678164,,
phrase_full_signature_inventory,structural_distance,9730,9730,0.0174880024116727,9.999000099990002e-05,4.155606649463483,0.010899740198739365,0.0022997700229977,2.8702390513221805,-0.0002272114038789073,0.5291470852914708,-0.07915733873964229,0.00027997200279972,0.0018530396024281387,0.01849356348768793,0.12240261594020732,0.9771781442545402,1.0
phrase_full_signature_inventory,adjacent_similarity_distance,9730,9730,0.0063214705834574725,0.006899310068993101,2.586272312294181,0.004075584955070037,0.0430956904309569,1.7380048883302122,0.00010909483931055684,0.47985201479852013,0.040394488331219405,0.03082670456358619,0.20403148813969396,0.1292870712928707,0.8557072164069939,0.8059512773822219,1.0
phrase_full_signature_inventory,step_magnitude_distance,9730,9730,0.005572130081748866,0.03899610038996101,1.8088445126675772,0.0032362492536729946,0.1391860813918608,1.0922499537716837,-0.0015534396162093466,0.7193280671932807,-0.5835180987430678,0.18611775186117752,1.0,0.43364552433645526,1.0,1.0,1.0
phrase_full_signature_inventory,turning_angle_distance,9730,3655,0.00528821058756565,0.22917708229177083,0.9050948574064195,0.003798243871024186,0.29047095290470953,0.6822364770518335,-0.004116862026236397,0.7594240575942406,-0.8041628822087203,0.2918833116688331,1.0,0.3640317786403178,1.0,0.8672712610395765,1.0
phrase_complexity_core_psalm,content_distance,11026,11026,0.001682252979618317,0.0027997200279972004,2.688761843119188,0.001771475716960265,0.000999900009999,2.8374339687924084,,,,0.0030463274916031715,0.020162607073052286,0.001090800010908,0.007219634814655085,,
phrase_complexity_core_psalm,structural_distance,11026,11026,1.5866137499597276e-09,0.24987501249875013,0.645975517746957,2.102056392662358e-09,0.1912808719128087,0.8600454915239725,1.4225628214815903e-09,0.270972902709729,0.5848476496638856,0.43728127187281274,1.0,0.39189251806526665,1.0,0.9771781442545402,1.0
phrase_complexity_core_psalm,adjacent_similarity_distance,11026,11026,-1.3447025600211741e-09,0.6986301369863014,-0.5500824714383945,-1.0249231411769024e-09,0.6475352464753524,-0.42172483708399544,-1.7992055369617296e-09,0.7611238876112388,-0.7450645520294713,0.8017067145744442,1.0,0.7748285000559773,1.0,0.8942290128529047,1.0
phrase_complexity_core_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
phrase_complexity_core_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
phrase_full_signature_inventory_psalm,content_distance,11026,11026,0.02867753916237009,0.00019998000199980003,3.4736065423392146,0.02995634873962068,0.00019998000199980003,3.6435258185601187,,,,0.00032057862915998476,0.0021218010714826015,0.0002372644091523051,0.001570372544430626,,
phrase_full_signature_inventory_psalm,structural_distance,11026,11026,2.9006125504532044e-10,0.45435456454354567,0.07154820509698419,6.596588311348037e-10,0.41805819418058193,0.1692699471204113,-1.403042996578766e-09,0.6326367363263674,-0.3826908203121471,0.6403654936519771,1.0,0.7734997425367595,1.0,0.9771781442545402,1.0
phrase_full_signature_inventory_psalm,adjacent_similarity_distance,11026,11026,9.966659635130615e-10,0.31086891310868914,0.46225238505955407,-1.323175546422716e-09,0.7325267473252675,-0.6825707410519941,-1.3706533429284787e-09,0.7421257874212579,-0.7072074922843652,0.4853715371957228,1.0,0.8315168483151685,1.0,0.8942290128529047,1.0
phrase_full_signature_inventory_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
phrase_full_signature_inventory_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
phrase_det_1gram_psalm,content_distance,11026,11026,0.005988109221320377,0.0014998500149985001,3.1687026745985247,0.006028495945647227,0.0014998500149985001,3.1910172057000747,,,,0.001644744141773812,0.010886002886327184,0.0016235489853076547,0.010745719343977606,,
phrase_det_1gram_psalm,structural_distance,11026,11026,2.367700670822217e-09,0.20437956204379562,0.8155095668541144,2.6272638806918566e-09,0.18598140185981402,0.9050739916110258,2.9835638007191983e-09,0.15648435156484353,1.029616412537186,0.37321485242780067,1.0,0.386901903869019,1.0,0.9771781442545402,1.0
phrase_det_1gram_psalm,adjacent_similarity_distance,11026,11026,4.787563814076661e-09,0.0704929507049295,1.5613692989922425,4.939630914109408e-09,0.0643935606439356,1.6112809040707505,5.1688951104757175e-09,0.056194380561943806,1.6876719546216876,0.149530501495305,0.9896916058423012,0.16903309669033095,1.0,0.6246875312468754,1.0
phrase_det_1gram_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
phrase_det_1gram_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
phrase_function_1_2_3gram_psalm,content_distance,11026,11026,0.03860123920989422,0.00019998000199980003,3.977176055353838,0.042207053568916936,9.999000099990002e-05,4.422852501358487,,,,0.00032057862915998476,0.0021218010714826015,0.0001505225821503871,0.0009962578507678164,,
phrase_function_1_2_3gram_psalm,structural_distance,11026,11026,3.5840160427116926e-08,0.21077892210778923,0.8074723742324673,2.3196496516433136e-09,0.46965303469653036,0.06248478178820371,5.486573596346714e-08,0.0902909709029097,1.3699281188359058,0.38323440383234403,1.0,0.8485305315622285,1.0,0.9771781442545402,1.0
phrase_function_1_2_3gram_psalm,adjacent_similarity_distance,11026,11026,-2.3812925554889982e-09,0.7147285271472853,-0.5916188896467683,-2.5987806416293055e-09,0.7291270872912708,-0.644032616251734,-3.715521590945925e-10,0.5236476352364764,-0.11222165467309188,0.8135121447204873,1.0,0.8299007497624221,1.0,0.8271480544253268,1.0
phrase_function_1_2_3gram_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
phrase_function_1_2_3gram_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
phrase_det_1gram,content_distance,9730,9730,0.01083751959855559,0.00019998000199980003,4.041121305814839,0.01097573035094552,9.999000099990002e-05,4.0966649504653,,,,0.00032057862915998476,0.0021218010714826015,0.0001505225821503871,0.0009962578507678164,,
phrase_det_1gram,structural_distance,9730,9730,0.0073936209167608236,0.010798920107989201,2.281703589010468,0.007551878287230932,0.0096990300969903,2.3332361285139482,0.005387629147948639,0.0448955104489551,1.6950223058599527,0.02350024064951018,0.15554011170640333,0.023962309651387802,0.15859838950193772,0.9771781442545402,1.0
phrase_det_1gram,adjacent_similarity_distance,9730,9730,0.004452070894029686,0.037396260373962605,1.784778177995991,0.004687650521891193,0.028697130286971302,1.8833012510361018,0.003850342960579888,0.058894110588941104,1.5617948194335625,0.09349065093490651,0.6187828672393962,0.09879339934858973,0.6538799580699292,0.6246875312468754,1.0
phrase_det_1gram,step_magnitude_distance,9730,9730,0.009191387147696795,0.0017998200179982,2.9460247972880813,0.008125503415635803,0.0047995200479952005,2.61553903967157,0.006966076891850143,0.0112988701129887,2.2670941087932874,0.053994600539946,0.35737192332542667,0.143985601439856,0.9529917955344712,1.0,1.0
phrase_det_1gram,turning_angle_distance,9730,171,0.023035285538187733,0.1653834616538346,0.9839525412243283,0.0009706376500708894,0.49335066493350666,0.019213131854344943,0.0010693870803199597,0.49185081491850813,0.02360709105834814,0.24181066741810667,1.0,0.5037919488474433,1.0,0.8230132114993629,1.0
phrase_complexity_core,content_distance,9730,9730,0.0017764420750117182,9.999000099990002e-05,3.9151380939263523,0.0018171807496458446,9.999000099990002e-05,4.011711168750842,,,,0.0002641245309431321,0.0017481505683284327,0.0001505225821503871,0.0009962578507678164,,
phrase_complexity_core,structural_distance,9730,9730,0.007565354433250432,0.0027997200279972004,2.7216082482783177,0.008777286634509093,0.0006999300069993001,3.2135600907271726,0.005487242227947236,0.0165983401659834,2.145081033758243,0.006124387561243876,0.04053524130311553,0.01849356348768793,0.12240261594020732,0.9771781442545402,1.0
phrase_complexity_core,adjacent_similarity_distance,9730,9730,0.0034868288414205625,0.0100989901009899,2.298905452879899,0.0042491961887262085,0.0016998300169983002,2.8644488029388415,0.002725981974753493,0.022497750224977502,1.9618069272839969,0.03964089572351176,0.2623696259512738,0.026397360263973605,0.17471516251465308,0.545945405459454,1.0
phrase_complexity_core,step_magnitude_distance,9730,9730,0.008397418250073035,0.0014998500149985001,2.885060190668899,0.009279618930237259,0.00039996000399960006,3.2256364907453214,0.006048872060165328,0.010698930106989302,2.2574398790479107,0.051687138978409854,0.34209961890981017,0.05599440055994401,0.3706079204856277,1.0,1.0
phrase_complexity_core,turning_angle_distance,9730,325,0.06390413745858203,0.0240975902409759,2.1586520804752545,0.054768936275490766,0.0405959404059594,1.8588124755045927,0.04918852059997371,0.0542945705429457,1.6694644299645869,0.07382277645251348,0.43130914990985875,0.12436534124365342,0.726603796113704,0.6351209323512094,1.0
