model,metric,source,genre,gap,p_perm,p_maxT,perm_q,perm_q_by,maxT_q,maxT_q_by
morph_atomic_core,adjacent_similarity_distance,raw,Wisdom,0.0012757277817237456,0.33836616338366166,0.9576042395760423,0.8134534372649691,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_controlled,Hymn,-0.007672945698828271,0.9997000299970003,1.0,1.0,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_controlled,Lament,0.0016385597517609477,0.10228977102289771,0.9029097090290971,0.29182669968297287,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_controlled,Praise,0.005215178133675091,0.00019998000199980003,0.1660833916608339,0.0026451900264519005,0.013641436546696544,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_controlled,Royal,0.0015699664228452789,0.2940705929407059,0.9128087191280871,0.6460314752838442,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_controlled,Thanksgiving,0.006257985610657325,0.019598040195980403,0.08289171082891711,0.1581687985047649,0.8156879494075985,0.6700413292004134,1.0
morph_atomic_core,adjacent_similarity_distance,length_controlled,Trust,0.003006025823871272,0.21377862213778623,0.5780421957804219,0.8006392909096186,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_controlled,Wisdom,0.0031750422479498103,0.13408659134086592,0.5364463553644635,0.40644998000199983,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_and_content_controlled,Hymn,-0.008005254767262037,0.9997000299970003,1.0,1.0,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_and_content_controlled,Lament,0.0007602197529633216,0.27787221277872215,0.9921007899210079,0.6574049912081963,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_and_content_controlled,Praise,0.0047894949592462354,0.00039996000399960006,0.21827817218278173,0.005542302912565886,0.028582057526411804,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_and_content_controlled,Royal,0.0010634316164973591,0.36206379362063795,0.9743025697430256,0.755138771837102,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_and_content_controlled,Thanksgiving,0.0053262059531241366,0.039896010398960104,0.15458454154584542,0.3286259609333184,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_and_content_controlled,Trust,0.002482699647883592,0.255974402559744,0.7007299270072993,0.8522214445222144,1.0,1.0,1.0
morph_atomic_core,adjacent_similarity_distance,length_and_content_controlled,Wisdom,0.002954204414995056,0.14858514148585142,0.5838416158384162,0.4884539323845393,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,raw,Hymn,-0.005870143355425711,0.9587041295870413,1.0,1.0,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,raw,Lament,0.005520432010608825,0.0018998100189981002,0.4550544945505449,0.00658148470867199,0.03394119331261402,1.0,1.0
morph_atomic_core,step_magnitude_distance,raw,Praise,0.004119343383188312,0.027697230276972302,0.6727327267273273,0.14140164930875335,0.729218546627796,1.0,1.0
morph_atomic_core,step_magnitude_distance,raw,Royal,0.0018168420235592925,0.34936506349365065,0.9686031396860314,1.0,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,raw,Thanksgiving,0.011496782295383368,0.006299370062993701,0.034896510348965105,0.05554899055548991,0.2864701674806274,0.30948723309487236,1.0
morph_atomic_core,step_magnitude_distance,raw,Trust,0.005610727793617334,0.1725827417258274,0.44255574442555745,0.9266982392669824,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,raw,Wisdom,0.0027513270089488395,0.27757224277572246,0.8808119188081192,0.9902958422106508,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_controlled,Hymn,-0.007192794829763973,0.9811018898110189,1.0,1.0,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_controlled,Lament,0.0049329797598080495,0.0044995500449955,0.5272472752724727,0.015587726941591554,0.08038703679303319,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_controlled,Praise,0.003882435167979809,0.0327967203279672,0.7032296770322968,0.16743588799014836,0.8634790010610724,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_controlled,Royal,0.002275898529709765,0.3133686631336866,0.9344065593440656,1.0,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_controlled,Thanksgiving,0.011384831753096741,0.0051994800519948,0.0301969803019698,0.0484951504849515,0.2500930033561033,0.28656225286562254,1.0
morph_atomic_core,step_magnitude_distance,length_controlled,Trust,0.00481424123357715,0.20687931206879312,0.5464453554644536,1.0,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_controlled,Wisdom,0.005451488984496708,0.10688931106889311,0.44615538446155384,0.3564393560643936,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_and_content_controlled,Hymn,-0.00803400892903304,0.9918008199180082,1.0,1.0,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_and_content_controlled,Lament,0.002709531587228917,0.0715928407159284,0.8593140685931406,0.22683215549412797,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_and_content_controlled,Praise,0.0028048519114081205,0.08859114088591141,0.8459154084591541,0.5728893777288938,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_and_content_controlled,Royal,0.000993645767608813,0.42395760423957607,0.9947005299470053,1.0,1.0,1.0,1.0
morph_atomic_core,step_magnitude_distance,length_and_content_controlled,Thanksgiving,0.009026105315015073,0.023297670232976703,0.09759024097590241,0.24172967318652752,1.0,1.0,1.0
