model,n_same_genre,n_different_genre,prevalence,average_precision,same_genre_effect_size,different_genre_effect_size,gap,separation_auc,separation_p
word_vocalized_tf_icf_psalm,20198,120011,0.14405637298604226,0.20285654299350298,0.19952284646342952,-0.059717068521838945,0.25923991498526844,0.59807825204233,0.0
word_consonantal_tf_icf_psalm,20198,120011,0.14405637298604226,0.20228635431445516,0.20953475078666392,-0.06106100274947385,0.27059575353613774,0.5950935846773375,0.0
lexeme_tf_icf_psalm,20198,120011,0.14405637298604226,0.20034087060576128,0.24292664289363175,-0.064780124755196,0.30770676764882776,0.5954291634647488,0.0
word_vocalized_icf_position2_psalm,20198,120011,0.14405637298604226,0.20011741056872967,0.22119985948511922,-0.062464733686402124,0.2836645931715214,0.5947411656258472,0.0
word_vocalized_icf_position4_psalm,20198,120011,0.14405637298604226,0.19941462547343092,0.19525888464812582,-0.05903076178782498,0.2542896464359508,0.5928672547773163,0.0
word_consonantal_icf_position4_psalm,20198,120011,0.14405637298604226,0.19933456027008173,0.22384368237051566,-0.06281249111450461,0.28665617348502026,0.598475268368908,0.0
homograph_tf_icf_psalm,20198,120011,0.14405637298604226,0.19850784379044803,0.24380634095357237,-0.06450036758198811,0.30830670853556047,0.5923355994657812,0.0
word_consonantal_icf_position8_psalm,20198,120011,0.14405637298604226,0.19848744651922257,0.19662192750284088,-0.05916756322833393,0.2557894907311748,0.5937464180068737,0.0
word_consonantal_icf_position2_psalm,20198,120011,0.14405637298604226,0.19842541166113298,0.24948276097417335,-0.06542719852444662,0.31490995949862,0.5980228772540093,0.0
word_consonantal_icf_psalm,20198,120011,0.14405637298604226,0.1978339254399174,0.18557455600188077,-0.057551860580886176,0.24312641658276696,0.5856935642453391,0.0
homograph_icf_psalm,20198,120011,0.14405637298604226,0.19750746220056997,0.22185494950595822,-0.06219205241077233,0.28404700191673055,0.5894360606144687,0.0
word_vocalized_log_count_psalm,20198,120011,0.14405637298604226,0.19744259129776237,0.23036588753653006,-0.06283516018224133,0.2932010477187714,0.5894649599606091,0.0
lexeme_icf_psalm,20198,120011,0.14405637298604226,0.19702233181188972,0.21656541128203988,-0.06159224766627286,0.27815765894831274,0.5897654920794554,0.0
word_vocalized_count_psalm,20198,120011,0.14405637298604226,0.1968847607580837,0.2584362551861767,-0.05996755206009681,0.3184038072462735,0.583923613938386,0.0
lexeme_icf_position4_psalm,20198,120011,0.14405637298604226,0.1968635976596021,0.23741312602227102,-0.063938794454855,0.301351920477126,0.5942808082807612,0.0
word_cantillation_icf_position2_psalm,20198,120011,0.14405637298604226,0.19668917508454037,0.1967891581486564,-0.05914577174140693,0.25593492989006333,0.5891880701360503,0.0
lexeme_icf_position8_psalm,20198,120011,0.14405637298604226,0.1966507449773353,0.2121330375102539,-0.06108051174781154,0.2732135492580654,0.591708549063433,0.0
homograph_icf_position4_psalm,20198,120011,0.14405637298604226,0.1960271532771137,0.2386536931851816,-0.0638717785810496,0.3025254717662312,0.5929371038882283,0.0
word_cantillation_count_psalm,20198,120011,0.14405637298604226,0.19586095634010636,0.2535489827259269,-0.061376496638501817,0.3149254793644287,0.5815882215615861,1.4249523879351494e-302
word_cantillation_icf_position4_psalm,20198,120011,0.14405637298604226,0.1957611315511565,0.17709666391010753,-0.05631647018843404,0.23341313409854159,0.5871052773887185,0.0
homograph_icf_position8_psalm,20198,120011,0.14405637298604226,0.19570828504745685,0.2142760396424403,-0.0612732816848192,0.2755493213272595,0.5908408364131132,0.0
word_vocalized_icf_position8_psalm,20198,120011,0.14405637298604226,0.19570828357641978,0.17377609339685882,-0.05580684815000777,0.2295829415468666,0.5845030016553199,0.0
homograph_icf_position_mean_psalm,20198,120011,0.14405637298604226,0.19519279093958525,0.2047342527687074,-0.05999197622894868,0.2647262289976561,0.5855599830239346,0.0
lexeme_log_count_psalm,20198,120011,0.14405637298604226,0.19493802744881616,0.23940961298464652,-0.06205055562164536,0.3014601686062919,0.5832657501906765,0.0
homograph_binary_psalm,20198,120011,0.14405637298604226,0.19485687268635724,0.21905695679441436,-0.06108401884239891,0.2801409756368133,0.5811618964386627,1.9081067384230677e-299
lexeme_icf_position2_psalm,20198,120011,0.14405637298604226,0.1948111186481129,0.25220165239767306,-0.06422141217568698,0.31642306457336006,0.5912019353964079,0.0
word_cantillation_tf_icf_psalm,20198,120011,0.14405637298604226,0.19441634006570713,0.1789930142522962,-0.05657756515401491,0.2355705794063111,0.5859579704797648,0.0
homograph_icf_position2_psalm,20198,120011,0.14405637298604226,0.194133980897066,0.25162044746915324,-0.06376074904659318,0.3153811965157464,0.5896657180373048,0.0
homograph_log_count_psalm,20198,120011,0.14405637298604226,0.1938173223626603,0.24001131819811802,-0.061645562755785,0.30165688095390303,0.5816833726324534,2.8478625170148934e-303
word_consonantal_count_psalm,20198,120011,0.14405637298604226,0.19360506991100196,0.24614417262701885,-0.052924667869320145,0.299068840496339,0.5821375970941648,1.2556618560631923e-306
word_vocalized_icf_psalm,20198,120011,0.14405637298604226,0.19357107159713133,0.17443948740346443,-0.05587407894086934,0.23031356634433378,0.5825756089779304,7.03947268949123e-310
lexeme_binary_psalm,20198,120011,0.14405637298604226,0.1933400922471397,0.21282225398913673,-0.060375798674338454,0.2731980526634752,0.5795815554053138,5.409445874200484e-288
lexeme_icf_position_mean_psalm,20198,120011,0.14405637298604226,0.19313679096082015,0.2000338261054985,-0.05937044611763508,0.25940427222313356,0.5851333373541,0.0
word_cantillation_icf_position8_psalm,20198,120011,0.14405637298604226,0.19277659365523214,0.1634640606389929,-0.05420754815210199,0.2176716087910949,0.5819867137653518,1.6398729484905894e-305
word_cantillation_log_count_psalm,20198,120011,0.14405637298604226,0.19161012768344154,0.20507600128828435,-0.05955612951120406,0.2646321307994884,0.5772986832166387,7.612731567478431e-272
word_consonantal_log_count_psalm,20198,120011,0.14405637298604226,0.1908982010971201,0.22469924230858057,-0.06142314894636984,0.2861223912549504,0.5808986201630398,1.6084022412932932e-297
