model,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
homograph_binary,0.14405637298604226,0.14933570336304172,0.12359295667144155,0.17870651943510105,0.12615721099368035,0.18035949851172112,0.019047033263382286,-0.1297989745537924,0.14504986217076862,-0.06763591229379431,0.19706149783800755,0.5041140376734239,0.4624353872589715,0.5434489993661832,0.4790643092152321,0.5601022971297965,1000,150
homograph_binary_psalm,0.14405637298604226,0.19485798932249876,0.15073597124554625,0.2875691959251915,0.1375137965050208,0.25334619332130254,0.2801408034557001,0.11398035990524297,1.1485680222248782,0.09618578569537917,0.8228964903367967,0.5811620183454995,0.549847279543257,0.6359867904053228,0.5400651344630991,0.6212504225335543,1000,150
homograph_count,0.14405637298604226,0.14983836027852562,0.1227584270579622,0.1783383933716058,0.12665211696559053,0.18129957796003465,0.024744234780959294,-0.12191694855372782,0.15130318472393448,-0.06334881192505284,0.20374158455277014,0.5059720783557675,0.4646948511319727,0.5455993201119917,0.48064151646273134,0.560803511084366,1000,150
homograph_count_psalm,0.14405637298604226,0.18853488764487078,0.14323713104873576,0.2841613498701102,0.13021672010758528,0.248914404112772,0.267177039656653,0.12443750037722331,0.6022262346180973,0.09433920074064997,0.513616237641383,0.5732682208276533,0.5356880863818269,0.6261286133029774,0.5284550827582644,0.6169667756206838,1000,150
homograph_icf,0.14405637298604226,0.1568417826792816,0.13008092492352152,0.18713527432140667,0.1326245519565587,0.1924349701350494,0.07269668269783733,-0.06256082139703517,0.18307972052594765,0.004150849299568541,0.25012038098542744,0.5147431026202867,0.47814131336188326,0.5494970242266403,0.4949216640049543,0.568943244696528,1000,150
homograph_icf_position2,0.14405637298604226,0.154749064267848,0.12980708727969645,0.18772409009541385,0.1303794834919891,0.19012228320370284,0.039259685192019084,-0.0774593310626897,0.1323254618199939,-0.021445467949787966,0.19077445442408958,0.4970616838421326,0.4613565005146331,0.528424965138975,0.47681169114857436,0.5441409827249569,1000,150
homograph_icf_position2_psalm,0.14405637298604226,0.19413398757768335,0.1515472786557856,0.27966375005220706,0.13805567515131414,0.24915072436631497,0.3153811932676114,0.15371540187227833,1.053951400072154,0.1154741762724527,0.780175884023217,0.5896657159745834,0.5534904361774305,0.6367456198518909,0.5446336749733505,0.6283402682204946,1000,150
homograph_icf_position4,0.14405637298604226,0.15487840503656883,0.13000952368298208,0.18913699094834183,0.13035297191062287,0.1897093459645992,0.036571018817535425,-0.057390636278704756,0.12234394583870943,-0.018323855548278225,0.1658658560352458,0.488568884601758,0.4557384042499541,0.5188619721363769,0.46695733094746067,0.5330001232417136,1000,150
homograph_icf_position4_psalm,0.14405637298604226,0.1960567232694334,0.15177538418631,0.2812678974204603,0.13757447828295816,0.2500001920499968,0.30252544191590125,0.12359695923967973,1.1397949388269883,0.09429777324348397,0.8371124407493362,0.5929376311198274,0.5582697486824176,0.6411982308328374,0.5450683191370552,0.6306708372186847,1000,150
homograph_icf_position8,0.14405637298604226,0.15203546017863676,0.1284781039934377,0.1855152185326341,0.1280271314192178,0.18477289782964576,0.02276079147508931,-0.05888462164038471,0.09521966674902507,-0.024645574079459383,0.13563778910189175,0.4811019648099079,0.4482409902907987,0.5113034549681833,0.4592548341142429,0.5237711473556114,1000,150
homograph_icf_position8_psalm,0.14405637298604226,0.19570828504745685,0.14927915768542477,0.28090552707119903,0.13509409338009418,0.2495328996312487,0.2755493200739768,0.08846666938873067,1.1698130594448053,0.06972927789634198,0.8619528019119148,0.5908408364131132,0.5548024052642525,0.6418010311063885,0.5403558624751074,0.6288865362858935,1000,150
homograph_icf_position_mean,0.14405637298604226,0.15294799408463222,0.1267281789651387,0.18535586781526747,0.1281671793926326,0.1893091409967181,0.045826170140417975,-0.08532389027874913,0.14048611311474193,-0.02099079988627091,0.2094821099243975,0.5045897251642252,0.4673085214804697,0.5344258746139241,0.4844175861026278,0.553762017463723,1000,150
