model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
morph_atomic_core,adjacent_similarity_distance,11026,11026,0.003652289632929108,0.00029997000299970003,3.8076180042706036,0.0031711667788341643,0.0005999400059994001,3.347942862858136,0.002508419929384248,0.004399560043995601,2.690306082717111,0.0014720750147207502,0.009066261377308349,0.00324457350183349,0.019982780178557175,0.14573542645735427,0.8975598763535265
morph_atomic_core,step_magnitude_distance,11026,11026,0.006140250549137277,9.999000099990002e-05,4.242730524598738,0.0054562458632567284,9.999000099990002e-05,3.8007075175155594,0.003778480241294208,0.0030996900309969004,2.7813040660591475,0.0012044250120442502,0.00741785021779774,0.0026497350264973506,0.01631927047915503,0.1211307440684503,0.7460237933328012
morph_atomic_core,turning_angle_distance,11026,9870,0.0066035846931061515,0.0402959704029597,1.7579742145671686,0.004904392054647174,0.11188881111888811,1.3101093967927375,0.0006858987705404768,0.41415858414158585,0.19588929043042952,0.15178148851781487,0.8058112216944289,0.3557617211251848,1.0,0.8636217186362172,1.0
morph_nu_atomic_psalm,content_distance,11026,11026,0.003492185609982504,0.015798420157984203,2.208902921347252,0.0038181105824751033,0.009599040095990401,2.4250408600325755,,,,0.016164406725350633,0.09955385079947855,0.009897842900534849,0.06095914264587092,,
morph_nu_atomic_psalm,structural_distance,11026,11026,4.639831793295208e-09,0.06369363063693631,1.6020889510392922,4.555365802106222e-09,0.06679332066793321,1.5731779013665048,4.384569812808181e-09,0.07279272072792721,1.5159958883485196,0.14805975542796598,0.911875025896645,0.16542271006544207,1.0,0.5767795313491907,1.0
morph_nu_atomic_psalm,adjacent_similarity_distance,11026,11026,2.533207057982155e-09,0.1812818718128187,0.9294347460770745,2.4482141260924548e-09,0.1855814418558144,0.8984941839011091,2.511997619265897e-09,0.18018198180181982,0.9218414730993253,0.34560932395969035,1.0,0.35165769137371977,1.0,0.43805711172002065,1.0
morph_nu_atomic_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
morph_nu_atomic_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
morph_nu_atomic,content_distance,11026,11026,0.003989756968768288,0.022397760223977603,2.0626304809679685,0.004427737595190292,0.012698730126987301,2.300215807748489,,,,0.02265422312730559,0.13952353386758498,0.012992909203288164,0.08002113323755554,,
morph_nu_atomic,structural_distance,11026,11026,0.0035982510109252297,0.10718928107189281,1.2716368321137659,0.0009044576535819339,0.36896310368963103,0.3402421596435765,7.46559988861813e-05,0.48585141485851413,0.03211797202960072,0.2386988191937109,1.0,0.6898641121803313,1.0,0.690064683371235,1.0
morph_nu_atomic,adjacent_similarity_distance,11026,11026,0.0036899583915736833,0.022297770222977704,2.0281695676655698,0.0020774048695714558,0.11968803119688032,1.1872919905935233,0.0018512335474521729,0.1431856814318568,1.0605503109709482,0.050503496658881125,0.3110425057138095,0.24974274226120693,1.0,0.42160228421602286,1.0
morph_nu_atomic,step_magnitude_distance,11026,11026,0.005999516351221451,0.0033996600339966003,2.7021962517327003,0.003762051194241166,0.039196080391960805,1.7715487147034705,0.0032895268694014042,0.05959404059594041,1.5625988426780444,0.013650150136501503,0.08406896913504104,0.105989401059894,0.652770819166201,0.46448296346835904,1.0
morph_nu_atomic,turning_angle_distance,11026,990,0.006495659892209071,0.29047095290470953,0.5401760075700016,0.004000354771857139,0.3671632836716328,0.3365695115022203,0.00401374160683325,0.36706329367063295,0.3376759103371576,0.3455075545077071,1.0,0.42336174545810723,1.0,0.8636217186362172,1.0
morph_nu_sp_plus_psalm,content_distance,11026,11026,0.006937709357179252,9.999000099990002e-05,4.3893881737719935,0.007284894108895025,9.999000099990002e-05,4.636641770573928,,,,0.00014169706024050002,0.0008726882609173813,0.00012099246696334935,0.0007451721679979465,,
morph_nu_sp_plus_psalm,structural_distance,11026,11026,2.3165525280872666e-09,0.23887611238876114,0.6941500673968886,3.5547465042965286e-10,0.44255574442555745,0.12072336982679317,9.314946501019183e-10,0.37806219378062195,0.29443493877428356,0.4057831396347545,1.0,0.7469889953679791,1.0,0.6070447172150255,1.0
morph_nu_sp_plus_psalm,adjacent_similarity_distance,11026,11026,-1.7919103681189421e-09,0.6902309769023097,-0.5080842557490881,-3.639025466645642e-09,0.8557144285571443,-1.0488983164376136,-2.9995699235392083e-09,0.8084191580841916,-0.8669440460246537,0.8630039773800399,1.0,0.9276218127175138,1.0,0.8973769289737693,1.0
morph_nu_sp_plus_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
morph_nu_sp_plus_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
morph_prs_gn_atomic,content_distance,11026,11026,0.0029764102282711577,9.999000099990002e-05,4.1231135355138635,0.0027939537236113207,9.999000099990002e-05,3.887831292433181,,,,0.00014169706024050002,0.0008726882609173813,0.00012099246696334935,0.0007451721679979465,,
morph_prs_gn_atomic,structural_distance,11026,11026,0.003245640335030414,0.1156884311568843,1.229376861974439,0.001497371600679598,0.27507249275072493,0.5890607973385553,-0.0008703479389403937,0.6208379162083791,-0.33912118816756653,0.25336722526094496,1.0,0.5396886781910044,1.0,0.7567545997693809,1.0
morph_prs_gn_atomic,adjacent_similarity_distance,11026,11026,0.0014263815823913617,0.13858614138586142,1.0772457227870138,0.00055946639579005,0.32866713328667135,0.436011200619467,-0.0003818155652450837,0.6218378162183782,-0.3009172508836923,0.2740696079645767,1.0,0.5326936818513271,1.0,0.830956904309569,1.0
