model,n_same_genre,n_different_genre,prevalence,average_precision,same_genre_effect_size,different_genre_effect_size,gap,separation_auc,separation_p
word_consonantal_tf_icf_psalm,8018,38765,0.17138704230169077,0.27191493660027993,0.3102767646451628,-0.08481425613652527,0.39509102078168806,0.6385897772189795,0.0
word_consonantal_icf_psalm,8018,38765,0.17138704230169077,0.27128312559658524,0.29184783629134586,-0.0811914262191051,0.37303926251045094,0.6355945044583519,0.0
word_vocalized_tf_icf_psalm,8018,38765,0.17138704230169077,0.2712786577936314,0.29811671886148905,-0.08241878952762559,0.38053550838911465,0.6361823376443374,0.0
word_vocalized_icf_psalm,8018,38765,0.17138704230169077,0.2647982155327792,0.2805233184951636,-0.07891567521547423,0.3594389937106378,0.628548554350673,9.22351954748804e-289
lexeme_tf_icf_psalm,8018,38765,0.17138704230169077,0.26210431909388926,0.3347117546027269,-0.08905776503987993,0.42376951964260684,0.6280127548691955,2.2211658008325307e-286
word_consonantal_icf_position_mean_psalm,8018,38765,0.17138704230169077,0.260205952755977,0.2815810470004691,-0.07910837949526849,0.3606894264957376,0.6237896163401468,5.892865231947291e-268
lexeme_icf_psalm,8018,38765,0.17138704230169077,0.25984232308238014,0.3126692848477186,-0.08502951431621232,0.3976987991639309,0.6236875050612454,1.6159537726818274e-267
homograph_tf_icf_psalm,8018,38765,0.17138704230169077,0.2593957246125707,0.33423596000160166,-0.0887559210224899,0.4229918810240916,0.6227042408160898,2.5411002252606103e-263
homograph_icf_psalm,8018,38765,0.17138704230169077,0.25883397237172073,0.31566008858292033,-0.0855300197253512,0.4011901083082715,0.6213227014015318,1.7666687170105392e-257
homograph_icf_position_mean_psalm,8018,38765,0.17138704230169077,0.25798886711606145,0.30334447135817405,-0.08325704386927876,0.3866015152274528,0.6196260110868178,2.1388558487289743e-250
word_vocalized_log_count_psalm,8018,38765,0.17138704230169077,0.2578875152668014,0.3164134622415392,-0.08538832463357725,0.4018017868751165,0.6132870717140786,8.198984737434285e-225
homograph_binary_psalm,8018,38765,0.17138704230169077,0.25757592575468696,0.31638477417245797,-0.08540040445724367,0.40178517862970164,0.6148602909672765,4.7093366380610583e-231
word_vocalized_icf_position4_psalm,8018,38765,0.17138704230169077,0.25708400471758386,0.2909380343903485,-0.08092090476256411,0.37185893915291257,0.6201514717128304,1.4054512993899759e-252
word_vocalized_icf_position2_psalm,8018,38765,0.17138704230169077,0.25684388128732516,0.31041608597627096,-0.08458380734067328,0.39499989331694424,0.6212845504296617,2.557356035965611e-257
word_vocalized_icf_position_mean_psalm,8018,38765,0.17138704230169077,0.25667110130610143,0.27403956746020874,-0.07759745683503809,0.35163702429524685,0.6208679976695026,1.4292359674434427e-255
lexeme_icf_position_mean_psalm,8018,38765,0.17138704230169077,0.2562504729671651,0.30018409673568114,-0.08267013118335016,0.3828542279190313,0.6210853404552771,1.7549986545732207e-256
lexeme_binary_psalm,8018,38765,0.17138704230169077,0.2562340969029351,0.31316040736947237,-0.08487742065044236,0.3980378280199147,0.6156099102699308,4.774823083489699e-234
lexeme_log_count_psalm,8018,38765,0.17138704230169077,0.2553718505937814,0.330436111981064,-0.0871508337422216,0.4175869457232856,0.6109748084866576,7.946107826911251e-216
word_consonantal_icf_position8_psalm,8018,38765,0.17138704230169077,0.2547005948644871,0.28942785790491965,-0.08057034486638624,0.3699982027713059,0.6162684826546436,1.1332275818603635e-236
word_vocalized_icf_position8_psalm,8018,38765,0.17138704230169077,0.2544838001318143,0.27474254201147486,-0.07772600110916153,0.35246854312063636,0.6131132367367541,3.9465927294217747e-224
word_consonantal_log_count_psalm,8018,38765,0.17138704230169077,0.2537518013603933,0.3180858768248041,-0.0855106826326428,0.4035965594574469,0.6098441974537041,1.6862098366010323e-211
