model,n_same_genre,n_different_genre,prevalence,average_precision,separation_auc,separation_p
word_consonantal_tf_icf_psalm,8018,38765,0.17138704230169077,0.27191493660027993,0.6385897772189795,0.0
word_consonantal_icf_psalm,8018,38765,0.17138704230169077,0.27128312559658524,0.6355945044583519,0.0
word_vocalized_tf_icf_psalm,8018,38765,0.17138704230169077,0.2712786577936314,0.6361823376443374,0.0
word_vocalized_icf_psalm,8018,38765,0.17138704230169077,0.2647982155327792,0.628548554350673,9.22351954748804e-289
lexeme_tf_icf_psalm,8018,38765,0.17138704230169077,0.26210431909388926,0.6280127548691955,2.2211658008325307e-286
word_consonantal_icf_position_mean_psalm,8018,38765,0.17138704230169077,0.260205952755977,0.6237896163401468,5.892865231947291e-268
lexeme_icf_psalm,8018,38765,0.17138704230169077,0.25984232308238014,0.6236875050612454,1.6159537726818274e-267
homograph_tf_icf_psalm,8018,38765,0.17138704230169077,0.2593957246125707,0.6227042408160898,2.5411002252606103e-263
homograph_icf_psalm,8018,38765,0.17138704230169077,0.25883397237172073,0.6213227014015318,1.7666687170105392e-257
homograph_icf_position_mean_psalm,8018,38765,0.17138704230169077,0.25798886711606145,0.6196260110868178,2.1388558487289743e-250
word_vocalized_log_count_psalm,8018,38765,0.17138704230169077,0.2578875152668014,0.6132870717140786,8.198984737434285e-225
homograph_binary_psalm,8018,38765,0.17138704230169077,0.25757592575468696,0.6148602909672765,4.7093366380610583e-231
word_vocalized_icf_position4_psalm,8018,38765,0.17138704230169077,0.25708400471758386,0.6201514717128304,1.4054512993899759e-252
word_vocalized_icf_position2_psalm,8018,38765,0.17138704230169077,0.25684388128732516,0.6212845504296617,2.557356035965611e-257
word_vocalized_icf_position_mean_psalm,8018,38765,0.17138704230169077,0.25667110130610143,0.6208679976695026,1.4292359674434427e-255
lexeme_icf_position_mean_psalm,8018,38765,0.17138704230169077,0.2562504729671651,0.6210853404552771,1.7549986545732207e-256
lexeme_binary_psalm,8018,38765,0.17138704230169077,0.2562340969029351,0.6156099102699308,4.774823083489699e-234
lexeme_log_count_psalm,8018,38765,0.17138704230169077,0.2553718505937814,0.6109748084866576,7.946107826911251e-216
word_consonantal_icf_position8_psalm,8018,38765,0.17138704230169077,0.2547005948644871,0.6162684826546436,1.1332275818603635e-236
