model,n_pairs,separation_auc,separation_p,discrimination_p,discrimination_rank_biserial,type_gap_z,type_gap_p,mrr_forward,mrr_backward,recall_at_1_forward,recall_at_5_forward,recall_at_10_forward,recall_at_1_backward,recall_at_5_backward,recall_at_10_backward,n_pairs_Antithetic,separation_auc_Antithetic,separation_p_Antithetic,discrimination_p_Antithetic,discrimination_rank_biserial_Antithetic,mrr_forward_Antithetic,mrr_backward_Antithetic,recall_at_1_forward_Antithetic,recall_at_5_forward_Antithetic,recall_at_1_backward_Antithetic,recall_at_5_backward_Antithetic,n_pairs_Emblematic,separation_auc_Emblematic,separation_p_Emblematic,discrimination_p_Emblematic,discrimination_rank_biserial_Emblematic,mrr_forward_Emblematic,mrr_backward_Emblematic,recall_at_1_forward_Emblematic,recall_at_5_forward_Emblematic,recall_at_1_backward_Emblematic,recall_at_5_backward_Emblematic,n_pairs_Staircase,separation_auc_Staircase,separation_p_Staircase,discrimination_p_Staircase,discrimination_rank_biserial_Staircase,mrr_forward_Staircase,mrr_backward_Staircase,recall_at_1_forward_Staircase,recall_at_5_forward_Staircase,recall_at_1_backward_Staircase,recall_at_5_backward_Staircase,n_pairs_Synonymous,separation_auc_Synonymous,separation_p_Synonymous,discrimination_p_Synonymous,discrimination_rank_biserial_Synonymous,mrr_forward_Synonymous,mrr_backward_Synonymous,recall_at_1_forward_Synonymous,recall_at_5_forward_Synonymous,recall_at_1_backward_Synonymous,recall_at_5_backward_Synonymous,n_pairs_Synthetic,separation_auc_Synthetic,separation_p_Synthetic,discrimination_p_Synthetic,discrimination_rank_biserial_Synthetic,mrr_forward_Synthetic,mrr_backward_Synthetic,recall_at_1_forward_Synthetic,recall_at_5_forward_Synthetic,recall_at_1_backward_Synthetic,recall_at_5_backward_Synthetic
harrier_oss_v1_27b_cantillation,2392,0.8832082183615005,0.0,0.0,0.9790707847721964,55.46299384148553,0.0004997501249375312,0.13929934511070008,0.17517295952311315,0.07566889632107024,0.19021739130434784,0.26045150501672243,0.10117056856187291,0.23160535117056857,0.318561872909699,79,0.7917837486901255,1.3293893952171642e-19,1.964942799780164e-12,0.8987341772151899,0.09327959127042418,0.14197395450338668,0.05063291139240506,0.12658227848101267,0.10126582278481013,0.13924050632911392,62,0.8894510871717606,1.1957218681813565e-26,9.079149436835913e-12,0.9815668202764977,0.21627637492823595,0.229009122238103,0.14516129032258066,0.2903225806451613,0.16129032258064516,0.3225806451612903,38,0.9750231998804381,1.8067806653289872e-24,3.8683500756940455e-08,1.0,0.5025763322437449,0.46775324037826643,0.2631578947368421,0.7631578947368421,0.2894736842105263,0.6578947368421053,1118,0.9263477815854383,0.0,2.9993494379161434e-183,0.9958850302387929,0.16326568249776208,0.21888761283347885,0.08139534883720931,0.2370304114490161,0.12075134168157424,0.3041144901610018,1095,0.8392849306470263,0.0,8.626861236576663e-165,0.9535613105356131,0.10118436245764399,0.1197335496918295,0.06118721461187215,0.12146118721461187,0.07123287671232877,0.14429223744292238
gemini_embedding_2_cantillation,2392,0.874786076035645,0.0,0.0,0.9777535370024333,59.72892550612544,0.0004997501249375312,0.15906553985443297,0.21278145932994025,0.09197324414715718,0.21070234113712374,0.2817725752508361,0.1258361204013378,0.2909698996655518,0.37081939799331104,79,0.842128298375759,3.0833481559763845e-26,3.938039954423345e-14,0.9677215189873418,0.10246808915217841,0.16095669432281534,0.05063291139240506,0.1518987341772152,0.10126582278481013,0.20253164556962025,62,0.8632147804527123,1.9784176957242026e-23,1.9485702810457915e-11,0.9651817716333846,0.24187190743487175,0.28500927638968965,0.16129032258064516,0.3225806451612903,0.1935483870967742,0.3709677419354839,38,0.9688740730185101,6.869612237289188e-24,4.1920431677498306e-08,0.9973009446693657,0.4918731859876824,0.5227726467694086,0.2894736842105263,0.6842105263157895,0.3157894736842105,0.7368421052631579,1118,0.910067407046069,0.0,1.4284681123614706e-181,0.9912552895905973,0.18529704042383702,0.26077556279391456,0.10286225402504472,0.24776386404293382,0.15295169946332737,0.36404293381037567,1095,0.8388979973455534,0.0,3.320907566957143e-166,0.9577042295770423,0.12012827558578797,0.15267091958787207,0.0730593607305936,0.154337899543379,0.08949771689497717,0.20273972602739726
kalm_embedding_gemma3_12b_2511_cantillation,2392,0.8568963562800619,0.0,0.0,0.9620562761789891,49.19730802965593,0.0004997501249375312,0.12339986865987902,0.15147169968547725,0.07107023411371237,0.1588628762541806,0.2148829431438127,0.08737458193979933,0.20025083612040134,0.26714046822742477,79,0.7905009981416318,1.9020176804299056e-19,1.5011883539403456e-11,0.8607594936708861,0.09767210168662865,0.11608290312454878,0.05063291139240506,0.13924050632911392,0.06329113924050633,0.16455696202531644,62,0.8747587858736652,8.0767072507927365e-25,1.1001832979761445e-11,0.9774705581157194,0.1678757578648068,0.14280764460525464,0.0967741935483871,0.22580645161290322,0.08064516129032258,0.1935483870967742,38,0.9671313304392858,9.999330544467718e-24,3.8683500756940455e-08,1.0,0.4040603233278153,0.34810147025617266,0.23684210526315788,0.6052631578947368,0.21052631578947367,0.42105263157894735,1118,0.9141562108941929,0.0,3.410141623419457e-183,0.9957315581731069,0.14146867890745296,0.19989742625076656,0.0742397137745975,0.18694096601073346,0.11180679785330948,0.2737030411449016,1095,0.7947001468527278,2.346672750463628e-250,2.1827064994629139e-147,0.9010398960103989,0.09454960503066624,0.09824886202484458,0.062100456621004566,0.11232876712328767,0.06027397260273973,0.12054794520547946
f2llm_v2_14b_cantillation,2392,0.8516061698264018,0.0,0.0,0.9400921304753133,52.57589658305523,0.0004997501249375312,0.11635415073335607,0.12662536320068407,0.06438127090301003,0.15426421404682275,0.20819397993311037,0.07065217391304347,0.16680602006688963,0.22157190635451504,79,0.8127038108443704,3.1053371359134234e-22,3.648557061643888e-12,0.8873417721518987,0.07931805200085511,0.10294497077513395,0.0379746835443038,0.11392405063291139,0.05063291139240506,0.12658227848101267,62,0.8568588915857288,1.1038781509826217e-22,1.7723524815330536e-11,0.9672299027137736,0.18817812683760493,0.15527371297444467,0.16129032258064516,0.1774193548387097,0.12903225806451613,0.1774193548387097,38,0.9718001253546599,3.646298285727431e-24,3.8683500756940455e-08,1.0,0.3865777145477973,0.28020259090164834,0.21052631578947367,0.5263157894736842,0.13157894736842105,0.39473684210526316,1118,0.9181770582893598,0.0,6.076134729338997e-182,0.9922816340298727,0.14060669469500742,0.16649229587379663,0.06887298747763863,0.19946332737030412,0.08944543828264759,0.23076923076923078,1095,0.7809016262001738,1.1068167892754544e-227,4.610687835646231e-129,0.8422157784221578,0.08081983631082564,0.08067777227325829,0.05114155251141553,0.09680365296803653,0.047488584474885846,0.0958904109589041
f2llm_v2_14b_vocalized,2392,0.8417239318162443,0.0,0.0,0.9307532980110607,50.6814560074375,0.0004997501249375312,0.11115458899119438,0.1207292155266467,0.06270903010033445,0.14464882943143811,0.20066889632107024,0.06563545150501672,0.15635451505016723,0.21864548494983277,79,0.8019257308106275,7.415443092743155e-21,7.957073957598832e-12,0.8727848101265823,0.07671417090202147,0.10320008767645451,0.0379746835443038,0.10126582278481013,0.05063291139240506,0.1518987341772152,62,0.8248607551470982,4.0318385073737494e-19,1.4274462964999425e-10,0.921146953405018,0.15174588019438012,0.12559881822077423,0.12903225806451613,0.14516129032258066,0.0967741935483871,0.14516129032258066,38,0.9661656824819759,1.2304209740939962e-23,3.8683500756940455e-08,1.0,0.41458411222599273,0.27346286461224983,0.23684210526315788,0.6052631578947368,0.10526315789473684,0.42105263157894735,1118,0.9091759219780303,0.0,6.751849457581973e-181,0.9893880461247504,0.13503292446639442,0.15651216733502926,0.06976744186046512,0.18425760286225404,0.08228980322003578,0.20661896243291591,1095,0.7716575975822263,4.234975333435097e-213,1.463683102034578e-124,0.8271272872712728,0.07643114792293063,0.07988324926738154,0.047488584474885846,0.091324200913242,0.04657534246575343,0.09680365296803653
berel_consonantal,2392,0.841459603548731,0.0,0.0,0.9654070470309865,44.82737253113234,0.0004997501249375312,0.11458782603098101,0.1067094691692072,0.06605351170568562,0.1500836120401338,0.19774247491638797,0.061872909698996656,0.13336120401337792,0.1810200668896321,79,0.8200333113728101,3.3726190344560077e-23,8.866790938202665e-14,0.9537974683544304,0.09818137143217036,0.0626567421317662,0.06329113924050633,0.12658227848101267,0.02531645569620253,0.0759493670886076,62,0.8288204422498348,1.5218536962099593e-19,7.891688579378375e-11,0.9344598054275474,0.18128370830828586,0.14976984346289698,0.14516129032258066,0.20967741935483872,0.11290322580645161,0.1774193548387097,38,0.9287168467626175,2.7707671095227645e-20,5.769510358575189e-08,0.9865047233468286,0.41564462848158906,0.3198558318819245,0.2631578947368421,0.5263157894736842,0.15789473684210525,0.47368421052631576,1118,0.8699517788899884,0.0,4.954392709471288e-179,0.9842051665731446,0.12255739434024829,0.11663389757167579,0.06082289803220036,0.1771019677996422,0.06350626118067978,0.14937388193202147,1095,0.8121475354239052,1.4045057052122462e-280,6.339737338155994e-161,0.9421457854214579,0.09341050123575653,0.08991983400272864,0.06027397260273973,0.10776255707762557,0.05662100456621005,0.10684931506849316
harrier_oss_v1_27b_vocalized,2392,0.8358537991765526,0.0,0.0,0.9525797790937056,44.939980538903825,0.0004997501249375312,0.10206922308177267,0.15543926596998964,0.05811036789297659,0.13252508361204013,0.17391304347826086,0.08821070234113712,0.20819397993311037,0.2838628762541806,79,0.7312214909419376,5.486705102498464e-13,7.68405833445866e-10,0.7822784810126582,0.053632907027145835,0.13397177562129348,0.02531645569620253,0.0759493670886076,0.08860759493670886,0.1518987341772152,62,0.8351533194850095,3.1278084830054256e-20,2.0429968127492367e-11,0.96415770609319,0.1398186315240462,0.16421019590270525,0.0967741935483871,0.1774193548387097,0.0967741935483871,0.22580645161290322,38,0.96834780357087,7.695362594630168e-24,3.8683500756940455e-08,1.0,0.5209797458070159,0.45373506718751844,0.3157894736842105,0.7631578947368421,0.2894736842105263,0.6052631578947368,1118,0.8875825527230952,0.0,1.1006753648792387e-180,0.9887997365396206,0.10937244980828767,0.19735762831945253,0.055456171735241505,0.148479427549195,0.11001788908765653,0.26833631484794274,1095,0.785178390838625,1.3569598913956414e-234,3.4557675546807254e-147,0.9004199580041996,0.08143214390468734,0.1033407860875723,0.052054794520547946,0.0958904109589041,0.058447488584474884,0.13607305936073058
kalm_embedding_gemma3_12b_2511_vocalized,2392,0.828330751126283,0.0,0.0,0.935023696483752,44.43502551123628,0.0004997501249375312,0.11059799944779583,0.1375222872653823,0.06688963210702341,0.13837792642140467,0.18352842809364547,0.07650501672240803,0.18352842809364547,0.24790969899665552,79,0.7395127779485521,8.345124012259669e-14,1.3204966351295097e-09,0.7708860759493671,0.10146587657376317,0.12120515679329597,0.06329113924050633,0.12658227848101267,0.05063291139240506,0.17721518987341772,62,0.8592161966200863,5.854965742801587e-23,2.0429968127492367e-11,0.96415770609319,0.1486621436264001,0.1304883175904102,0.0967741935483871,0.1774193548387097,0.0967741935483871,0.12903225806451613,38,0.9609955268545133,3.708977958344887e-23,3.8683500756940455e-08,1.0,0.41755987044530657,0.3316122133225155,0.23684210526315788,0.631578947368421,0.18421052631578946,0.47368421052631576,1118,0.8902121879708739,0.0,2.7424649583350772e-180,0.9876998534022039,0.12218635417191555,0.17502902570770756,0.06618962432915922,0.15831842576028624,0.09302325581395349,0.2441860465116279,1095,0.7629602723968417,7.99076533168043e-200,7.937050792528362e-132,0.851348198513482,0.08661729541903228,0.09406768330049863,0.06027397260273973,0.09954337899543379,0.05662100456621005,0.11506849315068493
gemini_embedding_2_vocalized,2392,0.821579661890546,0.0,0.0,0.9562568919661163,51.804746902715074,0.0004997501249375312,0.12318932541535708,0.18117539383068026,0.07023411371237458,0.16847826086956522,0.2157190635451505,0.10744147157190635,0.24581939799331104,0.3156354515050167,79,0.801432004369856,8.553214320085735e-21,2.540184272273746e-13,0.9354430379746835,0.08714414035922821,0.15756955185700453,0.0379746835443038,0.13924050632911392,0.10126582278481013,0.20253164556962025,62,0.7744665871106138,3.581210450446758e-14,7.891688579378375e-11,0.9344598054275474,0.18277116997479073,0.19287638913129793,0.14516129032258066,0.20967741935483872,0.12903225806451613,0.22580645161290322,38,0.9730354248561376,2.7875119527910694e-24,4.1920431677498306e-08,0.9973009446693657,0.4782632845229829,0.47778119885675596,0.2894736842105263,0.6578947368421053,0.2631578947368421,0.631578947368421,1118,0.8645926697855567,0.0,1.5724825060862465e-177,0.9800134607790946,0.13535712761941981,0.22038138547870736,0.07155635062611806,0.19051878354203935,0.12880143112701253,0.3094812164579606,1095,0.7781506916025481,2.7206006716889353e-223,1.0401316422838245e-153,0.9204646202046463,0.09767067879117201,0.13189327561496966,0.0593607305936073,0.12876712328767123,0.07945205479452055,0.17168949771689498
bge_multilingual_gemma2_cantillation,2392,0.8053646476869819,0.0,0.0,0.9219763049138583,47.58277293884963,0.0004997501249375312,0.09256011637778748,0.11377517865636869,0.050585284280936456,0.11789297658862877,0.16513377926421405,0.061036789297658864,0.15677257525083613,0.21028428093645485,79,0.7693249420947846,5.631418211320469e-17,2.1763439656651145e-10,0.8082278481012658,0.04364564591446884,0.07912009679943588,0.012658227848101266,0.06329113924050633,0.0379746835443038,0.11392405063291139,62,0.7527327808800867,2.747472844140612e-12,3.7210753918943438e-09,0.844342037890425,0.16149502985955155,0.1518417451450569,0.14516129032258066,0.1774193548387097,0.11290322580645161,0.20967741935483872,38,0.9779550449457859,9.500432531026018e-25,3.8683500756940455e-08,1.0,0.44642882564096154,0.42491327502170356,0.23684210526315788,0.6842105263157895,0.2631578947368421,0.5789473684210527,1118,0.8506902805637885,0.0,2.1838035729329325e-173,0.9683559784563588,0.1003647283504677,0.1392839226558532,0.04740608228980322,0.129695885509839,0.06976744186046512,0.20125223613595708,1095,0.7593563571810154,1.8939010739262823e-194,4.145124576890323e-135,0.8620671266206713,0.07193702175977443,0.07727801052038015,0.04474885844748858,0.0867579908675799,0.043835616438356165,0.09680365296803653
