model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
sp_1_2gram_psalm_shuffle20,1110,1.0,1.0,1.848770693601587e-16,0.9366474747657776,0.0390406996011734,3416,1.6227302758764677,48,1.0,1.6227302758764677,26,1.0,1.6227302758764677,27,1.0,1.6227302758764677,495,1.0,1.6227302758764677,514,1.0,1.6227302758764677
sp_1_2gram_psalm_shuffle25,1110,1.0,1.0,1.654799101992352e-16,0.9366539120674132,0.0390508696436882,3416,1.622142823209196,48,1.0,1.622142823209196,26,1.0,1.622142823209196,27,1.0,1.622142823209196,495,1.0,1.622142823209196,514,1.0,1.622142823209196
sp_1_2gram_psalm_shuffle21,1110,1.0,1.0,1.9581548362662767e-16,0.9368110299110411,0.0389946587383747,3416,1.6204519319661177,48,1.0,1.6204519319661177,26,1.0,1.6204519319661177,27,1.0,1.6204519319661177,495,1.0,1.6204519319661177,514,1.0,1.6204519319661177
morph_vt_sp_plus_psalm,1110,1.0,1.0,2.0495896110766111e-16,0.9847716689109802,0.0094031887128949,3416,1.6194858525105045,48,1.0,1.6194858525105045,26,1.0,1.6194858525105045,27,0.9999999999999998,1.6194858525104807,495,1.0,1.6194858525105045,514,1.0,1.6194858525105045
sp_1_2gram_psalm_shuffle23,1110,1.0,1.0,1.9142810949287621e-16,0.9374881982803344,0.0386036559939384,3416,1.6193233544895629,48,1.0,1.6193233544895629,26,1.0,1.6193233544895629,27,1.0,1.6193233544895629,495,1.0,1.6193233544895629,514,1.0,1.6193233544895629
sp_1_2gram_psalm_shuffle26,1110,1.0,1.0,1.7554167342883506e-16,0.938966989517212,0.0377063564956188,3416,1.6186398303925131,48,1.0,1.6186398303925131,26,1.0,1.6186398303925131,27,1.0,1.6186398303925131,495,1.0,1.6186398303925131,514,1.0,1.6186398303925131
sp_1_2gram_psalm_shuffle28,1110,1.0,1.0,1.8547673706967448e-16,0.9375168681144714,0.0386626683175563,3416,1.616110180816349,48,1.0,1.616110180816349,26,1.0,1.616110180816349,27,1.0,1.616110180816349,495,1.0,1.616110180816349,514,1.0,1.616110180816349
sp_1_2gram_psalm_shuffle02,1110,1.0,1.0,1.884464541668913e-16,0.9379847049713136,0.038374688476324,3416,1.6160468655517013,48,1.0,1.6160468655517013,26,1.0,1.6160468655517013,27,1.0,1.6160468655517013,495,1.0,1.6160468655517013,514,1.0,1.6160468655517013
sp_1_2gram_psalm_shuffle14,1110,1.0,1.0,1.7519340752393924e-16,0.9383419156074524,0.0382403917610645,3416,1.612381085889565,48,1.0,1.612381085889565,26,1.0,1.612381085889565,27,1.0,1.612381085889565,495,1.0,1.612381085889565,514,1.0,1.612381085889565
sp_1_2gram_psalm_shuffle19,1110,1.0,1.0,1.9102161828140824e-16,0.938203990459442,0.0383388213813304,3416,1.611839052794933,48,1.0,1.611839052794933,26,1.0,1.611839052794933,27,1.0,1.611839052794933,495,1.0,1.611839052794933,514,1.0,1.611839052794933
