model,n_true,n_baseline,prevalence,average_precision,true_effect_size,baseline_effect_size,gap,separation_auc,separation_p
morph_ps_atomic,1110,2784,0.2850539291217257,0.3433175850789095,0.33949931225182933,0.19900021705955886,0.14049909519227047,0.5757279369887128,7.232553587412357e-14
sp_1_2gram,1110,2784,0.2850539291217257,0.34313327529906973,0.5151223105825087,0.2294440120529532,0.2856782985295555,0.5763604121362742,4.6386027465736316e-14
morph_signature_inventory,1110,2784,0.2850539291217257,0.3395117450837176,0.46734845200623715,0.22511970740622547,0.24222874460001168,0.5646820311691001,1.3066799208336345e-10
morph_gn_sp_plus,1110,2784,0.2850539291217257,0.33906776149303686,0.36129266224760065,0.1633402847488847,0.19795237749871594,0.5653848891995443,8.863151286376054e-11
morph_vt_atomic,1110,2784,0.2850539291217257,0.32975645859452196,0.28416662016764116,0.17897380631066095,0.1051928138569802,0.5576998873873874,8.88212596747187e-09
morph_suffix_inventory,1110,2784,0.2850539291217257,0.3249573922531213,0.4013123201391846,0.27271535477520614,0.12859696536397847,0.5672904046287667,2.2334702992139813e-11
morph_st_atomic,1110,2784,0.2850539291217257,0.3232275357061901,0.17258199360107598,0.09898475827743855,0.07359723532363743,0.5434386973180076,1.1210548040329644e-05
morph_prs_ps_atomic,1110,2784,0.2850539291217257,0.32288655243076475,0.3779592365023151,0.24599922529704335,0.13196001120527176,0.5673991340478409,2.0631012894936043e-11
morph_prs_gn_atomic,1110,2784,0.2850539291217257,0.321212943273396,0.32930191421756555,0.1983053001590321,0.13099661405853344,0.5639189836388112,1.933433063890866e-10
morph_vs_atomic,1110,2784,0.2850539291217257,0.31645418487032284,0.13101684411235154,0.048882518450809063,0.08213432566154247,0.5403551180490835,4.0865270935077314e-05
morph_prs_nu_atomic,1110,2784,0.2850539291217257,0.3152307076440226,0.3175114969045375,0.2155324901356394,0.1019790067688981,0.5508644959614787,3.1607134249294273e-07
morph_signature_1_2_3gram_psalm,1110,2784,0.2850539291217257,0.3136212651264386,2.6981374174307065,2.6981374174307065,0.0,0.5548326343584964,2.5650509817908694e-09
morph_nu_atomic,1110,2784,0.2850539291217257,0.3134579981580761,0.24330640038796222,0.12100680186974724,0.12229959851821498,0.5372149088743916,0.0001409611769069033
morph_st_atomic_psalm,1110,2784,0.2850539291217257,0.31227689114877516,0.7339411821923837,0.7339411821923837,0.0,0.550316318473646,1.0165416493436207e-07
morph_prs_nu_atomic_psalm,1110,2784,0.2850539291217257,0.3088824172389304,0.8501345655947828,0.8501345655947828,0.0,0.5490947305063685,1.9161074147456008e-07
morph_prs_ps_atomic_psalm,1110,2784,0.2850539291217257,0.3071511671789373,1.0726380978803816,1.0726380978803816,0.0,0.5373314046805426,4.4993023996866175e-05
morph_prs_ps_sp_plus_psalm,1110,2784,0.2850539291217257,0.30372312016361225,1.5911837062886873,1.5911837062886873,0.0,0.5370838510924718,8.313094890728334e-05
morph_gn_atomic,1110,2784,0.2850539291217257,0.30295711738701014,0.1693261169160859,0.07865972390288171,0.09066639301320419,0.5275829709019364,0.003557241227914398
sp_1_2_3gram_psalm,1110,2784,0.2850539291217257,0.3008945029078059,1.9415654737674635,1.9415654737674635,0.0,0.5352885212799006,0.00021055208735158384
morph_nu_sp_plus_psalm,1110,2784,0.2850539291217257,0.2997414053585706,1.355644968957479,1.355644968957479,0.0,0.529355972351662,0.0012493249357419618
morph_suffix_inventory_psalm,1110,2784,0.2850539291217257,0.29920013934134093,1.180360505048882,1.180360505048882,0.0,0.5226058493838667,0.009029270300371834
morph_prs_gn_atomic_psalm,1110,2784,0.2850539291217257,0.2976405668518304,1.109644434729136,1.109644434729136,0.0,0.5250653670912292,0.0037713005754149427
morph_prs_nu_sp_plus_psalm,1110,2784,0.2850539291217257,0.29641169353662206,1.3671079604165608,1.3671079604165608,0.0,0.5198125388319353,0.021568518167622557
morph_gn_sp_plus_psalm,1110,2784,0.2850539291217257,0.29521355876752875,1.4363715943809816,1.4363715943809816,0.0,0.5217347196334265,0.012924105899984772
morph_atomic_core_psalm,1110,2784,0.2850539291217257,0.2947250431614473,1.6545382473061727,1.6545382473061727,0.0,0.524797426737082,0.0043724412709031085
sp_1_2gram_psalm,1110,2784,0.2850539291217257,0.29464029785538587,1.6654481303434663,1.6654481303434663,0.0,0.5102207271927099,0.14408685038683072
morph_prs_gn_sp_plus_psalm,1110,2784,0.2850539291217257,0.2920027104499346,1.6035973553772378,1.6035973553772378,0.0,0.5016501954540747,0.43132893773798026
morph_vt_sp_plus_psalm,1110,2784,0.2850539291217257,0.2907337311881939,1.6194858525105043,1.6194858525105043,0.0,0.4978896461116289,0.5851331383954576
morph_st_sp_plus_psalm,1110,2784,0.2850539291217257,0.2900358460879712,1.1941345516920814,1.1941345516920814,0.0,0.49923209847778816,0.5316294852065864
morph_vs_atomic_psalm,1110,2784,0.2850539291217257,0.28688713899095625,0.7328496779732886,0.7328496779732886,0.0,0.49482483561147356,0.7069211351108321
morph_vt_atomic_psalm,1110,2784,0.2850539291217257,0.286552956446173,1.1514206628603791,1.1514206628603791,0.0,0.49583705472714096,0.6665248277077246
morph_full_all_psalm,1110,2784,0.2850539291217257,0.2826900345474271,1.7594552836582071,1.7594552836582071,0.0,0.48690069379724554,0.9082663386152017
morph_signature_1_2gram_psalm,1110,2784,0.2850539291217257,0.2824706549550333,2.3897062119172516,2.3897062119172516,0.0,0.4781275887956922,0.9890745155297596
morph_vs_sp_plus_psalm,1110,2784,0.2850539291217257,0.28244774846534515,1.348206513262414,1.348206513262414,0.0,0.49423378119498806,0.7234368525670262
morph_suffix_posmean,1110,2784,0.2850539291217257,0.282128744187217,2.2708201936224275,2.2708201936224275,0.0,0.492155140053847,0.8015158064366654
sp_unigram_psalm,1110,2784,0.2850539291217257,0.2805357980120689,1.2929158574877924,1.2929158574877924,0.0,0.4890015015015015,0.9032779392700926
morph_ps_atomic_psalm,1110,2784,0.2850539291217257,0.2694212736609873,1.2175520827274466,1.2175520827274466,0.0,0.4655175649787719,0.9997685163809622
morph_suffix_host_plus_suffix_psalm,1110,2784,0.2850539291217257,0.26909190159959495,1.9021904085753072,1.9021904085753072,0.0,0.4664979095474785,0.9997379756244629
morph_gn_atomic_psalm,1110,2784,0.2850539291217257,0.26879634724483537,1.0142712085798622,1.0142712085798622,0.0,0.4592222610541576,0.9999873555564942
morph_signature_inventory_psalm,1110,2784,0.2850539291217257,0.26569694572728875,1.9744463473273643,1.9744463473273643,0.0,0.45864059102205657,0.9999849356902162
morph_ps_sp_plus_psalm,1110,2784,0.2850539291217257,0.2616625435583954,1.700770863883037,1.700770863883037,0.0,0.4420582220151186,0.9999999984291343
morph_nu_atomic_psalm,1110,2784,0.2850539291217257,0.2582395779019436,0.926587159150338,0.926587159150338,0.0,0.43684422569120845,0.9999999999554517
