model,metric,n_pairs_total,n_pairs_valid,raw_gap,raw_p,raw_effect_size,length_controlled_gap,length_controlled_p,length_controlled_effect_size,length_and_content_controlled_gap,length_and_content_controlled_p,length_and_content_controlled_effect_size,raw_q,raw_q_by,length_controlled_q,length_controlled_q_by,length_and_content_controlled_q,length_and_content_controlled_q_by
homograph_binary,content_distance,11026,11026,0.030886962962222264,0.0021997800219978004,3.125771499676735,0.03458093565348891,0.0006999300069993001,3.5682063401282993,,,,0.0039682306279176,0.02025555220636202,0.00114988501149885,0.00586950660525263,,
homograph_binary,structural_distance,11026,11026,0.038332791864022386,9.999000099990002e-05,4.932081008077029,0.022979314312032813,0.0005999400059994001,3.4438730655467844,0.011268081410798015,0.025997400259974,1.9628244052581778,0.00022997700229977002,0.0011739013210505262,0.002670700671868297,0.013632402438006109,0.183981601839816,0.9391210568404209
homograph_binary,adjacent_similarity_distance,11026,11026,0.003486756107111702,0.06179382061793821,1.5931580592712231,0.0029535115772132852,0.09399060093990601,1.3483651076210628,0.000860392247197599,0.33536646335366466,0.41893698081970654,0.5780088657800887,1.0,0.6221377862213778,1.0,0.8406286644062866,1.0
homograph_binary,step_magnitude_distance,11026,11026,0.0025680396125831936,0.09619038096190381,1.3331457182146487,0.0022941195079652973,0.12258774122587741,1.1900194817454792,0.0005173187497773947,0.38296170382961703,0.2876624340886829,0.9595151595951515,1.0,0.9386599801558305,1.0,1.0,1.0
homograph_binary,turning_angle_distance,11026,10878,0.004702026709710011,0.15428457154284572,1.1883166740166813,0.004301038792058249,0.17918208179182082,1.0861615957210313,0.0019788512953292994,0.3314668533146685,0.5123186083719024,0.47008424157584244,1.0,0.48531885941840597,1.0,0.5602787547332223,1.0
homograph_count,content_distance,11026,11026,0.031078957069405833,0.0018998100189981002,3.075868988745703,0.034579347678510425,0.0006999300069993001,3.4818011280772727,,,,0.0034956504349565047,0.017843300079967997,0.00114988501149885,0.00586950660525263,,
homograph_count,structural_distance,11026,11026,0.036332788097784285,9.999000099990002e-05,4.634149958067236,0.021061008758545843,0.0016998300169983002,3.1165877697931146,0.010081341688669069,0.044495550444955505,1.7204627109475426,0.00022997700229977002,0.0011739013210505262,0.0038142527210693567,0.01946958288571604,0.20743925607439256,1.0
homograph_count,adjacent_similarity_distance,11026,11026,0.0032748270594693124,0.0897910208979102,1.3984662503960403,0.002659898542161841,0.13708629137086292,1.1348717438907288,0.00037150563307912526,0.4223577642235776,0.17011172258401636,0.5780088657800887,1.0,0.6221377862213778,1.0,0.8406286644062866,1.0
homograph_count,step_magnitude_distance,11026,11026,0.0022802098172650456,0.13608639136086392,1.1310519623950483,0.0019227987958179234,0.17688231176882313,0.9528789348141835,-8.57206648365041e-06,0.48925107489251074,-0.0023477444658137137,0.9595151595951515,1.0,0.9386599801558305,1.0,1.0,1.0
homograph_count,turning_angle_distance,11026,11026,0.003969381379288303,0.19008099190080993,1.035175117930263,0.0035510298224185385,0.21907809219078092,0.9253873049121826,0.001367940649471206,0.36376362363763626,0.36567328159226314,0.47008424157584244,1.0,0.48531885941840597,1.0,0.5602787547332223,1.0
homograph_icf,content_distance,11026,11026,0.03597406467656317,9.999000099990002e-05,4.725799609124498,0.03965922833024081,9.999000099990002e-05,5.373246046370355,,,,0.00020442400204424003,0.001043467840933801,0.00018398160183981605,0.000939121056840421,,
homograph_icf,structural_distance,11026,11026,0.041591252455552674,9.999000099990002e-05,4.966081731053014,0.025658272360159627,0.0004999500049995,3.4590931168165833,0.007981061417048654,0.1090890910908909,1.2097443731637532,0.00022997700229977002,0.0011739013210505262,0.002670700671868297,0.013632402438006109,0.2509049095090491,1.0
homograph_icf,adjacent_similarity_distance,11026,11026,0.0010533164006661516,0.33786621337866213,0.42089910768731925,0.001552608935856298,0.27477252274772523,0.6248228419931704,-0.001845004161392021,0.7767223277672233,-0.7999209119335615,0.5780088657800887,1.0,0.6221377862213778,1.0,0.8871016512806551,1.0
homograph_icf,step_magnitude_distance,11026,11026,0.0007048031497767504,0.36596340365963403,0.3261310114739873,0.0012442787881070036,0.28617138286171384,0.5810762387225017,-0.0016406408660705966,0.786021397860214,-0.822285496401507,0.9595151595951515,1.0,0.9626180239118944,1.0,1.0,1.0
homograph_icf,turning_angle_distance,11026,10878,0.00302556682894118,0.2832716728327167,0.7044415311901603,0.003351418577778196,0.2625737426257374,0.7811792656587786,0.00031628429562737323,0.43855614438556145,0.07483389135067312,0.47008424157584244,1.0,0.48531885941840597,1.0,0.5602787547332223,1.0
homograph_icf_position2,content_distance,11026,11026,0.025883837494013795,9.999000099990002e-05,4.348911701065405,0.029882435935597734,9.999000099990002e-05,5.315379210912167,,,,0.00020442400204424003,0.001043467840933801,0.00018398160183981605,0.000939121056840421,,
homograph_icf_position2,structural_distance,11026,11026,0.03424195135972599,9.999000099990002e-05,5.1946843525253295,0.02211034447538018,0.00039996000399960006,3.647076211767865,0.007475334776652052,0.0851914808519148,1.379635532276474,0.00022997700229977002,0.0011739013210505262,0.002670700671868297,0.013632402438006109,0.2493696576288317,1.0
homograph_icf_position2,adjacent_similarity_distance,11026,11026,0.0009481977188156784,0.30326967303269675,0.5075255753831468,0.0014130593327776073,0.22527747225277472,0.7604432489607117,-0.00039533385911740373,0.5764423557644236,-0.2184754132877079,0.5780088657800887,1.0,0.6221377862213778,1.0,0.8847178774186073,1.0
homograph_icf_position2,step_magnitude_distance,11026,11026,0.0005960707520281591,0.36096390360963904,0.3466160341183621,0.0011061611043894507,0.2602739726027397,0.6467767793854761,-0.0004700834081227585,0.5997400259974003,-0.2812013755221883,0.9595151595951515,1.0,0.9386599801558305,1.0,1.0,1.0
homograph_icf_position2,turning_angle_distance,11026,10878,0.002926910015200457,0.28777122287771223,0.6952308826998809,0.0031546205236154604,0.27117288271172885,0.7499370094293686,0.0015351189362745972,0.36976302369763026,0.3663614987719468,0.47008424157584244,1.0,0.48531885941840597,1.0,0.5602787547332223,1.0
homograph_icf_position2_psalm,content_distance,11026,11026,0.02588384643964925,9.999000099990002e-05,4.348913053429419,0.02988244536014187,9.999000099990002e-05,5.315380749135396,,,,0.00020442400204424003,0.001043467840933801,0.00018398160183981605,0.000939121056840421,,
homograph_icf_position2_psalm,structural_distance,11026,11026,-8.792228665574823e-10,0.5460453954604539,-0.13803830555175486,-5.569830051396329e-09,0.8121187881211879,-0.9131273234328277,-1.3323310962326438e-10,0.5006499350064993,-0.02189801258198009,0.6201997084242192,1.0,0.8927488203560597,1.0,0.6076234481814976,1.0
homograph_icf_position2_psalm,adjacent_similarity_distance,11026,11026,2.7271611890866624e-09,0.26477352264773524,0.6199798892509742,3.1570699779946053e-09,0.23067693230676933,0.7200300925712294,4.242356481191294e-09,0.1643835616438356,0.9724997005589846,0.5780088657800887,1.0,0.6221377862213778,1.0,0.8406286644062866,1.0
homograph_icf_position2_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
homograph_icf_position2_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
homograph_icf_position4,content_distance,11026,11026,0.017506711474143954,9.999000099990002e-05,4.2428650534837855,0.020953088796226947,9.999000099990002e-05,5.547564979192701,,,,0.00020442400204424003,0.001043467840933801,0.00018398160183981605,0.000939121056840421,,
homograph_icf_position4,structural_distance,11026,11026,0.027098916891842295,9.999000099990002e-05,4.895493051261842,0.01770738083501086,0.0008999100089991,3.371518563283279,0.004644412719876924,0.1621837816218378,0.9915826015173659,0.00022997700229977002,0.0011739013210505262,0.002670700671868297,0.013632402438006109,0.3174661257278527,1.0
homograph_icf_position4,adjacent_similarity_distance,11026,11026,0.0009198009352077291,0.29017098290170984,0.5525370274457845,0.0011587975408681394,0.24287571242875713,0.6967251945143618,0.0002833651313935634,0.4246575342465753,0.17553581095350734,0.5780088657800887,1.0,0.6221377862213778,1.0,0.8406286644062866,1.0
homograph_icf_position4,step_magnitude_distance,11026,11026,0.0006413820129080455,0.3357664233576642,0.41280491799904623,0.0009639491770010789,0.2652734726527347,0.6205516647696372,0.0001768067631448552,0.44285571442855715,0.11878256869848791,0.9595151595951515,1.0,0.9386599801558305,1.0,1.0,1.0
homograph_icf_position4,turning_angle_distance,11026,10878,0.002712769427801291,0.29057094290570945,0.6744053783043736,0.0027162451695216102,0.29017098290170984,0.6752780363127956,0.0026742499754833764,0.29357064293570645,0.664801107951424,0.47008424157584244,1.0,0.48531885941840597,1.0,0.5602787547332223,1.0
homograph_icf_position4_psalm,content_distance,11026,11026,0.01750671289855321,9.999000099990002e-05,4.242865522112084,0.020953092403799882,9.999000099990002e-05,5.547566718768105,,,,0.00020442400204424003,0.001043467840933801,0.00018398160183981605,0.000939121056840421,,
homograph_icf_position4_psalm,structural_distance,11026,11026,3.33121922521123e-09,0.32016798320167983,0.4416011469416035,1.4167164000325877e-09,0.4116588341165883,0.18934611289157346,6.383868749093117e-09,0.1962803719628037,0.8625542898732178,0.42079220649363636,1.0,0.5703429657034296,1.0,0.3558781376764284,1.0
homograph_icf_position4_psalm,adjacent_similarity_distance,11026,11026,-1.3395811403921371e-09,0.5951404859514049,-0.31292868557853976,-6.820051113371711e-10,0.5348465153484652,-0.1623130711215467,-2.1798253374639147e-10,0.49535046495350465,-0.05564660490322384,0.7684142978107252,1.0,0.7021100706830725,1.0,0.8406286644062866,1.0
homograph_icf_position4_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
homograph_icf_position4_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
homograph_icf_position8,content_distance,11026,11026,0.012011360506631541,9.999000099990002e-05,4.624318572137732,0.014522376254783084,9.999000099990002e-05,6.3187227539559885,,,,0.00020442400204424003,0.001043467840933801,0.00018398160183981605,0.000939121056840421,,
homograph_icf_position8,structural_distance,11026,11026,0.024000510425788657,0.00019998000199980003,4.441709003348834,0.016871155814197628,0.0017998200179982,3.1559945400152074,0.002926169918589344,0.26407359264073593,0.6192803148851763,0.00040884800408848006,0.002086935681867602,0.0038507777129263812,0.019656022119915784,0.41177577157538486,1.0
homograph_icf_position8,adjacent_similarity_distance,11026,11026,0.0006168427037161403,0.30456954304569545,0.48902140053258003,0.0004135859999520497,0.36506349365063495,0.32952254096912253,0.00036769754255306183,0.37606239376062395,0.2935246495952677,0.5780088657800887,1.0,0.6336951210539324,1.0,0.8406286644062866,1.0
homograph_icf_position8,step_magnitude_distance,11026,11026,0.0004143766037490587,0.34736526347365265,0.37002502871194415,0.0003447711845686385,0.3708629137086291,0.30868495656890166,0.0003048802975842139,0.38366163383661633,0.27357018877945877,0.9595151595951515,1.0,0.9817462698174627,1.0,1.0,1.0
homograph_icf_position8,turning_angle_distance,11026,11026,0.001435954943754203,0.35936406359364065,0.4067697621645266,0.0009377859240223285,0.39166083391660833,0.26477721387456343,0.002425418308322379,0.29027097290270976,0.6940916529428943,0.47008424157584244,1.0,0.48531885941840597,1.0,0.5602787547332223,1.0
homograph_icf_position8_psalm,content_distance,11026,11026,0.012011360384416525,9.999000099990002e-05,4.6243187970008846,0.014522376368709745,9.999000099990002e-05,6.318723412960588,,,,0.00020442400204424003,0.001043467840933801,0.00018398160183981605,0.000939121056840421,,
homograph_icf_position8_psalm,structural_distance,11026,11026,-7.239280881552755e-10,0.5169483051694831,-0.07983930309363266,-5.135897424341081e-09,0.6893310668933107,-0.5370894372228335,5.999396658537429e-09,0.2545745425457454,0.6528963391986964,0.6020157477923094,1.0,0.8455794420557944,1.0,0.4038078950725617,1.0
homograph_icf_position8_psalm,adjacent_similarity_distance,11026,11026,-4.8229948214489e-09,0.91000899910009,-1.2629236354340347,-4.401737296616055e-09,0.8834116588341165,-1.1547092398703034,-5.406024235490918e-09,0.9372062793720628,-1.418273933714914,0.91000899910009,1.0,0.899010098990101,1.0,0.9475052494750524,1.0
homograph_icf_position8_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
homograph_icf_position8_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
homograph_icf_position_mean,content_distance,11026,11026,0.03282666012671498,9.999000099990002e-05,4.76174885886374,0.036618541546892695,9.999000099990002e-05,5.525398037980694,,,,0.00020442400204424003,0.001043467840933801,0.00018398160183981605,0.000939121056840421,,
homograph_icf_position_mean,structural_distance,11026,11026,0.03604980640429539,9.999000099990002e-05,4.983421098865206,0.023124336331260625,0.0005999400059994001,3.473070269104573,0.006266171039865458,0.14578542145785423,1.0604830245213044,0.00022997700229977002,0.0011739013210505262,0.002670700671868297,0.013632402438006109,0.29805019498050195,1.0
homograph_icf_position_mean,adjacent_similarity_distance,11026,11026,0.0010271271199096543,0.33926607339266074,0.41333518524149804,0.0015186456941750537,0.2770722927707229,0.6154880413941581,-0.0016788444538162175,0.7491250874912508,-0.7262989018167986,0.5780088657800887,1.0,0.6221377862213778,1.0,0.8871016512806551,1.0
homograph_icf_position_mean,step_magnitude_distance,11026,11026,0.0006541520855562963,0.3728627137286271,0.3053999954817551,0.0011877532822468066,0.292970702929707,0.5600514203864785,-0.0015149717587495735,0.7656234376562344,-0.7601608135836934,0.9595151595951515,1.0,0.9626180239118944,1.0,1.0,1.0
homograph_icf_position_mean,turning_angle_distance,11026,11026,0.0026132381317110903,0.29887011298870114,0.6337413854106647,0.002971267818116735,0.27517248275172485,0.7214670991758003,0.0002618724272470307,0.44455554444555545,0.06475242659040283,0.47008424157584244,1.0,0.48531885941840597,1.0,0.5602787547332223,1.0
homograph_icf_position_mean_psalm,content_distance,11026,11026,0.027072254225358305,9.999000099990002e-05,11.926787322389758,0.027612357524579852,9.999000099990002e-05,12.312424455473248,,,,0.00020442400204424003,0.001043467840933801,0.00018398160183981605,0.000939121056840421,,
homograph_icf_position_mean_psalm,structural_distance,11026,11026,6.964193594970865e-09,0.21327867213278673,0.7853912730316203,2.5683637071159957e-09,0.37446255374462556,0.29558054186903326,1.151662219859349e-08,0.09149085091490851,1.3499592551648387,0.3164780296163932,1.0,0.5628687131286871,1.0,0.2493696576288317,1.0
homograph_icf_position_mean_psalm,adjacent_similarity_distance,11026,11026,-2.8737552801860725e-09,0.8014198580141986,-0.8665020512556328,-3.3228025087261737e-09,0.841015898410159,-1.0020431781602388,-3.253432001112083e-09,0.8348165183481652,-0.9812959592591558,0.8777455587774556,1.0,0.879243893792439,1.0,0.8930595312561767,1.0
homograph_icf_position_mean_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
homograph_icf_position_mean_psalm,turning_angle_distance,11026,0,,,,,,,,,,,,,,,
homograph_icf_spacing2,content_distance,2080,2080,0.004281011863711909,0.20997900209979,0.822582834262556,0.004871774291139912,0.1792820717928207,0.9397803946260999,,,,0.23274780955639374,1.0,0.1949122734785345,0.9949158960997634,,
homograph_icf_spacing2,structural_distance,2080,2080,0.005392855179739864,0.1311868813118688,1.1470906944947967,0.0071990488687163475,0.051294870512948704,1.6424181607725066,0.006102162077131699,0.07489251074892511,1.457275161927453,0.21943987419439873,1.0,0.10040698057853789,0.5125203214458892,0.2493696576288317,1.0
homograph_icf_spacing2,adjacent_similarity_distance,2080,2080,0.0062529708790876465,0.0292970702929707,1.8830894554811923,0.007391332575704148,0.009499050094990502,2.3684540920769503,0.006648310591650568,0.012398760123987601,2.2613134086405964,0.5780088657800887,1.0,0.43695630436956306,1.0,0.5703429657034297,1.0
homograph_icf_spacing2,step_magnitude_distance,2080,2080,0.010925451649673984,0.026997300269973004,2.041074720325597,0.011759365689301962,0.015498450154984501,2.2416776994949137,0.010213508203610838,0.017798220177982202,2.1333919989815717,0.9595151595951515,1.0,0.9386599801558305,1.0,1.0,1.0
homograph_icf_spacing2,turning_angle_distance,2080,210,0.04390691685866738,0.1650834916508349,0.9796550668902696,0.06529977847834965,0.062993700629937,1.5543515000158508,0.057096735513230364,0.0790920907909209,1.4267221958518852,0.47008424157584244,1.0,0.48531885941840597,1.0,0.5602787547332223,1.0
homograph_icf_spacing2_psalm,content_distance,11026,11026,0.002267707378628761,0.24547545245475452,0.6920886457852875,0.0030455169101242354,0.1800819918008199,0.9350485505501676,,,,0.259583237078591,1.0,0.1949122734785345,0.9949158960997634,,
homograph_icf_spacing2_psalm,structural_distance,11026,11026,-1.4710446073946619e-09,0.6659334066593341,-0.48475626231256114,-1.489622249788138e-09,0.6684331566843316,-0.49087091406788486,-1.5304641699513397e-09,0.674932506749325,-0.5043157575837783,0.729355635864985,1.0,0.8310250056075473,1.0,0.7665900076659,1.0
homograph_icf_spacing2_psalm,adjacent_similarity_distance,11026,11026,2.5013788488765592e-09,0.22027797220277973,0.7230258976196715,2.959405880827212e-09,0.1820817918208179,0.8565750195799972,2.7841983283515248e-09,0.1964803519648035,0.8072695791527753,0.5780088657800887,1.0,0.6221377862213778,1.0,0.8406286644062866,1.0
homograph_icf_spacing2_psalm,step_magnitude_distance,11026,11026,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
