model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
syntax_function_1_2_3gram_psalm_shuffle24,1110,1.0,1.0,2.1146551541052943e-16,0.7528959512710571,0.10586705803871155,3416,2.334097624953235,48,1.0,2.334097624953235,26,1.0,2.334097624953235,27,1.0,2.334097624953235,495,1.0,2.334097624953235,514,1.0,2.334097624953235
syntax_function_1_2_3gram_psalm_shuffle25,1110,1.0,1.0,2.1020145119073638e-16,0.7546578049659729,0.10520283132791519,3416,2.33208737766097,48,1.0,2.33208737766097,26,1.0,2.33208737766097,27,1.0,2.33208737766097,495,1.0,2.33208737766097,514,1.0,2.33208737766097
syntax_function_1_2_3gram_psalm_shuffle01,1110,1.0,1.0,2.0236909830548165e-16,0.7541777491569519,0.10541219264268875,3416,2.332009653535065,48,1.0,2.332009653535065,26,1.0,2.332009653535065,27,1.0,2.332009653535065,495,1.0,2.332009653535065,514,1.0,2.332009653535065
syntax_function_1_2_3gram_psalm_shuffle09,1110,1.0,1.0,2.0143410902077365e-16,0.7541403770446777,0.10544522851705551,3416,2.3316334595031494,48,1.0,2.3316334595031494,26,1.0,2.3316334595031494,27,1.0,2.3316334595031494,495,1.0,2.3316334595031494,514,1.0,2.3316334595031494
syntax_function_1_2_3gram_psalm_shuffle14,1110,1.0,1.0,2.106236488567732e-16,0.754092812538147,0.10547344386577606,3416,2.3314606828880153,48,1.0,2.3314606828880153,26,1.0000000000000002,2.3314606828880176,27,1.0,2.3314606828880153,495,1.0,2.3314606828880153,514,1.0,2.3314606828880153
syntax_function_1_2_3gram_psalm_shuffle05,1110,1.0,1.0,1.8750126223035064e-16,0.753747820854187,0.1057782769203186,3416,2.3280033133013838,48,1.0,2.3280033133013838,26,1.0,2.3280033133013838,27,1.0,2.3280033133013838,495,1.0,2.3280033133013838,514,1.0,2.3280033133013838
syntax_function_1_2_3gram_psalm_shuffle22,1110,1.0,1.0,1.9801477616909745e-16,0.7553325891494751,0.10514397919178009,3416,2.326974998770566,48,1.0,2.326974998770566,26,1.0,2.326974998770566,27,1.0,2.326974998770566,495,1.0,2.326974998770566,514,1.0,2.326974998770566
syntax_function_1_2_3gram_psalm_shuffle12,1110,1.0,1.0,2.218945240664347e-16,0.7551489472389221,0.10522376000881195,3416,2.326955934102458,48,1.0,2.326955934102458,26,1.0,2.326955934102458,27,1.0,2.326955934102458,495,1.0,2.326955934102458,514,1.0,2.326955934102458
syntax_function_1_2_3gram_psalm_shuffle26,1110,1.0,1.0,2.085041116680734e-16,0.7526683211326599,0.10630687326192856,3416,2.326582198104367,48,1.0,2.326582198104367,26,1.0,2.326582198104367,27,1.0,2.326582198104367,495,1.0,2.326582198104367,514,1.0,2.326582198104367
syntax_function_1_2_3gram_psalm_shuffle30,1110,1.0,1.0,1.8129866073473578e-16,0.7552290558815002,0.10523867607116699,3416,2.325864912562896,48,1.0,2.325864912562896,26,1.0,2.325864912562896,27,1.0,2.325864912562896,495,1.0,2.325864912562896,514,1.0,2.325864912562896
syntax_signature_1_2_3gram_psalm_shuffle28,1110,1.0,1.0,2.1742053772397264e-16,0.7258002161979675,0.11790891736745834,3416,2.3255220209299354,48,1.0,2.3255220209299354,26,1.0,2.3255220209299354,27,1.0000000000000002,2.325522020929937,495,1.0,2.3255220209299354,514,1.0,2.3255220209299354
syntax_function_1_2_3gram_psalm_shuffle15,1110,1.0,1.0,2.438987438648539e-16,0.755319356918335,0.10522476583719254,3416,2.3253142084463607,48,1.0,2.3253142084463607,26,1.0,2.3253142084463607,27,1.0,2.3253142084463607,495,1.0,2.3253142084463607,514,1.0,2.3253142084463607
syntax_function_1_2_3gram_psalm_shuffle20,1110,1.0,1.0,1.943640299025489e-16,0.7557939291000366,0.10504437983036041,3416,2.3247894965379365,48,1.0,2.3247894965379365,26,1.0,2.3247894965379365,27,1.0,2.3247894965379365,495,1.0,2.3247894965379365,514,1.0,2.3247894965379365
syntax_signature_1_2_3gram_psalm_shuffle04,1110,1.0,1.0,1.8776757836868486e-16,0.7266982197761536,0.11767200380563736,3416,2.322572671365976,48,1.0,2.322572671365976,26,1.0,2.322572671365976,27,1.0,2.322572671365976,495,1.0,2.322572671365976,514,1.0,2.322572671365976
syntax_function_1_2_3gram_psalm_shuffle23,1110,1.0,1.0,2.1998463759813576e-16,0.7543712258338928,0.10585495084524155,3416,2.320427832659551,48,1.0,2.320427832659551,26,1.0,2.320427832659551,27,1.0,2.320427832659551,495,1.0,2.320427832659551,514,1.0,2.320427832659551
syntax_function_1_2_3gram_psalm_shuffle08,1110,1.0,1.0,2.070075234618737e-16,0.7557529807090759,0.10542406141757965,3416,2.3168052530576806,48,1.0,2.3168052530576806,26,1.0,2.3168052530576806,27,1.0,2.3168052530576806,495,1.0,2.3168052530576806,514,1.0,2.3168052530576806
syntax_function_1_2_3gram_psalm_shuffle18,1110,1.0,1.0,1.8655128138899277e-16,0.7573907375335693,0.10477343946695328,3416,2.3155607346741,48,1.0,2.3155607346741,26,1.0,2.3155607346741,27,1.0,2.3155607346741,495,1.0,2.3155607346741,514,1.0,2.3155607346741
syntax_function_1_2_3gram_psalm_shuffle29,1110,1.0,1.0,1.872345672932998e-16,0.754967212677002,0.10582629591226578,3416,2.315424396278029,48,1.0,2.315424396278029,26,1.0,2.315424396278029,27,1.0,2.315424396278029,495,1.0,2.315424396278029,514,1.0,2.315424396278029
syntax_signature_1_2_3gram_psalm_shuffle14,1110,1.0,1.0,1.6988376610096746e-16,0.7263587713241577,0.11822855472564697,3416,2.314510477700038,48,1.0,2.314510477700038,26,1.0,2.314510477700038,27,1.0,2.314510477700038,495,1.0,2.314510477700038,514,1.0,2.314510477700038
syntax_signature_1_2_3gram_psalm_shuffle07,1110,1.0,1.0,2.1438601594597838e-16,0.7270683646202087,0.1179451048374176,3416,2.3140564905683547,48,1.0,2.3140564905683547,26,1.0,2.3140564905683547,27,1.0000000000000002,2.3140564905683565,495,1.0,2.3140564905683547,514,1.0,2.3140564905683547
syntax_signature_1_2_3gram_psalm_shuffle03,1110,1.0,1.0,1.869080900313373e-16,0.7263585925102234,0.11833467334508896,3416,2.312436412375774,48,1.0,2.312436412375774,26,1.0,2.312436412375774,27,1.0,2.312436412375774,495,1.0,2.312436412375774,514,1.0,2.312436412375774
syntax_signature_1_2_3gram_psalm_shuffle02,1110,1.0,1.0,1.9212295065033554e-16,0.7274839878082275,0.11785098165273666,3416,2.312377957060863,48,1.0,2.312377957060863,26,1.0,2.312377957060863,27,1.0,2.312377957060863,495,1.0,2.312377957060863,514,1.0,2.312377957060863
syntax_function_1_2_3gram_psalm_shuffle16,1110,1.0,1.0,1.8779714573810972e-16,0.7557541728019714,0.10568825155496597,3416,2.311002629000841,48,1.0,2.311002629000841,26,1.0,2.311002629000841,27,1.0,2.311002629000841,495,1.0,2.311002629000841,514,1.0,2.311002629000841
syntax_signature_1_2_3gram_psalm_shuffle25,1110,1.0,1.0,1.9017683687444777e-16,0.7271725535392761,0.11808662861585617,3416,2.310400844351735,48,1.0,2.310400844351735,26,1.0,2.310400844351735,27,1.0,2.310400844351735,495,1.0,2.310400844351735,514,1.0,2.310400844351735
syntax_signature_1_2_3gram_psalm_shuffle13,1110,1.0,1.0,1.885642700297082e-16,0.7256790995597839,0.1187765821814537,3416,2.309553747060502,48,1.0,2.309553747060502,26,1.0,2.309553747060502,27,1.0000000000000002,2.309553747060504,495,1.0,2.309553747060502,514,1.0,2.309553747060502
syntax_signature_1_2_3gram_psalm_shuffle09,1110,1.0,1.0,1.713805682914966e-16,0.7271299362182617,0.11824771016836166,3416,2.307613935130114,48,1.0,2.307613935130114,26,1.0,2.307613935130114,27,1.0,2.307613935130114,495,1.0,2.307613935130114,514,1.0,2.307613935130114
syntax_function_1_2_3gram_psalm_shuffle11,1110,1.0,1.0,1.8418503786563902e-16,0.7562016248703003,0.10566027462482452,3416,2.3073797223731622,48,1.0,2.3073797223731622,26,1.0,2.3073797223731622,27,1.0,2.3073797223731622,495,1.0,2.3073797223731622,514,1.0,2.3073797223731622
syntax_signature_1_2_3gram_psalm_shuffle27,1110,1.0,1.0,1.6136902089847668e-16,0.7270404100418091,0.11834311485290527,3416,2.306510102404068,48,1.0,2.306510102404068,26,1.0,2.306510102404068,27,1.0,2.306510102404068,495,1.0,2.306510102404068,514,1.0,2.306510102404068
syntax_signature_1_2_3gram_psalm_shuffle05,1110,1.0,1.0,2.0539193536597665e-16,0.725934624671936,0.11887631565332413,3416,2.3054666004901567,48,1.0,2.3054666004901567,26,1.0,2.3054666004901567,27,1.0,2.3054666004901567,495,1.0,2.3054666004901567,514,1.0,2.3054666004901567
syntax_function_1_2_3gram_psalm_shuffle17,1110,1.0,1.0,2.2106725809044948e-16,0.7555078268051147,0.106074757874012,3416,2.3049043721153297,48,1.0,2.3049043721153297,26,1.0,2.3049043721153297,27,1.0,2.3049043721153297,495,1.0,2.3049043721153297,514,1.0,2.3049043721153297
syntax_signature_1_2_3gram_psalm_shuffle15,1110,1.0,1.0,2.2106725809044948e-16,0.7275699377059937,0.11821594834327698,3416,2.3045119217156764,48,1.0,2.3045119217156764,26,1.0,2.3045119217156764,27,1.0,2.3045119217156764,495,1.0,2.3045119217156764,514,1.0,2.3045119217156764
syntax_signature_1_2_3gram_psalm_shuffle01,1110,1.0,1.0,2.2046366035484112e-16,0.7266084551811218,0.11869273334741592,3416,2.303355370700377,48,1.0,2.303355370700377,26,1.0,2.303355370700377,27,1.0,2.303355370700377,495,1.0,2.303355370700377,514,1.0,2.303355370700377
syntax_signature_1_2_3gram_psalm_shuffle26,1110,1.0,1.0,1.7585768029745498e-16,0.725428581237793,0.11921537667512894,3416,2.303154395178696,48,1.0,2.303154395178696,26,1.0,2.303154395178696,27,1.0,2.303154395178696,495,1.0,2.303154395178696,514,1.0,2.303154395178696
syntax_function_1_2_3gram_psalm_shuffle06,1110,1.0,1.0,2.2106725809044948e-16,0.7560861706733704,0.10591902583837509,3416,2.3028330122562193,48,1.0,2.3028330122562193,26,1.0,2.3028330122562193,27,1.0,2.3028330122562193,495,1.0,2.3028330122562193,514,1.0,2.3028330122562193
syntax_signature_1_2_3gram_psalm_shuffle20,1110,1.0,1.0,1.7645653424419707e-16,0.726930558681488,0.11864162236452103,3416,2.3016327312139953,48,1.0,2.3016327312139953,26,1.0,2.3016327312139953,27,1.0,2.3016327312139953,495,1.0,2.3016327312139953,514,1.0,2.3016327312139953
syntax_signature_1_2_3gram_psalm_shuffle19,1110,1.0,1.0,1.6474010604237666e-16,0.7287054061889648,0.11791202425956726,3416,2.300822121532042,48,1.0,2.300822121532042,26,1.0,2.300822121532042,27,1.0,2.300822121532042,495,1.0,2.300822121532042,514,1.0,2.300822121532042
syntax_signature_1_2_3gram_psalm_shuffle24,1110,1.0,1.0,1.7889398097991213e-16,0.7266678810119629,0.1188480406999588,3416,2.2998453939858,48,1.0,2.2998453939858,26,1.0,2.2998453939858,27,1.0,2.2998453939858,495,1.0,2.2998453939858,514,1.0,2.2998453939858
syntax_signature_1_2_3gram_psalm_shuffle10,1110,1.0,1.0,1.9084714272213868e-16,0.7275120615959167,0.11851490288972855,3416,2.2991871212822743,48,1.0,2.2991871212822743,26,1.0,2.2991871212822743,27,1.0,2.2991871212822743,495,1.0,2.2991871212822743,514,1.0,2.2991871212822743
syntax_signature_1_2_3gram_psalm_shuffle21,1110,1.0,1.0,1.9327546819039323e-16,0.7274841070175171,0.11857445538043976,3416,2.298268139694425,48,1.0,2.298268139694425,26,1.0,2.298268139694425,27,1.0,2.298268139694425,495,1.0,2.298268139694425,514,1.0,2.298268139694425
syntax_signature_1_2_3gram_psalm_shuffle12,1110,1.0,1.0,1.82853853916673e-16,0.7269665598869324,0.11888767778873444,3416,2.2965663489386428,48,1.0,2.2965663489386428,26,1.0,2.2965663489386428,27,1.0,2.2965663489386428,495,1.0,2.2965663489386428,514,1.0,2.2965663489386428
syntax_signature_1_2_3gram_psalm_shuffle23,1110,1.0,1.0,1.9336163007959345e-16,0.7271362543106079,0.11893977969884872,3416,2.2941336059329633,48,1.0,2.2941336059329633,26,1.0,2.2941336059329633,27,1.0000000000000002,2.294133605932965,495,1.0,2.2941336059329633,514,1.0,2.2941336059329633
syntax_signature_1_2_3gram_psalm_shuffle22,1110,1.0,1.0,2.0085444131818466e-16,0.7279279232025146,0.11860290914773941,3416,2.2939747325976203,48,1.0,2.2939747325976203,26,1.0,2.2939747325976203,27,1.0,2.2939747325976203,495,1.0,2.2939747325976203,514,1.0,2.2939747325976203
syntax_signature_1_2_3gram_psalm_shuffle08,1110,1.0,1.0,1.9857477382615845e-16,0.7281985282897949,0.11858521401882172,3416,2.292035090201592,48,1.0,2.292035090201592,26,1.0,2.292035090201592,27,1.0,2.292035090201592,495,1.0,2.292035090201592,514,1.0,2.292035090201592
syntax_signature_1_2_3gram_psalm_shuffle16,1110,1.0,1.0,1.7328145423966289e-16,0.7282988429069519,0.11865879595279694,3416,2.2897683640842956,48,1.0,2.2897683640842956,26,1.0,2.2897683640842956,27,1.0,2.2897683640842956,495,1.0,2.2897683640842956,514,1.0,2.2897683640842956
syntax_signature_1_2_3gram_psalm_shuffle18,1110,1.0,1.0,1.5950021948241955e-16,0.7294163107872009,0.11822745203971863,3416,2.288670562923882,48,1.0,2.288670562923882,26,1.0,2.288670562923882,27,1.0,2.288670562923882,495,1.0,2.288670562923882,514,1.0,2.288670562923882
syntax_signature_1_2_3gram_psalm_shuffle30,1110,1.0,1.0,1.975656351854947e-16,0.728295087814331,0.11875166743993759,3416,2.288009238464734,48,1.0,2.288009238464734,26,1.0,2.288009238464734,27,1.0,2.288009238464734,495,1.0,2.288009238464734,514,1.0,2.288009238464734
syntax_signature_1_2_3gram_psalm_shuffle11,1110,1.0,1.0,1.9499147227674437e-16,0.7285093665122986,0.11888891458511353,3416,2.283565582502977,48,1.0,2.283565582502977,26,1.0,2.283565582502977,27,1.0,2.283565582502977,495,1.0,2.283565582502977,514,1.0,2.283565582502977
syntax_signature_1_2_3gram_psalm_shuffle17,1110,1.0,1.0,1.7598392416173792e-16,0.7283094525337219,0.11906816810369492,3416,2.281806731331134,48,1.0,2.281806731331134,26,1.0,2.281806731331134,27,1.0,2.281806731331134,495,1.0,2.281806731331134,514,1.0,2.281806731331134
syntax_signature_1_2_3gram_psalm_shuffle29,1110,1.0,1.0,1.988821004275063e-16,0.7276794910430908,0.11937824636697769,3416,2.28115688782842,48,1.0000000000000002,2.2811568878284216,26,1.0,2.28115688782842,27,1.0,2.28115688782842,495,1.0,2.28115688782842,514,1.0,2.28115688782842
syntax_signature_1_2_3gram_psalm_shuffle06,1110,1.0,1.0,1.6945836064479168e-16,0.7292323708534241,0.11887215077877045,3416,2.2778054184490513,48,1.0,2.2778054184490513,26,1.0,2.2778054184490513,27,1.0,2.2778054184490513,495,1.0,2.2778054184490513,514,1.0,2.2778054184490513
syntax_function_1_2_3gram_psalm,1110,1.0,1.0,2.1230404366836826e-16,0.7456152439117432,0.1119232252240181,3416,2.272850479237863,48,1.0,2.272850479237863,26,1.0000000000000002,2.2728504792378654,27,1.0,2.272850479237863,495,1.0,2.272850479237863,514,1.0,2.272850479237863
syntax_signature_1_2_3gram_psalm,1110,1.0,1.0,1.6064484811527623e-16,0.7162110805511475,0.1258419305086136,3416,2.2551221067720975,48,1.0,2.2551221067720975,26,1.0,2.2551221067720975,27,1.0,2.2551221067720975,495,1.0,2.2551221067720975,514,1.0,2.2551221067720975
syntax_typ_1_2_3gram_psalm_shuffle04,1110,1.0,1.0,1.9203623299723786e-16,0.8678270578384399,0.0636993944644928,3416,2.074948172941199,48,1.0,2.074948172941199,26,0.9999999999999999,2.0749481729411974,27,1.0,2.074948172941199,495,1.0,2.074948172941199,514,1.0,2.074948172941199
syntax_typ_1_2_3gram_psalm_shuffle27,1110,1.0,1.0,1.8711591419691368e-16,0.8685646057128906,0.06359009444713593,3416,2.0669161672086362,48,1.0,2.0669161672086362,26,1.0,2.0669161672086362,27,1.0,2.0669161672086362,495,1.0,2.0669161672086362,514,1.0,2.0669161672086362
syntax_typ_1_2_3gram_psalm_shuffle03,1110,1.0,1.0,2.1655054502863907e-16,0.868167519569397,0.06403236836194992,3416,2.05884123612929,48,1.0,2.05884123612929,26,1.0,2.05884123612929,27,1.0,2.05884123612929,495,1.0,2.05884123612929,514,1.0,2.05884123612929
syntax_typ_1_2_3gram_psalm_shuffle28,1110,1.0,1.0,1.806543957518222e-16,0.8668074607849121,0.0647338405251503,3416,2.0575411274005924,48,1.0,2.0575411274005924,26,1.0,2.0575411274005924,27,1.0,2.0575411274005924,495,1.0,2.0575411274005924,514,1.0,2.0575411274005924
syntax_typ_1_2_3gram_psalm_shuffle09,1110,1.0,1.0,1.9344775359217635e-16,0.8684070706367493,0.06400416791439056,3416,2.0560056266845654,48,1.0,2.0560056266845654,26,1.0,2.0560056266845654,27,1.0000000000000002,2.056005626684569,495,1.0,2.0560056266845654,514,1.0,2.0560056266845654
syntax_typ_1_2_3gram_psalm_shuffle22,1110,1.0,1.0,2.0052245027914645e-16,0.868287205696106,0.06407544761896133,3416,2.055589140588654,48,1.0,2.055589140588654,26,1.0,2.055589140588654,27,1.0,2.055589140588654,495,1.0,2.055589140588654,514,1.0,2.055589140588654
syntax_typ_1_2_3gram_psalm_shuffle15,1110,1.0,1.0,1.9854681145555918e-16,0.8684017062187195,0.06405769288539886,3416,2.0543714244706535,48,1.0,2.0543714244706535,26,1.0,2.0543714244706535,27,1.0,2.0543714244706535,495,1.0,2.0543714244706535,514,1.0,2.0543714244706535
syntax_typ_1_2_3gram_psalm_shuffle26,1110,1.0,1.0,1.821846144752255e-16,0.8663912415504456,0.06506442278623581,3416,2.053484112024106,48,1.0,2.053484112024106,26,1.0,2.053484112024106,27,1.0,2.053484112024106,495,1.0,2.053484112024106,514,1.0,2.053484112024106
syntax_typ_1_2_3gram_psalm_shuffle25,1110,1.0,1.0,1.9110879632730115e-16,0.8665280342102051,0.06548057496547699,3416,2.0383444381813187,48,1.0,2.0383444381813187,26,1.0,2.0383444381813187,27,0.9999999999999999,2.038344438181317,495,1.0,2.0383444381813187,514,1.0,2.0383444381813187
syntax_typ_1_2_3gram_psalm_shuffle20,1110,1.0,1.0,1.7299283868110519e-16,0.8673784136772156,0.06509119272232056,3416,2.0374735932178867,48,1.0,2.0374735932178867,26,1.0,2.0374735932178867,27,1.0,2.0374735932178867,495,1.0,2.0374735932178867,514,1.0,2.0374735932178867
syntax_typ_1_2_3gram_psalm_shuffle02,1110,1.0,1.0,1.887114364222258e-16,0.867164671421051,0.0652497410774231,3416,2.0357985546843955,48,1.0,2.0357985546843955,26,1.0,2.0357985546843955,27,1.0,2.0357985546843955,495,1.0,2.0357985546843955,514,1.0,2.0357985546843955
syntax_typ_1_2_3gram_psalm_shuffle29,1110,1.0,1.0,1.9344775359217635e-16,0.8677273392677307,0.06499656289815903,3416,2.0350716227798533,48,1.0,2.0350716227798533,26,1.0,2.0350716227798533,27,1.0,2.0350716227798533,495,1.0,2.0350716227798533,514,1.0,2.0350716227798533
syntax_typ_1_2_3gram_psalm_shuffle01,1110,1.0,1.0,1.955033364359375e-16,0.8676806688308716,0.06523604691028595,3416,2.0283162060861364,48,1.0,2.0283162060861364,26,1.0,2.0283162060861364,27,1.0,2.0283162060861364,495,1.0,2.0283162060861364,514,1.0,2.0283162060861364
syntax_typ_1_2_3gram_psalm_shuffle05,1110,1.0,1.0,2.161912951509197e-16,0.8653033375740051,0.06652017682790756,3416,2.0248993440661582,48,1.0,2.0248993440661582,26,1.0,2.0248993440661582,27,1.0,2.0248993440661582,495,1.0,2.0248993440661582,514,1.0,2.0248993440661582
syntax_typ_1_2_3gram_psalm_shuffle14,1110,1.0,1.0,1.974531903071853e-16,0.8674885630607605,0.06544405221939087,3416,2.0248048897555395,48,1.0,2.0248048897555395,26,1.0,2.0248048897555395,27,1.0000000000000002,2.024804889755543,495,1.0,2.0248048897555395,514,1.0,2.0248048897555395
syntax_typ_1_2_3gram_psalm_shuffle11,1110,1.0,1.0,2.0887658326308618e-16,0.8689996600151062,0.06471748650074005,3416,2.0241876974532347,48,1.0,2.0241876974532347,26,1.0,2.0241876974532347,27,1.0,2.0241876974532347,495,1.0,2.0241876974532347,514,1.0,2.0241876974532347
syntax_typ_1_2_3gram_psalm_shuffle07,1110,1.0,1.0,1.9125400476427396e-16,0.8662694692611694,0.06609851866960526,3416,2.0232001174986274,48,1.0,2.0232001174986274,26,1.0,2.0232001174986274,27,1.0,2.0232001174986274,495,1.0,2.0232001174986274,514,1.0,2.0232001174986274
syntax_typ_1_2_3gram_psalm_shuffle18,1110,1.0,1.0,2.070075234618737e-16,0.8684597611427307,0.0650215893983841,3416,2.023024045926172,48,1.0,2.023024045926172,26,1.0,2.023024045926172,27,1.0,2.023024045926172,495,1.0,2.023024045926172,514,1.0,2.023024045926172
syntax_typ_1_2_3gram_psalm_shuffle12,1110,1.0,1.0,2.0746298611031458e-16,0.8674291372299194,0.06554155051708221,3416,2.0226995199866136,48,1.0,2.0226995199866136,26,1.0,2.0226995199866136,27,1.0,2.0226995199866136,495,1.0,2.0226995199866136,514,1.0,2.0226995199866136
syntax_typ_1_2_3gram_psalm_shuffle23,1110,1.0,1.0,1.7820987147222714e-16,0.8678479790687561,0.06538410484790802,3416,2.0211643370915113,48,1.0,2.0211643370915113,26,1.0,2.0211643370915113,27,1.0,2.0211643370915113,495,1.0,2.0211643370915113,514,1.0,2.0211643370915113
syntax_typ_1_2_3gram_psalm_shuffle16,1110,1.0,1.0,2.271861229299896e-16,0.8677660822868347,0.0654294565320015,3416,2.021015070612573,48,1.0,2.021015070612573,26,1.0,2.021015070612573,27,1.0,2.021015070612573,495,1.0,2.021015070612573,514,1.0,2.021015070612573
syntax_typ_1_2_3gram_psalm_shuffle24,1110,1.0,1.0,1.6470639962646531e-16,0.8681519627571106,0.06545577943325043,3416,2.0143070388053896,48,1.0,2.0143070388053896,26,1.0,2.0143070388053896,27,1.0,2.0143070388053896,495,1.0,2.0143070388053896,514,1.0,2.0143070388053896
syntax_typ_1_2_3gram_psalm_shuffle19,1110,1.0,1.0,1.9450680817046478e-16,0.8702543377876282,0.06446347385644913,3416,2.0127004402725293,48,1.0,2.0127004402725293,26,1.0,2.0127004402725293,27,1.0,2.0127004402725293,495,1.0,2.0127004402725293,514,1.0,2.0127004402725293
syntax_typ_1_2_3gram_psalm_shuffle30,1110,1.0,1.0,1.7388918063319523e-16,0.867177426815033,0.06605993956327438,3416,2.010637219214305,48,1.0,2.010637219214305,26,1.0,2.010637219214305,27,1.0,2.010637219214305,495,1.0,2.010637219214305,514,1.0,2.010637219214305
syntax_typ_1_2_3gram_psalm_shuffle21,1110,1.0,1.0,2.0633589907309614e-16,0.8672701120376587,0.06630340963602066,3416,2.0018561442160454,48,1.0,2.0018561442160454,26,1.0,2.0018561442160454,27,1.0,2.0018561442160454,495,1.0,2.0018561442160454,514,1.0,2.0018561442160454
syntax_typ_1_2_3gram_psalm_shuffle08,1110,1.0,1.0,2.0665855118429107e-16,0.868882954120636,0.06552071124315262,3416,2.0011541906616084,48,1.0,2.0011541906616084,26,1.0,2.0011541906616084,27,1.0,2.0011541906616084,495,1.0,2.0011541906616084,514,1.0,2.0011541906616084
syntax_typ_1_2_3gram_psalm_shuffle06,1110,1.0,1.0,1.786765938903495e-16,0.8688809275627136,0.06561221927404404,3416,1.9983941084150558,48,1.0,1.9983941084150558,26,1.0,1.9983941084150558,27,1.0,1.9983941084150558,495,1.0,1.9983941084150558,514,1.0,1.9983941084150558
