model,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
morph_full_all,0.24975391498881433,0.33896273159507484,0.29187737002210046,0.3622479676748671,0.31925510386538386,0.46514788974315596,0.342743227341502,0.1777274092581913,0.4627432115508282,0.23601210210414567,0.550138753522266,0.616124153137207,0.5604623793357643,0.6559470869884819,0.5752493873238563,0.680024279654026,1000,150
morph_atomic_core,0.24975391498881433,0.32489943088058937,0.27497970713337083,0.34810802096835103,0.3064644458290769,0.44824664049707563,0.32985406079289237,0.16990036835830702,0.45914923849166034,0.22894916689562125,0.5399848699568988,0.6044798493385315,0.5557911287422083,0.644849338045279,0.5706948980689048,0.663539469242096,1000,150
morph_full_all_psalm,0.24975391498881433,0.3431484377920234,0.28178807467153366,0.36745018784031647,0.3222501882367452,0.4694667143770637,0.3580205144836579,0.1845792375553294,0.49124881067100157,0.2417321799525008,0.5741662001048567,0.6197296977043152,0.5640892570930703,0.6581802743551801,0.5801367223262787,0.6836919009685516,1000,150
morph_gn_atomic,0.24975391498881433,0.2669402233486423,0.24897109573687343,0.26527252092429243,0.27044192587687665,0.3621104135212188,0.14478202139971824,0.013977279424296626,0.3240585510616557,0.02376868445570632,0.35127384095605607,0.5297421216964722,0.4849117789933636,0.5587269394363003,0.5006683021783829,0.5842432618141175,1000,150
morph_atomic_core_psalm,0.24975391498881433,0.326544392024614,0.2694011340150466,0.35001317850484953,0.30753228404060556,0.4507631289956588,0.34325833168771125,0.19418536807176628,0.479715015992928,0.23916924971250011,0.5524169363550826,0.6098759174346924,0.5619372425741083,0.6508545827218172,0.5746680587530136,0.6700465381145477,1000,150
morph_gn_sp_plus,0.24975391498881433,0.31603104966230144,0.2838635914518226,0.3306172717061389,0.30549088440231503,0.4276862089948006,0.3007043044580909,0.15522989549175478,0.4731736253955911,0.17091147677733567,0.508509290320076,0.5878452062606812,0.540596101703618,0.6232640006912658,0.556302236020565,0.6450300738215446,1000,150
morph_gn_sp_plus_psalm,0.24975391498881433,0.312615079014069,0.27967683051607556,0.3223816794619868,0.3015615045716322,0.4222976927332765,0.30305366370175535,0.1637834082509638,0.468584453256731,0.1796580139238364,0.5137825784564208,0.5886850953102112,0.538231507312016,0.623367299644168,0.558554521203041,0.642826646566391,1000,150
morph_gn_atomic_psalm,0.24975391498881433,0.26933121741645455,0.25086340072779406,0.2709098864229222,0.2693207756307363,0.36618432128559625,0.16908905444407493,0.0380318133957938,0.3662863039277841,0.04656423762441772,0.3727533018366875,0.5347585082054138,0.48881993530052964,0.5644501443879911,0.506464709341526,0.5861848771572112,1000,150
morph_nu_sp_plus_psalm,0.24975391498881433,0.3108297025261022,0.26285159961846183,0.3295565127613426,0.2953794983010414,0.43128182039296364,0.30156246323742264,0.15053659575808137,0.4458209965323433,0.18520316952537821,0.5105855264272593,0.5891821980476379,0.5443297292539597,0.6268754546641795,0.5565113559365272,0.6496330991387367,1000,150
morph_nu_sp_plus,0.24975391498881433,0.31308300769963426,0.26516577711822903,0.3356992202380171,0.29590597772741173,0.43340811271636864,0.2966335132294532,0.13794924705496853,0.4424201227770369,0.17793379073620427,0.49995465343646145,0.5874242186546326,0.5418610211371513,0.6220225728325087,0.5518587023019791,0.6484481006860733,1000,150
