model,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
alephbert_consonantal,0.13864483493077742,0.21406339049593165,0.15435602363010895,0.2912013801295651,0.1553133754292963,0.2954517742296471,0.3742958777302177,0.201347801428015,0.5507047841625159,0.19394397443718717,0.5378840551318709,0.6319073272572078,0.5728151919945249,0.6898662656649148,0.5721077371154969,0.6880417047197311,1000,147
berel_consonantal,0.13864483493077742,0.2586341839249733,0.17919478751155768,0.3514406378817701,0.1813781165811829,0.3530808122110088,0.4543445428392782,0.2745263457394742,0.6403265254955708,0.2637820883075808,0.6330518333750071,0.6569704827140629,0.598775285623513,0.7168858170341105,0.595733315241759,0.7154679737217298,1000,147
bge_m3_cantillation,0.13864483493077742,0.19034399782874767,0.13977904779600958,0.2686197134039907,0.1389219257403027,0.2674626703654787,0.24816137839947555,0.08662784184501866,0.4209064581358722,0.07730988925860326,0.40902126365055663,0.5937777059243319,0.5420865412053607,0.6542971150227419,0.5402815668790217,0.6504653356939551,1000,147
bge_m3_consonantal,0.13864483493077742,0.200750035406485,0.14486668807193456,0.28428832864207626,0.14401859449605084,0.28387436695277185,0.30158448112023367,0.14170264989777112,0.4806638472971136,0.12554469701585863,0.4685136318564278,0.6107160222677588,0.5574193614545994,0.6745780142025235,0.5554266122637521,0.6713665773451719,1000,147
bge_m3_vocalized,0.13864483493077742,0.19965612650485073,0.14543081592667528,0.28366967061579607,0.14451859572452716,0.28050930710016386,0.3353748833840374,0.172112949241109,0.5184270873553126,0.15613061785061258,0.505716243856208,0.6139082121774057,0.5603349147257679,0.6746138638551705,0.5586843123006827,0.6712699830257837,1000,147
bge_multilingual_gemma2_cantillation,0.13864483493077742,0.24211156111494564,0.1708810335216617,0.32976486155563906,0.1737791340011035,0.3334832450119047,0.43378135937757456,0.2581179664612349,0.6157755784044698,0.254231054741795,0.6065112361068417,0.6547871181527982,0.5969589214641013,0.7157103815850089,0.5952921513543687,0.7128753211445912,1000,147
bge_multilingual_gemma2_consonantal,0.13864483493077742,0.19466627293594835,0.1439042277252785,0.263286751288037,0.14495506633563426,0.26517570966363047,0.25113991335069236,0.07996512243299334,0.4126175131388519,0.07752603702301225,0.4117594681526621,0.598860339716019,0.5484575197694608,0.6589280618038427,0.5455282680792446,0.6569386149456454,1000,147
bge_multilingual_gemma2_vocalized,0.13864483493077742,0.2367185754823466,0.17075610127099974,0.32167397225679034,0.17148326225070798,0.323904786863288,0.41326732017861606,0.2394001922671075,0.581924814400709,0.23155934617937105,0.5798862670038497,0.6510552359886739,0.5919391864999495,0.7103742667731372,0.5908945891516508,0.7102012860368749,1000,147
cohere_embed_v4_cantillation,0.13864483493077742,0.18007164368488554,0.13429424721768063,0.24443719112406176,0.13481622023346015,0.24564873217239733,0.18470707492256966,0.024459880007203026,0.34851197914597576,0.013581672190199364,0.3392080981099641,0.5711033230582329,0.522678304259065,0.6282523838843026,0.5212959719563043,0.6252899358966506,1000,147
cohere_embed_v4_consonantal,0.13864483493077742,0.19039467534997329,0.13914286541622695,0.2619901460105869,0.14024876178190385,0.2642052816964299,0.28108701841021344,0.11262992803541809,0.45844345670623754,0.10241768412090548,0.450230913819214,0.593454996072689,0.5443358583895318,0.6533333198601758,0.5405325891955709,0.6497206012556699,1000,147
cohere_embed_v4_vocalized,0.13864483493077742,0.17808830801020334,0.1320049564173341,0.23988388003386127,0.13280015845357382,0.24370970481193857,0.16743227718660286,0.00923045133481319,0.32580149725883084,-0.0019478397833510156,0.32292408482553087,0.5671404356928003,0.5175109848225258,0.6234474989558425,0.5164878683710183,0.6219295559196916,1000,147
f2llm_v2_14b_cantillation,0.13864483493077742,0.2810523804999299,0.19555223436141222,0.3902663480913132,0.19631591688114905,0.3911157302885225,0.5999266925176727,0.40616346308873613,0.8143585393265849,0.392869780013527,0.799757589019351,0.6889655006882857,0.6288503810974665,0.7515509073768734,0.6281621070928017,0.749547902211395,1000,147
f2llm_v2_14b_consonantal,0.13864483493077742,0.2431597948398392,0.17345280562646917,0.3340285686086348,0.1750237456724041,0.3355658142117354,0.47805342702634424,0.2948756393192977,0.6710505417790629,0.2833746623804632,0.6629308220380707,0.6640784092567089,0.6014975643727353,0.7221984423804715,0.6011790427133361,0.7217874985330676,1000,147
f2llm_v2_14b_vocalized,0.13864483493077742,0.28279646041340667,0.19719831024201326,0.3893615934758467,0.1983038548124661,0.39281470521713907,0.6004970039179949,0.404035874888176,0.8190416051263092,0.3944510789573525,0.8067189933644836,0.6899882375430899,0.6295963913511196,0.7532033643368014,0.6273339303769211,0.7514900255531715,1000,147
gemini_embedding_2_cantillation,0.13864483493077742,0.2509833802811802,0.177735622915009,0.3398354453706392,0.1788783271413818,0.34619564430167077,0.3805053868750332,0.19314598913017159,0.5551709947101756,0.1917585367958202,0.5518832553780864,0.6407288175149056,0.5774688961800861,0.7006759627390845,0.5781076501272517,0.7012043190384474,1000,147
gemini_embedding_2_consonantal,0.13864483493077742,0.23730479315072772,0.1669065348619803,0.32409742809852665,0.16948133563358175,0.32755200835537346,0.34409000467588674,0.1660467297430925,0.5143022596127037,0.16291014385333039,0.5132491874374036,0.6333109055118241,0.5745676100416303,0.6943318854924226,0.5718633626162763,0.6920463434248484,1000,147
gemini_embedding_2_vocalized,0.13864483493077742,0.24877672779767823,0.17711174389003165,0.3421593945851808,0.17818622333624026,0.3434683626769936,0.3901298008281857,0.21054053639967646,0.5662243062705671,0.1994596195082138,0.5600267227620283,0.6403909719442755,0.5787272912093602,0.7011373587679719,0.5786798069185181,0.7011265287925363,1000,147
gte_multilingual_base_cantillation,0.13864483493077742,0.15641420109706156,0.12072188176424523,0.20459454302038133,0.12080646470823697,0.20570001100205831,0.09661869768730191,-0.045922717340157564,0.24946334059439645,-0.059094821142963896,0.2256693569926749,0.5382680129987633,0.49517906684557067,0.5898858547302522,0.49053047295267765,0.5853572009145572,1000,147
gte_multilingual_base_consonantal,0.13864483493077742,0.1482600793097421,0.1144450996485586,0.19476472497824668,0.11446037246624471,0.19549128578770622,0.0211553974435224,-0.15282746906705438,0.1658407352657757,-0.1513049331480541,0.1687227322966765,0.5239895395858963,0.4829693603173774,0.5760036682962199,0.47750934165053904,0.5714964934392852,1000,147
gte_multilingual_base_vocalized,0.13864483493077742,0.16110829798263948,0.12315743869781166,0.21041867662119212,0.12451071503135962,0.21451172828845816,0.11242086110977947,-0.03049057523800926,0.2616574689218833,-0.0446289650101166,0.24497945729775192,0.5450022208328852,0.5006576416439898,0.5984682589968238,0.4966087929652721,0.5944915643367822,1000,147
harrier_oss_v1_27b_cantillation,0.13864483493077742,0.24327302802640433,0.17453790233158104,0.3311188730674628,0.17580657035263703,0.3322065084759869,0.37884738251481764,0.20390396131996613,0.542744885128435,0.19627944472281214,0.5405684837047442,0.6468109281226593,0.5890641110946997,0.7074803741732509,0.5875999261535636,0.70719562043365,1000,147
harrier_oss_v1_27b_consonantal,0.13864483493077742,0.2076290436841653,0.15363069678200664,0.28003459181451584,0.15474031835700483,0.2835394471129597,0.25662941460895994,0.10992688735185784,0.40552277113072804,0.10040478163592485,0.39884901329883327,0.6115459270948772,0.5615929623944118,0.6707871672371377,0.5607886789320322,0.6682394679514402,1000,147
harrier_oss_v1_27b_vocalized,0.13864483493077742,0.23643383852027916,0.1709158273692512,0.32037684639154373,0.1709813826615891,0.3216779262819632,0.3457447245672775,0.17780540558666647,0.5006676821735473,0.17372486419764752,0.4955097373667375,0.6401797767281123,0.5848802782820021,0.7018609880651826,0.5837026455471797,0.6998994038674687,1000,147
kalm_embedding_gemma3_12b_2511_cantillation,0.13864483493077742,0.25457282406341114,0.18208595036203923,0.35705963985078343,0.18162300429149383,0.34945435697526267,0.3960766990278526,0.23089777958744298,0.5721056737459728,0.22356641065887212,0.565644848328635,0.658194287208355,0.598881105240741,0.7236427909648174,0.5975311572377167,0.7190443964261523,1000,147
kalm_embedding_gemma3_12b_2511_consonantal,0.13864483493077742,0.21180146640838354,0.15504648328731513,0.29236698566379027,0.15622753212330875,0.2938529431656494,0.2857295315435436,0.12850723472936534,0.43980549947338743,0.12341335470004018,0.4335168441935053,0.6242622310799154,0.5741659110540632,0.6833978889094735,0.5706075435679967,0.6799405919251955,1000,147
kalm_embedding_gemma3_12b_2511_vocalized,0.13864483493077742,0.24207556606943492,0.17412498170814497,0.33382553420200023,0.17414520186740903,0.3340258743905293,0.3684374581648234,0.21035364734599626,0.5380934008374446,0.19792564480132946,0.5202338636710778,0.6487671456070635,0.593684015360609,0.7121766427735425,0.5912345973976235,0.7091591714482101,1000,147
llama_embed_nemotron_8b_cantillation,0.13864483493077742,0.18968726497057992,0.1394121074081384,0.2605873521879905,0.13991643972404255,0.2609908576391586,0.18438841613915224,0.03751622925162673,0.33682045155158863,0.028507510666846706,0.3279631951877112,0.5853032984775285,0.5370927346423089,0.6443697651065387,0.5336598134454774,0.6426342531952743,1000,147
llama_embed_nemotron_8b_consonantal,0.13864483493077742,0.1799776190263584,0.13419857321311626,0.2442192415554337,0.1348905206804337,0.2453436799264186,0.16776062130304953,0.01931567866626239,0.3192241680189369,0.012577441143180846,0.31270154961186475,0.5731494645201497,0.5262049471830473,0.6297085525001563,0.5241308019280233,0.6276628869917599,1000,147
