model,n_pairs,mean_true_similarity,median_true_similarity,std_true_similarity,background_mean,background_std,background_n_vectors,calibrated_effect_size,n_pairs_Antithetic,mean_true_similarity_Antithetic,calibrated_effect_size_Antithetic,n_pairs_Emblematic,mean_true_similarity_Emblematic,calibrated_effect_size_Emblematic,n_pairs_Staircase,mean_true_similarity_Staircase,calibrated_effect_size_Staircase,n_pairs_Synonymous,mean_true_similarity_Synonymous,calibrated_effect_size_Synonymous,n_pairs_Synthetic,mean_true_similarity_Synthetic,calibrated_effect_size_Synthetic
morph_ps_1gram_psalm,2392,1.0,1.0,2.19828884614691e-16,0.991280734539032,0.007202610839158297,818,1.2105701190413,79,1.0,1.2105701190413,62,1.0,1.2105701190413,38,1.0,1.2105701190413,1118,1.0,1.2105701190413,1095,1.0,1.2105701190413
morph_suffix_1gram_psalm,2392,1.0,1.0,1.409424554471043e-16,0.9866362810134888,0.011175982654094696,818,1.1957533757995753,79,1.0,1.1957533757995753,62,1.0,1.1957533757995753,38,1.0,1.1957533757995753,1118,1.0,1.1957533757995753,1095,1.0,1.1957533757995753
morph_suffix_1_2gram_psalm,2392,1.0,1.0,1.9623529985226715e-16,0.9777864813804626,0.018597953021526337,818,1.1944066421625086,79,1.0,1.1944066421625086,62,1.0,1.1944066421625086,38,1.0,1.1944066421625086,1118,1.0,1.1944066421625086,1095,1.0,1.1944066421625086
morph_vt_1_2gram_psalm,2392,1.0,1.0,1.7723607400598718e-16,0.9852981567382812,0.012379070743918419,818,1.1876370662912208,79,1.0,1.1876370662912208,62,1.0,1.1876370662912208,38,1.0,1.1876370662912208,1118,1.0,1.1876370662912208,1095,1.0,1.1876370662912208
morph_vs_1_2_3gram_psalm,2392,1.0,1.0,1.4744647856467469e-16,0.9809336499481539,0.01672736227583954,818,1.1398300423842025,79,1.0,1.1398300423842025,62,1.0,1.1398300423842025,38,1.0,1.1398300423842025,1118,1.0,1.1398300423842025,1095,1.0,1.1398300423842025
morph_prs_gn_1_2_3gram_psalm,2392,1.0,1.0,1.75981444489834e-16,0.9757371544837952,0.021494250744581223,818,1.1288062935769736,79,1.0,1.1288062935769736,62,1.0,1.1288062935769736,38,1.0,1.1288062935769736,1118,1.0,1.1288062935769736,1095,1.0,1.1288062935769736
morph_st_1_2gram_psalm,2392,1.0,1.0,1.3325615524993867e-16,0.9745845198631287,0.022541837766766548,818,1.1274803944486462,79,1.0,1.1274803944486462,62,1.0,1.1274803944486462,38,1.0,1.1274803944486462,1118,1.0,1.1274803944486462,1095,1.0,1.1274803944486462
morph_prs_ps_1_2_3gram_psalm,2392,1.0,1.0,1.9126179628004e-16,0.9717597365379333,0.025147294625639915,818,1.1229940986682987,79,1.0,1.1229940986682987,62,1.0,1.1229940986682987,38,1.0,1.1229940986682987,1118,1.0,1.1229940986682987,1095,1.0,1.1229940986682987
morph_vt_1gram_psalm,2392,1.0,1.0,1.5237904094336515e-16,0.9932835698127747,0.006019973196089268,818,1.1156910452007511,79,1.0,1.1156910452007511,62,1.0,1.1156910452007511,38,1.0,1.1156910452007511,1118,1.0,1.1156910452007511,1095,1.0,1.1156910452007511
morph_prs_gn_1_2gram_psalm,2392,1.0,1.0,1.8415163857720253e-16,0.9835553169250488,0.014833272434771061,818,1.1086348711834322,79,1.0,1.1086348711834322,62,1.0,1.1086348711834322,38,1.0,1.1086348711834322,1118,1.0,1.1086348711834322,1095,1.0,1.1086348711834322
morph_prs_gn_1gram_psalm,2392,1.0,1.0,1.5941940214787181e-16,0.9904056787490845,0.00876139011234045,818,1.095068377037782,79,1.0,1.095068377037782,62,1.0,1.095068377037782,38,1.0,1.095068377037782,1118,1.0,1.095068377037782,1095,1.0,1.095068377037782
morph_prs_ps_1_2gram_psalm,2392,1.0,1.0,1.7868386863629186e-16,0.9804750680923462,0.018032271414995193,818,1.0827771753378421,79,1.0,1.0827771753378421,62,1.0,1.0827771753378421,38,1.0,1.0827771753378421,1118,1.0,1.0827771753378421,1095,1.0,1.0827771753378421
morph_prs_ps_1gram_psalm,2392,1.0,1.0,1.5446146074740396e-16,0.9884487986564636,0.010791664011776447,818,1.0703818550068906,79,1.0,1.0703818550068906,62,1.0,1.0703818550068906,38,1.0,1.0703818550068906,1118,1.0,1.0703818550068906,1095,1.0,1.0703818550068906
morph_vs_1_2gram_psalm,2392,1.0,1.0,1.6391366297472815e-16,0.9896869659423828,0.01018887385725975,818,1.0121858609790297,79,1.0,1.0121858609790297,62,1.0,1.0121858609790297,38,1.0,1.0121858609790297,1118,1.0,1.0121858609790297,1095,1.0,1.0121858609790297
morph_gn_1gram_psalm,2392,1.0,1.0,1.5259869261055488e-16,0.9763298630714417,0.023541979491710663,818,1.005443783386729,79,1.0,1.005443783386729,62,1.0,1.005443783386729,38,1.0,1.005443783386729,1118,1.0,1.005443783386729,1095,1.0,1.005443783386729
morph_nu_1gram_psalm,2392,1.0,1.0,1.4156262713464585e-16,0.9783374667167664,0.022008318454027176,818,0.9842884329615714,79,1.0,0.9842884329615714,62,1.0,0.9842884329615714,38,1.0,0.9842884329615714,1118,1.0,0.9842884329615714,1095,1.0,0.9842884329615714
morph_prs_nu_1_2_3gram_psalm,2392,1.0,1.0,1.6580470644026225e-16,0.9721376895904541,0.030231792479753494,818,0.921622838877501,79,1.0,0.921622838877501,62,1.0,0.921622838877501,38,1.0,0.921622838877501,1118,1.0,0.921622838877501,1095,1.0,0.921622838877501
morph_prs_nu_1_2gram_psalm,2392,1.0,1.0,1.919610121529655e-16,0.9803112149238586,0.02259439416229725,818,0.8714013279008642,79,1.0,0.8714013279008642,62,1.0,0.8714013279008642,38,1.0,0.8714013279008642,1118,1.0,0.8714013279008642,1095,1.0,0.8714013279008642
morph_prs_nu_1gram_psalm,2392,1.0,1.0,1.344687371492517e-16,0.988308846950531,0.013619329780340195,818,0.8584235228921054,79,1.0,0.8584235228921054,62,1.0,0.8584235228921054,38,1.0,0.8584235228921054,1118,1.0,0.8584235228921054,1095,1.0,0.8584235228921054
morph_vs_1gram_psalm,2392,1.0,1.0,1.2807016276215657e-16,0.9958422780036926,0.004915144294500351,818,0.8459002924816527,79,1.0,0.8459002924816527,62,1.0,0.8459002924816527,38,1.0,0.8459002924816527,1118,1.0,0.8459002924816527,1095,1.0,0.8459002924816527
morph_st_1gram_psalm,2392,1.0,1.0,1.3352656952623467e-16,0.9865981340408325,0.015975138172507286,818,0.8389201905140121,79,1.0,0.8389201905140121,62,1.0,0.8389201905140121,38,1.0,0.8389201905140121,1118,1.0,0.8389201905140121,1095,1.0,0.8389201905140121
morph_signature_1_2_3gram,2392,0.1823980861817283,0.11434466253352304,0.19678458810258467,0.12491061622461987,0.1103453669791414,818,0.520977649818096,79,0.18937431220771825,0.5841993891350596,62,0.18312115298190218,0.5275304106631488,38,0.3365691068805732,1.9181456951968194,1118,0.19672444426795754,0.6508096353235443,1095,0.1618763335565005,0.335000175756072
morph_signature_1_2gram,2392,0.2697825939873961,0.21239769700272013,0.2214576679721984,0.19719332456588745,0.15638697147369385,818,0.46416442966746146,79,0.28397596766910227,0.5549224611579149,62,0.26136940574306783,0.4103671845066426,38,0.4582275196039372,1.6691556373157261,1118,0.291977844925172,0.6060896215720145,1095,0.24003386652477668,0.27393932854627545
sp_1_2_3gram,2392,0.36859092785105724,0.3052886515049249,0.23669761516547783,0.2959243357181549,0.16801008582115173,818,0.43251327310347654,79,0.3208513777091341,0.14836634282488395,62,0.37000025562638705,0.4409016253172243,38,0.5636079116930428,1.5932589681540874,1118,0.39852572160864863,0.6106858727500076,1095,0.33462407975257225,0.23034179076376146
sp_1_2gram,2392,0.5153252956003386,0.5116837816087034,0.23392334611696136,0.42947036027908325,0.19953744113445282,818,0.4302698021641178,79,0.46899109397823685,0.1980617445751629,62,0.5083732599351803,0.39542904433123677,38,0.6844220200755986,1.2777133872570972,1118,0.5511867474056146,0.6099927233431649,1095,0.4765788567793592,0.23608850666042752
sp_1gram,2392,0.7219340883306079,0.7606388252076643,0.20315840266493357,0.6357713341712952,0.2141227275133133,818,0.40239891934851,79,0.6961397202599825,0.28193357514995165,62,0.7183217425690576,0.38552847405061075,38,0.8312339889836571,0.9128533765767991,1118,0.7544276813130819,0.5541511100656475,1095,0.6870304237968853,0.23939116702314112
morph_signature_1gram,2392,0.4333033738616226,0.4472135954999579,0.2527411957553246,0.3445129692554474,0.22887511551380157,818,0.3879425878468688,79,0.4572212251483429,0.4924443430203272,62,0.4209918305159018,0.3341510547739847,38,0.6113666619600086,1.165935807855308,1118,0.4625845240145328,0.5158776413679865,1095,0.39619933241604405,0.22582779715726622
morph_ps_sp_plus,2392,0.8500851880666699,0.8779651680393543,0.12282123333092172,0.7998042106628418,0.14118456840515137,818,0.3561364954528097,79,0.806617679608152,0.04825930356466356,62,0.8491748728307423,0.3496887990352008,38,0.9212958035130129,0.8605160905512833,1118,0.8737982737930172,0.5240945520181625,1095,0.8265903382802158,0.18972418813157374
morph_vt_sp_plus,2392,0.8523516611108587,0.875,0.11408606348935689,0.8064061403274536,0.13378044962882996,818,0.3434397246449658,79,0.8313929145035593,0.1867744819622809,62,0.8438865436648816,0.2801635324250762,38,0.9132879264802115,0.7989342721548505,1118,0.8747958809539207,0.5112087813743522,1095,0.829312722658848,0.17122518570499712
morph_nu_sp_plus,2392,0.7762973929957714,0.810775157167298,0.16108049358313936,0.7188149690628052,0.16925929486751556,818,0.33961162356229513,79,0.7410506434903054,0.13137047773302335,62,0.7658726851907519,0.2780214591156146,38,0.8430551808018626,0.7340229783912549,1118,0.8008247755488741,0.48452173069881044,1095,0.7520712883965412,0.1964814952098602
morph_st_sp_plus,2392,0.8201548342586263,0.8499999959021807,0.13688013280213293,0.7703931927680969,0.14696934819221497,818,0.33858516828589513,79,0.8068394234018601,0.24798525054419307,62,0.8288334642758722,0.3976357807026793,38,0.8878026894730378,0.7988706362865945,1118,0.8390021791259346,0.46682513872285025,1095,0.7990332747488704,0.19487112335366932
morph_prs_nu_sp_plus,2392,0.8722872126719814,0.8959612243353965,0.10099497275844617,0.8370355367660522,0.10994204878807068,818,0.32063870279406825,79,0.8786339607993671,0.3783668259039073,62,0.885820085243631,0.44372966499485617,38,0.9263069836792506,0.8119863864396601,1118,0.8893520849314811,0.4758556779879246,1095,0.851765103369787,0.1339757332713354
morph_prs_ps_sp_plus,2392,0.8673198718319932,0.894427190999916,0.1058014856418726,0.8335068225860596,0.10943935811519623,818,0.3089660779108547,79,0.8799382872115847,0.4242666023008948,62,0.8863134866092613,0.4825198624394097,38,0.9249640616711458,0.8356887381303717,1118,0.8863860405417786,0.48318282258251366,1095,0.8438669816378322,0.09466575124524707
morph_prs_gn_sp_plus,2392,0.8684643713269975,0.8944271934989165,0.10526303059127022,0.8358257412910461,0.108771912753582,818,0.3000648716171126,79,0.8820344435655214,0.42482200693812433,62,0.8863623308494246,0.464610654341134,38,0.9252573674079921,0.8221941110803983,1118,0.8870893131121288,0.4712942019988012,1095,0.8454848937342229,0.08880189930151461
morph_gn_sp_plus,2392,0.7599595694555226,0.7938566201357355,0.16712972709715684,0.7127799391746521,0.1652969866991043,818,0.28542341408045835,79,0.7325422575022161,0.11955643428357256,62,0.7618891710805896,0.2970969579459589,38,0.8637618019824979,0.9133975508136948,1118,0.7853857968327882,0.4392448955545874,1095,0.7322658026059782,0.11788396038215054
morph_full_all,2392,0.8905075542664146,0.9086259794971782,0.07987124594470799,0.8658827543258667,0.08853128552436829,818,0.2781479992603282,79,0.882565032387411,0.18843370411641108,62,0.8993335417174492,0.37784142852387614,38,0.9338143929839994,0.7673178837941358,1118,0.9050360249054109,0.44225349657627244,1095,0.8742443195274293,0.09444757468546065
morph_atomic_core,2392,0.8632614444279887,0.8843711039849097,0.09753203469313042,0.8328319191932678,0.11063002794981003,818,0.27505665323094697,79,0.8344304992987401,0.014449784882975424,62,0.8632521249668157,0.274972413342865,38,0.9170562728876838,0.7613154878043269,1118,0.8800386743941544,0.42670833656756424,1095,0.8463455319970863,0.1221514000696921
morph_ps_1gram,2392,0.9217555644947399,0.9564207788113847,0.10752915156656662,0.8838456869125366,0.1415284126996994,818,0.2678605437527375,79,0.8761195951594397,-0.0545903935875437,62,0.9231925063525234,0.2780135711934704,38,0.9686777258203647,0.5993993523253036,1118,0.9384716067247374,0.38597140157367704,1095,0.9062711570415856,0.15845207122213822
morph_vt_1gram,2392,0.9240582079240561,0.9506541538418171,0.09621224251106837,0.8927242159843445,0.1306116133928299,818,0.2399020357054388,79,0.9101500634149713,0.13341728945814724,62,0.9133827279995821,0.1581674973503672,38,0.9553226900580923,0.47927188438807145,1118,0.9393836257915826,0.3572378335677123,1095,0.9089337838825468,0.12410510426396829
morph_vs_sp_plus,2392,0.847199826259043,0.8703882797784893,0.11294946772649819,0.8173890113830566,0.13048182427883148,818,0.22846718338549984,79,0.8267901096304632,0.07204910185281421,62,0.8410443971441321,0.1812925738264161,38,0.9187915839007076,0.777139445115053,1118,0.8637926540219368,0.35563300019256716,1095,0.829595018943503,0.09354565379437711
morph_ps_1_2gram,2392,0.8141700093442219,0.8887572303127029,0.19088607244147487,0.7691403031349182,0.21284043788909912,818,0.21156555895062806,79,0.7359977156553883,-0.15571565163194656,62,0.8039149643115207,0.1633837137410976,38,0.9170395701217553,0.6948833053233063,1118,0.8443877423807776,0.35353920520059834,1095,0.7859681419004134,0.0790631654980121
morph_suffix_1gram,2392,0.9396179212910029,0.9701425001453319,0.09100442212215372,0.9194713234901428,0.10708757489919662,818,0.188131982817095,79,0.9556671426340464,0.33800204344878776,62,0.9601822343496604,0.38016465400247873,38,0.9607916992628297,0.3858559297059669,1118,0.952484007273684,0.3082774431545076,1095,0.923424529887072,0.036915640312617216
morph_suffix_host_plus_suffix,2392,0.7963338912881587,0.8199122502184946,0.12545097146231673,0.7729718089103699,0.126686230301857,818,0.18440901053037617,79,0.8260837778670738,0.4192402665242567,62,0.8183701064011515,0.3583522643511491,38,0.8727386924608944,0.7875116602081271,1118,0.8139555290362323,0.32350571982613985,1095,0.7722965763807157,-0.005329959917863952
