model,n_true,n_baseline,prevalence,average_precision,true_effect_size,baseline_effect_size,gap,separation_auc,separation_p
morph_signature_1_2gram,2392,331,0.8784428938670584,0.9024989283434621,0.4641644294869355,0.18081049727419501,0.28335393221274047,0.5440554618112743,0.004608237917048515
sp_1_2_3gram,2392,331,0.8784428938670584,0.9019257357494016,0.4325132730156767,0.1682261214320117,0.264287151583665,0.5381742010124383,0.012082802832714979
morph_ps_1gram_psalm,2392,331,0.8784428938670584,0.8995807588569729,1.2105701190413,1.2105701190413,0.0,0.5820553658216209,2.129775927711047e-07
morph_signature_1_2_3gram,2392,331,0.8784428938670584,0.8992975192324922,0.520977649818096,0.17680852028789756,0.34416912953019846,0.5334536572057917,0.024004850937322943
morph_vs_sp_plus,2392,331,0.8784428938670584,0.8981777318968369,0.22846718328900165,0.06965456303174354,0.15881262025725812,0.5443914255979145,0.004375073144661965
morph_ps_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8972601156166753,1.3850140931912653,1.3850140931912653,0.0,0.5850070476613889,8.11034084707772e-08
morph_signature_1gram_psalm,2392,331,0.8784428938670584,0.8971536319952617,2.073195736978475,2.073195736978475,0.0,0.5659177368670998,2.884842076120908e-05
morph_nu_1gram,2392,331,0.8784428938670584,0.8969808064196078,0.1726451550586291,0.10014648966581892,0.07249866539281018,0.5323314623771079,0.028098748354017086
morph_gn_1gram,2392,331,0.8784428938670584,0.8963188102632987,0.08322340899786497,0.02395337484072592,0.05927003415713905,0.5332048419201972,0.02493663672833529
morph_suffix_host_plus_suffix,2392,331,0.8784428938670584,0.8959362973401037,0.18440901042659189,0.18940550411496795,-0.004996493688376069,0.5077808455172832,0.3229415988751805
morph_nu_1_2gram,2392,331,0.8784428938670584,0.8955156953817776,0.1173883941159023,0.07462263492642561,0.042765759189476685,0.5188764916286918,0.1324707392715746
morph_vt_1_2_3gram,2392,331,0.8784428938670584,0.8946516658106668,0.09998618223526232,-0.008132160705543933,0.10811834294080624,0.531419560670513,0.031744524282972135
morph_ps_1_2_3gram,2392,331,0.8784428938670584,0.894567925826413,0.13515285240238212,0.03264467536166658,0.10250817704071555,0.5317334215764532,0.03044864046664101
morph_ps_sp_plus_psalm,2392,331,0.8784428938670584,0.8935367446938478,1.752960852778867,1.752960852778867,0.0,0.5589799583708029,0.000126510514600503
morph_nu_1_2gram_psalm,2392,331,0.8784428938670584,0.8928174065907776,1.2342795764483554,1.2342795764483554,0.0,0.5619063797754853,6.466763806908383e-05
morph_vs_1gram,2392,331,0.8784428938670584,0.8925686261654979,0.03760881336464241,-0.011637750826905501,0.04924656419154791,0.5152459355959947,0.1838522532734892
morph_nu_1_2_3gram,2392,331,0.8784428938670584,0.8921686293791542,0.08726351549404976,0.059959454413721115,0.027304061080328644,0.5018339075872242,0.4568902774696903
morph_vs_1_2gram_psalm,2392,331,0.8784428938670584,0.8902295063388049,1.0121858609790297,1.0121858609790297,0.0,0.5430115743313563,0.004049510792177046
morph_prs_gn_sp_plus_psalm,2392,331,0.8784428938670584,0.8902047317252281,1.657313946208688,1.657313946208688,0.0,0.5425385726843759,0.0036551352901647233
morph_prs_nu_1gram,2392,331,0.8784428938670584,0.890009583690781,0.17484864072464756,0.17096543067878653,0.0038832100458610352,0.5291442269801655,0.041772794879801234
morph_gn_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8899342504050657,1.5242280522167868,1.5242280522167868,0.0,0.5326598480332225,0.020290397963340322
morph_st_1_2gram_psalm,2392,331,0.8784428938670584,0.8899300751829706,1.1274803944486462,1.1274803944486462,0.0,0.5514479281391143,0.00025429922386800626
morph_gn_1_2gram,2392,331,0.8784428938670584,0.8894771572638965,0.04349102490265507,0.05327978062316163,-0.00978875572050656,0.5042639614424719,0.4006021002244067
morph_prs_nu_1_2gram,2392,331,0.8784428938670584,0.8891822713393023,0.10294332132722996,0.11965257668384935,-0.016709255356619393,0.5088013670947469,0.300826078699038
morph_prs_ps_1_2gram,2392,331,0.8784428938670584,0.8884597043755196,0.0711989477286394,0.10992837318854838,-0.038729425459908984,0.5029371570895937,0.430925068441852
morph_prs_ps_1gram,2392,331,0.8784428938670584,0.8880424803063016,0.16029597149004576,0.16766360504773953,-0.007367633557693765,0.5199841617072013,0.1177497271125415
morph_gn_1_2gram_psalm,2392,331,0.8784428938670584,0.8878838091806676,1.272347234122856,1.272347234122856,0.0,0.5410204205357233,0.004980583344430225
morph_ps_1_2gram_psalm,2392,331,0.8784428938670584,0.8878141020882517,1.3163235177732227,1.3163235177732227,0.0,0.5383333417534784,0.009532358560658262
morph_suffix_1_2gram,2392,331,0.8784428938670584,0.8877553338952983,0.09159684564909985,0.13840569254286975,-0.04680884689376989,0.49943984985197387,0.5132541913001261
morph_prs_gn_1_2gram,2392,331,0.8784428938670584,0.8876693139025843,0.0650175775510307,0.1082684890342185,-0.0432509114831878,0.5012339722539381,0.47086958518294686
morph_st_1_2_3gram_psalm,2392,331,0.8784428938670584,0.8874615446236673,1.367724892407145,1.367724892407145,0.0,0.5304205104628722,0.024034302080938687
morph_gn_1_2_3gram,2392,331,0.8784428938670584,0.8872828080446034,0.024107904743436753,0.040666769144611925,-0.016558864401175172,0.4878516252563934,0.763468274608448
morph_prs_gn_1gram,2392,331,0.8784428938670584,0.8871848015641504,0.1460383721749195,0.16630352102478074,-0.020265148849861248,0.517393072578282,0.15090608139298395
morph_suffix_1gram,2392,331,0.8784428938670584,0.8870996694893774,0.18813198277110818,0.20243678121259795,-0.014304798441489769,0.5154246531742263,0.17995240314701144
