model,scope,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
morph_atomic_core,overall,0.2850539291217257,0.3447202649061132,0.30199905212545197,0.3900297042914515,0.30496203831903534,0.39425620582754245,0.20484961915487107,0.11544516249942503,0.3751980354189951,0.08688746708974977,0.32724952808768143,0.5778628844361603,0.5513112863374279,0.6294400708170624,0.5408765630170085,0.6138472453863248,1000,150
morph_atomic_core,Antithetic,0.01694915254237288,0.025401151595669413,0.012322997330094305,0.06437559629960972,0.01171928919871231,0.06223476267222292,0.015577764137953448,-0.31203319171035615,0.36339729054815567,-0.3467536316913021,0.3357237737491332,0.5050549269636015,0.41070861541283316,0.6372667625671746,0.40137088183302494,0.6208549910245075,1000,148
morph_atomic_core,Emblematic,0.009252669039145907,0.024313402862314436,0.00852556933444488,0.11888719425064512,0.00727058286586116,0.08782435891473414,0.36208737573182714,-0.11061308944353138,0.7542182843541765,-0.10445170387791818,0.7602292756639266,0.6172358532272325,0.45371888709200614,0.7651903784445858,0.4535107458600052,0.765111737924449,1000,148
morph_atomic_core,Staircase,0.0096051227321238,0.01659014112730463,0.006844709991319253,0.0498423158330757,0.007465053690965623,0.05564090856535431,0.0446327393656403,-0.7704266313054172,0.5508195837525287,-0.7062226163163104,0.5805876339362137,0.5731295232013622,0.4296531987804264,0.705131787016394,0.43185205434184654,0.7052816313164891,1000,146
morph_atomic_core,Synonymous,0.15096065873741996,0.2121122932495951,0.174618494609082,0.2483991384345761,0.17826966825592944,0.2506500259626476,0.32742002447930363,0.19996606370932252,0.4795656333065391,0.19272547537980775,0.4706788039600718,0.6205869760826658,0.5837700762277633,0.663302302998648,0.5816028653501396,0.6613716351699639,1000,149
morph_atomic_core,Synthetic,0.1558520315342632,0.17693333109268455,0.1428963711890649,0.21162359859496843,0.14497096827780526,0.21392205728694594,0.10494762010530914,-0.021288354506315284,0.2704111084941371,-0.03818253788231633,0.23986291124599943,0.5417742855226083,0.5060342408432992,0.5924524389083862,0.49889188392803896,0.583547028938398,1000,150
morph_atomic_core_psalm,overall,0.2850539291217257,0.2947250431614473,0.2624996581351276,0.3250838524528712,0.26496540136510854,0.3291789015915282,0.0,0.0,0.0,0.0,0.0,0.524797426737082,0.4684539777926009,0.6685355419823552,0.4507017811120324,0.6077627066296193,1000,150
morph_atomic_core_psalm,Antithetic,0.01694915254237288,0.016505557550163988,0.008287921318903222,0.026242351005957013,0.008686729887525257,0.026567024627181902,0.0,0.0,0.0,0.0,0.0,0.4916487068965517,0.3590877093375421,0.6534460637516629,0.3435752449250365,0.6322103389867202,1000,148
morph_atomic_core_psalm,Emblematic,0.009252669039145907,0.017089766187657028,0.006601249677937414,0.03733076595338222,0.006390680122304984,0.03654300977612831,0.0,0.0,0.0,0.0,0.0,0.6539428603006189,0.4606414542372327,0.7810079876792525,0.48101822501893504,0.7960401913146864,1000,148
morph_atomic_core_psalm,Staircase,0.0096051227321238,0.01333475633996232,0.006486258399795375,0.03242183418913041,0.006169296299885417,0.029919411799649617,0.0,0.0,0.0,0.0,0.0,0.6074260323541932,0.4068644449834614,0.768272141500116,0.42537103791924075,0.7818483774555147,1000,146
