model,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
clause_kind_1_2_3gram,0.13864483493077742,0.14012166426241757,0.10960211939323815,0.18231630508510557,0.10968154345547869,0.18237348071108797,-0.038373287549709846,-0.16749514953479613,0.1071705595643098,-0.17517348164551835,0.10022070632067888,0.49230361673569806,0.45679985060841666,0.5374888724315894,0.4548746950509166,0.5357158865053814,1000,147
clause_kind_1_2_3gram_psalm,0.13864483493077742,0.1463448608100322,0.11419249656186072,0.19182496498245677,0.11389125823019344,0.19092105561418377,0.03537497427564512,-0.09464516468927331,0.21768893051785537,-0.11033077339846536,0.2009465159549137,0.5099518279775085,0.4714303009278916,0.5627565701100864,0.4693097268010916,0.5574877241365923,1000,147
clause_kind_1_2gram,0.13864483493077742,0.1418988615982282,0.11070442225898822,0.1866344027748416,0.11050079721845275,0.18548732412431532,-0.029554325938735134,-0.16678572214081927,0.11831681229414077,-0.17590265672117017,0.11289036981085526,0.49805251894162894,0.4621097203450738,0.5489684597403478,0.45893299857725606,0.5434499907362759,1000,147
clause_kind_1_2gram_psalm,0.13864483493077742,0.14961241822338242,0.11518823510150938,0.20035155954089232,0.11548334387326868,0.20110958978446303,0.028397351477631456,-0.09084960944728186,0.17909674119382094,-0.10401926776456373,0.16422283834427062,0.5078762312193272,0.4736836965934466,0.558738459444352,0.47033725120645564,0.5519519066157128,1000,147
clause_kind_1gram,0.13864483493077742,0.14988400881677483,0.11645103581031818,0.20010661567288168,0.1156631849133591,0.19983225166534252,0.005389690276002838,-0.142868124253617,0.14759560172658134,-0.13840809053690076,0.14862436550052718,0.5256980951586362,0.4857697899862245,0.5797683246797422,0.48335596725973246,0.5747325124288117,1000,147
clause_kind_1gram_psalm,0.13864483493077742,0.14780403843358564,0.11583696015882164,0.19144581123475835,0.11679816288038368,0.1935839291636567,0.05243133927791761,-0.07047564718191138,0.2088317691971782,-0.08289736661066881,0.1893392606843222,0.5234774292114851,0.48831115190059526,0.5713289532205611,0.48543042138918013,0.5677267768414356,1000,147
clause_marginal_typ_rela,0.13864483493077742,0.17030948435276738,0.12614966030551794,0.24171326547238103,0.12581092970987232,0.2412153765819232,0.1589692852784875,0.008694464797878505,0.3630940871964807,-0.007453574031155327,0.34198141240996505,0.5566868104043081,0.509170045412104,0.6160036507724812,0.5056267956215985,0.6112549417263425,1000,147
clause_marginal_typ_rela_psalm,0.13864483493077742,0.17837664795250238,0.1298759032677185,0.25050456704715307,0.12996904390269953,0.25072106739862415,0.17879486435314848,0.005332018269031733,0.3513447400267372,0.0005924548867793898,0.34775146350312824,0.5812325691143115,0.5257649883127675,0.6422373610698455,0.5225314448818026,0.639312267116966,1000,147
clause_mother_edge_distance,0.13864483493077742,0.13592804958677657,0.10599185896320183,0.17464212085151815,0.10597196330791193,0.17461746977524628,-0.08660840980799915,-0.2572971126789078,0.050431802416563414,-0.24671637979036712,0.059118636853635276,0.48773841678821306,0.4489942683680766,0.5278733150987581,0.4484372253291158,0.5276502261110808,1000,147
clause_mother_edge_distance_psalm,0.13864483493077742,0.1372493238485788,0.10816756789524389,0.17484298071654952,0.10821887423629402,0.1752962211299722,-0.06992402681461543,-0.22690783750801707,0.04745654339648362,-0.21200697169889515,0.058216432028533,0.4814455561325018,0.4469215318460105,0.5209910250569287,0.4443913885173131,0.5185194701433209,1000,147
clause_rela_1_2_3gram,0.13864483493077742,0.1452292282127676,0.11321208617654327,0.18527612562765775,0.11402223585171974,0.18597989779894092,0.09783243522494973,-0.02351359369987985,0.34191017892275644,-0.04766473290011815,0.2754640297975107,0.5168840985657311,0.47869861613527015,0.5580242357498546,0.4785939912061897,0.5580003254367033,1000,147
clause_rela_1_2_3gram_psalm,0.13864483493077742,0.1569553893038918,0.1173475750207525,0.2094274260672011,0.11883055339375723,0.212275292338281,0.16754073076096096,0.00974401792257816,0.35815802603882085,-0.0006975426222517678,0.3316737414005103,0.5471568905935699,0.4990733600973245,0.6013591431684662,0.4974061444881883,0.5983468493945366,1000,147
clause_rela_1_2gram,0.13864483493077742,0.145318502136167,0.1147083478579969,0.18687813353353863,0.11430193266754446,0.18637475730231132,0.10224487191765777,-0.021204325286971845,0.3468806514089663,-0.04542869279808004,0.2859327407626844,0.517330713567907,0.479040398901404,0.5592738886529868,0.4785043072166183,0.5587539436303679,1000,147
