model,n_same_genre,n_different_genre,prevalence,average_precision,separation_auc,separation_p
clause_typ_1_2gram_psalm,2083,12941,0.13864483493077742,0.19626338773496776,0.6080870628814559,6.056369379378715e-57
clause_signature_1_2gram_psalm,2083,12941,0.13864483493077742,0.19547166668071003,0.6024732321285462,2.1439949541322872e-51
clause_typ_1gram_psalm,2083,12941,0.13864483493077742,0.19309661625315472,0.6085232535281528,2.181576826864047e-57
clause_signature_1gram_psalm,2083,12941,0.13864483493077742,0.1866700388376365,0.6069189415102028,9.141667133320219e-56
clause_typ_1gram,2083,12941,0.13864483493077742,0.18374684613118303,0.5909433941545631,6.427099088557577e-41
clause_signature_1gram,2083,12941,0.13864483493077742,0.18271487725938948,0.5952726920504793,1.045068044030697e-44
clause_marginal_typ_rela_psalm,2083,12941,0.13864483493077742,0.17837664795250238,0.5812325691143115,4.708213079345347e-33
clause_signature_1_2gram,2083,12941,0.13864483493077742,0.17798348612444675,0.5909563782272237,6.26487168431753e-41
phrase_signature_1gram_psalm,2083,12941,0.13864483493077742,0.177276307040366,0.567532962758007,1.903132316168524e-23
clause_typ_1_2_3gram_psalm,2083,12941,0.13864483493077742,0.17644578383729284,0.584174184970283,2.415161665717192e-35
clause_typ_1_2gram,2083,12941,0.13864483493077742,0.17517173446442108,0.5836480517973982,6.286647233815354e-35
clause_signature_1_2_3gram,2083,12941,0.13864483493077742,0.17448357146547477,0.5865767392267347,2.8380903014738527e-37
phrase_signature_1gram,2083,12941,0.13864483493077742,0.17257895120038202,0.5580948403409796,7.699048572781337e-18
phrase_marginal_typ_function_psalm,2083,12941,0.13864483493077742,0.17239290922064346,0.5667563297261478,5.915097684858135e-23
phrase_function_1gram_psalm,2083,12941,0.13864483493077742,0.17206355627473952,0.5656390688223739,2.955735079268462e-22
clause_typ_1_2_3gram,2083,12941,0.13864483493077742,0.17110648269770837,0.5778872784393204,1.5113090392976154e-30
phrase_marginal_typ_function,2083,12941,0.13864483493077742,0.17082114705211263,0.5589086449179987,2.7252671545624666e-18
clause_marginal_typ_rela,2083,12941,0.13864483493077742,0.17030948435276738,0.5566868104043081,4.4911736124407484e-17
phrase_function_1gram,2083,12941,0.13864483493077742,0.16828733688338743,0.5553505638407747,2.303138252628458e-16
phrase_signature_1_2gram_psalm,2083,12941,0.13864483493077742,0.16792799324606558,0.5580885337914016,7.760834300088115e-18
phrase_full_signature_1gram_psalm,2083,12941,0.13864483493077742,0.1676033464779091,0.5605786934409621,3.095127229221426e-19
phrase_full_signature_1gram,2083,12941,0.13864483493077742,0.16718268460194577,0.5538173303463041,1.4343678630677074e-15
phrase_complexity_core,2083,12941,0.13864483493077742,0.16472009515856165,0.5503506942379616,7.461887274346417e-14
phrase_function_1_2gram_psalm,2083,12941,0.13864483493077742,0.16468352789273083,0.5535449615992342,1.97471318710255e-15
phrase_signature_1_2gram,2083,12941,0.13864483493077742,0.1646128351455271,0.5504044853961272,7.031751220023298e-14
phrase_full_signature_1_2gram_psalm,2083,12941,0.13864483493077742,0.16456894522771748,0.5579343201055434,9.433631647974471e-18
clause_signature_1_2_3gram_psalm,2083,12941,0.13864483493077742,0.1641698630967294,0.5634443895692193,6.449465524299644e-21
phrase_full_signature_1_2gram,2083,12941,0.13864483493077742,0.16343045722549876,0.5520915245056008,1.0589169928407351e-14
phrase_signature_1_2_3gram_psalm,2083,12941,0.13864483493077742,0.1630860224592459,0.5529539266117213,3.9304427249907675e-15
phrase_det_1_2_3gram_psalm,2083,12941,0.13864483493077742,0.16279718455541164,0.5494389155583802,2.0224119208843882e-13
phrase_function_1_2gram,2083,12941,0.13864483493077742,0.1624863366288807,0.5452430197347147,1.5855438751525243e-11
phrase_full_signature_1_2_3gram_psalm,2083,12941,0.13864483493077742,0.1619803274672669,0.5547912841852548,4.514220725403625e-16
phrase_typ_1_2_3gram_psalm,2083,12941,0.13864483493077742,0.16189716644549068,0.5521558513112967,9.839951945209792e-15
phrase_full_signature_1_2_3gram,2083,12941,0.13864483493077742,0.1611104499046189,0.5500484250264217,1.0405162406350683e-13
phrase_signature_1_2_3gram,2083,12941,0.13864483493077742,0.16070986990517627,0.5454579246859236,1.2796153173634834e-11
phrase_typ_1gram,2083,12941,0.13864483493077742,0.16044148765073335,0.5483463985873626,6.526275598144281e-13
phrase_function_1_2_3gram_psalm,2083,12941,0.13864483493077742,0.16029889704901018,0.5478323776994026,1.1226843646232627e-12
phrase_typ_1gram_psalm,2083,12941,0.13864483493077742,0.15945449307434867,0.5460634276401155,6.958146381348023e-12
phrase_complexity_core_psalm,2083,12941,0.13864483493077742,0.15929670016581998,0.5451972787015986,1.6593541592467212e-11
