model,genre,n_same_genre,n_different_genre,prevalence,average_precision,ap_ci_low,ap_ci_high,separation_auc,auc_ci_low,auc_ci_high,separation_p_naive,separation_p_perm,separation_p_maxT,n_permutations,naive_q,naive_q_by,perm_q,perm_q_by,maxT_q,maxT_q_by
clause_kind_1_2_3gram,Danklied Israels,6,676,0.008797653958944282,0.015083961903689047,0.005504098391050587,0.037778698203337256,0.6129191321499013,0.2398601696429329,0.9249304628716396,0.17050080431214615,0.17541229385307347,0.7306346826586707,2000,0.9754578125514932,1.0,0.992503748125937,1.0,1.0,1.0
clause_kind_1_2_3gram,Danklied des Einzelnen,78,2087,0.03602771362586605,0.04195420919735378,0.01853003574071534,0.08056052797936421,0.5564606292924453,0.4522262436587358,0.6563602754606509,0.04499243137216331,0.14392803598200898,0.9710144927536232,2000,0.0756255761361894,0.3745719115608626,0.2419215923952917,1.0,1.0,1.0
clause_kind_1_2_3gram,Fluch,0,173,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2_3gram,Hymnus,465,4421,0.09516987310683586,0.08666184324833953,0.05991054922228182,0.1262724990249189,0.4436640374751005,0.3968973120374011,0.5204676346675386,0.9999686768639725,0.9635182408795602,1.0,2000,0.9999999950200653,1.0,0.9985007496251874,1.0,1.0,1.0
clause_kind_1_2_3gram,Klagelied des Einzelnen,1176,6123,0.1611179613645705,0.17156233120190345,0.12075779031318393,0.24240847724957237,0.5138207005813921,0.46191387349187973,0.5751487869868334,0.06633749208035719,0.2818590704647676,1.0,2000,0.07486659820497454,0.3708127095943785,0.31809809381023774,1.0,1.0,1.0
clause_kind_1_2_3gram,Klagelied des Volkes,36,1484,0.02368421052631579,0.03499242176611338,0.012994692688596725,0.0928911660051427,0.5746106618748128,0.42771664183489205,0.7823961116157845,0.06281261494209216,0.13093453273363317,0.9185407296351824,2000,0.49621965804252804,1.0,0.8067982137963277,1.0,1.0,1.0
clause_kind_1_2_3gram,Königspsalm,45,1636,0.02676977989292088,0.065217478061968,0.019724606121393092,0.20448664068945133,0.6256995381689758,0.48038976198157246,0.9295520683995939,0.001984475930701211,0.03398300849575212,0.6696651674162919,2000,0.09097874924891387,0.4506158598542504,0.45955022488755626,1.0,1.0,1.0
clause_kind_1_2_3gram,Liturgie,153,2800,0.05181171689806976,0.052309153575754795,0.028553698763121527,0.08397181773967016,0.4952450980392157,0.4195475885407588,0.5996122624953178,0.5786369106500329,0.5162418790604698,1.0,2000,0.9995663544655586,1.0,0.963933617606781,1.0,1.0,1.0
clause_kind_1_2_3gram,Mischgedicht,45,1633,0.026817640047675805,0.03441611173474922,0.015588886402102486,0.09406621103776204,0.5623664693474859,0.43889867231584095,0.7325753024266068,0.07648498444886773,0.16241879060469766,0.9545227386306847,2000,0.11189469947149168,0.5542121279061341,0.23329244468674754,1.0,1.0,1.0
clause_kind_1_2_3gram,Thronbesteigungslied,15,1006,0.014691478942213516,0.014795782496133317,0.005980270766375485,0.03669226581878309,0.4744532803180915,0.3523989229165558,0.8251421329888394,0.6332573016377531,0.5702148925537232,1.0,2000,0.8068923682158466,1.0,0.7384750247826907,1.0,1.0,1.0
clause_kind_1_2_3gram,Wallfahrtslied,0,172,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2_3gram,Weisheitsgedicht,45,1639,0.02672209026128266,0.02496684031373188,0.012215745979653938,0.04877500774499759,0.4681106365670124,0.3345073474545308,0.6238474078729513,0.7676141498708383,0.6551724137931034,1.0,2000,0.9272752714388238,1.0,0.8358386596175597,1.0,1.0,1.0
clause_kind_1_2_3gram,Zionslied,15,1007,0.014677103718199608,0.018278665496712095,0.007588324304185913,0.05111972551688259,0.5797087057265806,0.3405012525541513,0.7926315919127629,0.14444304180938983,0.1854072963518241,0.9000499750124937,2000,0.2653721000684139,1.0,0.32356647763074986,1.0,1.0,1.0
clause_kind_1_2_3gram,prophetische Gerichtsrede,1,342,0.0029154518950437317,0.007874015748031496,nan,nan,0.6345029239766082,nan,nan,0.3229278581769798,0.30115057528764383,0.6336831584207896,2000,0.5240926188454684,1.0,0.4966067939630192,1.0,1.0,1.0
clause_kind_1_2_3gram,"prophetische Schelt-, Droh- und Mahnrede",3,511,0.005836575875486381,0.018277324410421833,0.004141043641794933,0.5,0.4938030006523157,0.09526320721063598,0.9980379165548438,0.5155495055715829,0.4767616191904048,1.0,2000,0.7770484195099299,1.0,0.7145927036481758,1.0,1.0,1.0
clause_kind_1_2_3gram,prophetische Tora,0,172,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2_3gram_psalm,Danklied Israels,6,676,0.008797653958944282,0.00989818086254179,0.00558659217877095,0.018349312214763415,0.506163708086785,0.31678907702582915,0.6977254487488004,0.4796661498887391,0.4397801099450275,1.0,2000,0.9754578125514932,1.0,0.992503748125937,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Danklied des Einzelnen,78,2087,0.03602771362586605,0.05148952526395233,0.023463536435933838,0.15901965225781153,0.5441868465347143,0.41100349689969046,0.6984651573892797,0.09227361925574379,0.17691154422788605,0.9885057471264368,2000,0.1325384712946138,0.6564603019853373,0.25881503692598146,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Fluch,0,173,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0004997501249375312,2000,nan,nan,nan,nan,0.0004997501249375312,0.002475252013466025
clause_kind_1_2_3gram_psalm,Hymnus,465,4421,0.09516987310683586,0.08856658724517523,0.056380675556588336,0.12751301477955776,0.4553540895968168,0.38315706097388197,0.5227831411104515,0.9992431694754459,0.9110444777611194,1.0,2000,0.9999999950200653,1.0,0.9985007496251874,1.0,1.0,1.0
clause_kind_1_2_3gram_psalm,Klagelied des Einzelnen,1176,6123,0.1611179613645705,0.17767959299686942,0.12678047975472514,0.2440962538992093,0.5326720595146437,0.4737606371631865,0.6014949513289142,0.00018927821129050248,0.11144427786106946,0.9965017491254373,2000,0.000233640292061714,0.001157215525308448,0.13974758652419822,0.6921669003369995,1.0,1.0
clause_kind_1_2_3gram_psalm,Klagelied des Volkes,36,1484,0.02368421052631579,0.019903283652453585,0.009076156460043056,0.039980307774926505,0.4207659478885894,0.3073753135317557,0.5783378181770625,0.9481194741981717,0.8845577211394303,1.0,2000,0.9481194741981717,1.0,0.8975512243878061,1.0,1.0,1.0
