model,prevalence,point_ap,ap_ci_low,ap_ci_high,ap_ci_low_pct,ap_ci_high_pct,point_gap,gap_ci_low,gap_ci_high,gap_ci_low_pct,gap_ci_high_pct,point_auc,auc_ci_low,auc_ci_high,auc_ci_low_pct,auc_ci_high_pct,n_valid_resamples,n_valid_jackknife
morph_atomic_core,0.14405637298604226,0.15107608862585448,0.12405403784607925,0.18779563145431835,0.12349311233596974,0.18728989679353236,-0.06816492469933938,-0.19249988866388665,0.005061761355436423,-0.1404941431255806,0.06517633456308082,0.49628082537824664,0.46295512614774825,0.5216038054716607,0.4768076890705975,0.5364280648364819,1000,150
morph_atomic_core_psalm,0.14405637298604226,0.18307272348649445,0.1387647678349497,0.2817323731569466,0.12697900208943003,0.24585265868460543,0.19266172295480083,0.08596214617675588,0.40541148588809606,0.060339836406242145,0.36433140911981,0.5640762574121533,0.531526838581523,0.6219148707081833,0.5247809869503167,0.6094450401957845,1000,150
morph_full_all,0.14405637298604226,0.15400434338350055,0.12479396947543196,0.18637626660140916,0.1276985811197801,0.18950013469034596,-0.07480688324027834,-0.18561108491767103,-0.0036906250148621535,-0.1394365457334795,0.05797759625893779,0.4952738637668317,0.45941597161299325,0.5254290531603678,0.4738125399481781,0.5426739894394137,1000,150
morph_full_all_psalm,0.14405637298604226,0.17653567981990426,0.13958803764855918,0.27651365678719464,0.12844423150585235,0.2414150242023826,0.15477342534176022,0.04917188938140004,0.4287211573792964,0.04078224963681822,0.3895071488014061,0.5476803586053428,0.5130605187414298,0.591291944985045,0.5181597071991935,0.5985507277155547,1000,150
morph_gn_1_2_3gram,0.14405637298604226,0.14154468793928301,0.11849825993279033,0.16823292553052654,0.11978131492554227,0.16981270046269809,-0.0859587072790243,-0.2133696862052599,0.03835025109629865,-0.1712689741212607,0.08503116452402057,0.47814116189430167,0.4430482869169164,0.5179125357244659,0.45299603825660983,0.5338107013974981,1000,150
morph_gn_1_2_3gram_psalm,0.14405637298604226,0.18010728923203062,0.1436605628741658,0.2744065283145045,0.1343168313702633,0.24079049050355014,0.19060859724891493,0.07224817817650281,0.3257479230062782,0.08562716993052631,0.34185249798783457,0.5586263326478962,0.5261407931312887,0.5978231044481495,0.5275635180210373,0.5997427348246597,1000,150
morph_gn_1_2gram,0.14405637298604226,0.14179771388199114,0.11891434208757341,0.17180550616575363,0.1185434408045688,0.1713969627706675,-0.0717827758941315,-0.1843125512579364,0.03772753966809575,-0.14807129208589234,0.0797280276553364,0.4821938923925537,0.4496105307468152,0.5194833898202176,0.4591279967487158,0.5342919110107233,1000,150
morph_gn_1_2gram_psalm,0.14405637298604226,0.17383089045380884,0.1400447623677557,0.27287046599801695,0.130051622839388,0.23747356283160873,0.14801086741342895,0.04698463150314467,0.2614707882111466,0.05959502856755409,0.28989147574109286,0.5466895157180484,0.5132692386821084,0.5782267358316825,0.5217542286401234,0.589542881877934,1000,150
morph_gn_1gram,0.14405637298604226,0.14382933601565723,0.12041050825619826,0.18337055533239133,0.11719858514589482,0.1761399226824557,-0.046566197052842304,-0.14177022400269595,0.031144640331542572,-0.10781956742710821,0.07202392323367948,0.4910364033625333,0.4639584552501969,0.5199277487095033,0.4712058582010762,0.5338371653649032,1000,150
morph_gn_1gram_psalm,0.14405637298604226,0.16661327179783586,0.1340328482162245,0.2702127330416222,0.12349067032814375,0.23375389216302106,0.10081572282904179,0.009603010056723163,0.2042807122648911,0.0242374150837495,0.23694014682629153,0.5320981611194008,0.5039253007612005,0.5626857541270973,0.5101872015284616,0.5760101459031853,1000,150
morph_gn_sp_plus,0.14405637298604226,0.14682749646421617,0.12181926673566994,0.18615229446066417,0.12017323270537339,0.18301066358447557,-0.05875086324680995,-0.1641794072894543,0.026999564424574445,-0.12908801767700884,0.07971270772307394,0.4914550636188712,0.45915086855251075,0.518884219572743,0.471201740169518,0.5341191865543332,1000,150
morph_gn_sp_plus_psalm,0.14405637298604226,0.17745811267974188,0.13742685610348754,0.2773520050188636,0.12510770675790972,0.2410157860357715,0.1729000478309608,0.06635844970012077,0.3282165352163139,0.06966766608859039,0.33073402437416494,0.5513609630177735,0.5198972951758362,0.5938814408040688,0.5214338956917338,0.5952163353653476,1000,150
morph_nu_1_2_3gram,0.14405637298604226,0.14299251361239007,0.11837376694133961,0.17923076685502032,0.11563281481840315,0.1768240094033658,-0.08023636164453224,-0.18945660557754976,0.012667905105144855,-0.1566126150160299,0.056430834449264555,0.48637510444600307,0.4560351299588996,0.511130473524843,0.4665334207815451,0.5262144568229564,1000,150
morph_nu_1_2_3gram_psalm,0.14405637298604226,0.18784359108924048,0.14008671012656673,0.2848156252483367,0.12857890505106392,0.24658318052971104,0.24989579534293022,0.14482072448470873,0.4176809798538362,0.11629270647771778,0.3725357588783485,0.5802769887361771,0.5439311242086032,0.638486395095095,0.534086726086394,0.6227573442673757,1000,150
morph_nu_1_2gram,0.14405637298604226,0.1451285135492334,0.12132126619548823,0.18948466781218642,0.11690880892585438,0.17907090227284558,-0.07702292418132652,-0.1894981370959883,0.004284715247823604,-0.14623348886820564,0.0465996880209023,0.49204200522797736,0.4616086514745464,0.5136889603725887,0.4735440163253261,0.5283019057764582,1000,150
morph_nu_1_2gram_psalm,0.14405637298604226,0.18308715385761493,0.13847666033639153,0.28239818270068345,0.128683373502621,0.24540988259126362,0.22527904579429847,0.12938496052219883,0.3712188928701685,0.10206001852101734,0.3387280553839857,0.573038364971015,0.540141033087208,0.6341224960362627,0.5289922313688742,0.6166366510332469,1000,150
morph_nu_1gram,0.14405637298604226,0.14722534385074518,0.12205944856631261,0.19816042808927584,0.11727159459292953,0.18234365579150627,-0.06880151170502555,-0.17978345469899917,0.004761192731029364,-0.13102436148119173,0.043815425955104854,0.49863520531214073,0.47333157726474706,0.5176364303104997,0.4813209849951937,0.530136056310042,1000,150
morph_nu_1gram_psalm,0.14405637298604226,0.17672458308371766,0.1344747866249034,0.2755565121796553,0.12594489009999346,0.23993749818898957,0.1851631364259594,0.09359262322708951,0.3048419834726003,0.07607730749599695,0.29121793931644724,0.560263039400944,0.53002326256821,0.6240260555747756,0.5220835366026884,0.6057741168271129,1000,150
morph_nu_sp_plus,0.14405637298604226,0.15138515696749474,0.12430899921587463,0.19874750478433725,0.12140320538663046,0.18910032228123236,-0.06677543205433913,-0.18294767698111558,0.009986153389739499,-0.13704820996433192,0.06209904574024052,0.4966299162286993,0.4613826514640999,0.5184370704322535,0.47671529358838277,0.5347908960127733,1000,150
morph_nu_sp_plus_psalm,0.14405637298604226,0.1852136480397789,0.13846820126860618,0.2824270101518674,0.1281240420446497,0.24626688602262678,0.22378399300405277,0.11677530780941217,0.4055922986308913,0.093259897744041,0.35230827073078275,0.5707075316211339,0.5360532496097306,0.6331370358998075,0.5266229584569605,0.615954988630418,1000,150
morph_prs_gn_1_2_3gram,0.14405637298604226,0.13610452581389917,0.11283720819379503,0.16296922574983594,0.11424762205031892,0.16496166429249826,-0.1285867086643194,-0.2496773821143858,-0.0020233796261676508,-0.2188557211435066,0.03927768664087277,0.46883248351176615,0.42966152070279057,0.5125198950729241,0.43918563603526434,0.5277462800395881,1000,150
morph_prs_gn_1_2_3gram_psalm,0.14405637298604226,0.1580002464152862,0.12545496895197353,0.2627828209947094,0.11905448269327541,0.2242813442911949,0.01023396068561809,-0.06868728449899787,0.10002784361416803,-0.05083922825156338,0.21009018643348615,0.49925247202044404,0.4758560772514158,0.5197097272447567,0.48395423556663303,0.5563277210328971,1000,150
morph_prs_gn_1_2gram,0.14405637298604226,0.14073610038419948,0.11607975097810666,0.16930790262023845,0.11686742179767343,0.17032785491105906,-0.09660934617032006,-0.1957602212056582,0.0067881719401780075,-0.17451748148805235,0.0527660447917203,0.48267354979703153,0.44391612640286443,0.5236310912511611,0.453076317233553,0.5394516672901,1000,150
morph_prs_gn_1_2gram_psalm,0.14405637298604226,0.16078416411906382,0.12813513235043975,0.2671906507462787,0.12109691447409118,0.2280530687745884,0.026482391922933744,-0.05606353391272339,0.11842979583311686,-0.03930386250982237,0.21912064230828046,0.504917198075208,0.4784484074084788,0.523395599918264,0.4895431675141945,0.5596675957922937,1000,150
morph_prs_gn_1gram,0.14405637298604226,0.14906733560724933,0.12328151344006716,0.1870149898960478,0.12148586360759411,0.18392626197741915,-0.03400923716430855,-0.12037153207767855,0.017764501725762993,-0.0895360319111229,0.0513750621622552,0.5040515875443041,0.4735866005919032,0.5356097726044908,0.4814078632150525,0.5512096846575046,1000,150
morph_prs_gn_1gram_psalm,0.14405637298604226,0.1650686564193321,0.1321501538696331,0.2706570225837324,0.12426917043004165,0.23159824391422157,0.06641945595275663,-0.03551593598378264,0.1934815393966448,-0.01723738793285994,0.23928379736095046,0.5170764939510211,0.487810305133903,0.5396031510558306,0.49807850724015074,0.5696789742766644,1000,150
morph_prs_gn_sp_plus,0.14405637298604226,0.1506021214498946,0.1237747023684053,0.18269419387129474,0.12477453656292384,0.18526264982239085,-0.092393521332052,-0.2054848457540236,0.00045481283748555635,-0.1646214464686114,0.054619436271975616,0.4908399442035832,0.4535287896529519,0.5266261283846089,0.46665113411296133,0.5454221698288889,1000,150
morph_prs_gn_sp_plus_psalm,0.14405637298604226,0.17132880371348705,0.13459130415306875,0.26893403659002735,0.12392581383334812,0.2347601225167295,0.1491088023112859,0.04070999441601777,0.3856360996565874,0.03478291913551058,0.35428245095506594,0.5396585572585839,0.503975494573087,0.5815899857032445,0.5088603865595581,0.5889738752708688,1000,150
morph_prs_nu_1_2_3gram,0.14405637298604226,0.13887814284548577,0.11544478260206466,0.167989663888723,0.11583342677034886,0.1681134335202214,-0.07904295598882481,-0.17396761204340963,0.018077289583010532,-0.1406016192340027,0.05302176174073876,0.4805159720526625,0.44735005190662386,0.5185676256387916,0.4568155817913058,0.5327285613025325,1000,150
morph_prs_nu_1_2_3gram_psalm,0.14405637298604226,0.16147267801548712,0.12809964481841557,0.2700977361712828,0.11834636143229381,0.23089365130706085,0.026858565571335737,-0.03962585043867915,0.21348116994501767,-0.03587574650188837,0.24797650347536593,0.5095810048484606,0.4845121422794177,0.5416757787268743,0.49149938833740325,0.5724759334730055,1000,150
morph_prs_nu_1_2gram,0.14405637298604226,0.1438953787255839,0.11964404086975448,0.17636557812545708,0.11927304062507255,0.17463413717636397,-0.04651387275858455,-0.12042633536038563,0.0256858687660669,-0.09429383810305882,0.05859607180605899,0.4957443554686069,0.4640556261287371,0.5299532125185924,0.4736885744491144,0.5434265851234156,1000,150
morph_prs_nu_1_2gram_psalm,0.14405637298604226,0.1613868775888036,0.1281709623128946,0.2659046841979646,0.1198025105024605,0.22942687028805434,0.03323590268995711,-0.032243567960786736,0.24792781167843586,-0.02943935237002743,0.2502706831805287,0.5117952055338915,0.48573667815404087,0.5440161101565618,0.4938157137513179,0.5744550312267601,1000,150
morph_prs_nu_1gram,0.14405637298604226,0.1551899855728967,0.12838627225681135,0.19862756643344093,0.12591756245131436,0.19081268550576394,0.0005753580437491267,-0.06091084981145447,0.042749376584624396,-0.04740415052749325,0.06163703955259539,0.5183690690484937,0.49248957880466343,0.5422970177346356,0.502491857970949,0.5559625942499232,1000,150
morph_prs_nu_1gram_psalm,0.14405637298604226,0.16479452708267,0.1308924768443639,0.2735017210321495,0.12152592556076618,0.2340297840907775,0.05763283987339131,-0.01670349379713269,0.2881190487978949,-0.018794401702927722,0.2727733580530662,0.5205931262420362,0.4920592088848475,0.5599393695328387,0.49956173311533647,0.5812653158432337,1000,150
morph_prs_nu_sp_plus,0.14405637298604226,0.1522842108554883,0.12466526613107318,0.19353654110562624,0.12372057457612243,0.19006563354679898,-0.06162137576732758,-0.15735623658737788,0.010287238913132261,-0.12195091256917387,0.06628721183902109,0.49749863899370633,0.46617202111354705,0.5307243350055342,0.47550488956904363,0.5464180395110186,1000,150
morph_prs_nu_sp_plus_psalm,0.14405637298604226,0.17334764552027793,0.13399934867303148,0.27751163729825196,0.12295882257277406,0.2411592556193174,0.12626894583431206,0.033790796360729625,0.4324680599201597,0.01730347789591175,0.35794709883406917,0.5384476044608939,0.5051513536770083,0.5931247755057041,0.5057825125163685,0.5955048605142088,1000,150
morph_prs_ps_1_2_3gram,0.14405637298604226,0.133463650501233,0.1106823736243442,0.16071593442017887,0.11130647925685692,0.16215308065376838,-0.14672881006993213,-0.2553283126321257,-0.0205255907027586,-0.2250093521675278,0.017384793196024723,0.46101925630576973,0.4288721652811155,0.5036370286602968,0.43720298292185533,0.5195566126707871,1000,150
morph_prs_ps_1_2_3gram_psalm,0.14405637298604226,0.1544907685936861,0.12209305046102478,0.26095870367357915,0.11517814015274877,0.22165100802536825,-0.04964315941157475,-0.14320082192705208,0.009368297491098356,-0.09862846833581022,0.16775237871321078,0.48832793707941197,0.4661017626056838,0.5090982849399317,0.4750381477877486,0.5478711874259459,1000,150
