model,genre,n_same_genre,n_different_genre,prevalence,average_precision,ap_ci_low,ap_ci_high,separation_auc,auc_ci_low,auc_ci_high,separation_p_naive,separation_p_perm,separation_p_maxT,n_permutations,naive_q,naive_q_by,perm_q,perm_q_by,maxT_q,maxT_q_by
alephbert_consonantal,Hymn,136,2261,0.05673758865248227,0.04134259408761673,0.025769844547743035,0.0697559047182352,0.3692893566095169,0.2983671418105668,0.44227671551552894,0.9999998531598787,0.9995002498750625,1.0,2000,1.0,1.0,1.0,1.0,1.0,1.0
alephbert_consonantal,Lament,1711,5369,0.24166666666666667,0.3763452276842587,0.2810208997391894,0.4817613647404733,0.6876757156997675,0.6242206309814251,0.7470262948405857,1.4493201199615312e-121,0.0004997501249375312,0.05147426286856572,2000,2.8327620526520837e-121,1.2322511021529765e-120,0.0005510065480080473,0.00239687772377758,0.08939530234882558,0.3888694419056746
alephbert_consonantal,Praise,820,4469,0.15503875968992248,0.18975125812477278,0.12429451803884108,0.26589439082077115,0.5506128942470897,0.48314163363077395,0.6311774996068067,1.9691818545598267e-06,0.0734632683658171,0.7741129435282359,2000,4.032134273622502e-06,1.7539778528339234e-05,0.14358729726046068,0.6246045450189485,1.0,1.0
alephbert_consonantal,Royal,45,1400,0.031141868512110725,0.051909741104335355,0.019578575843472446,0.12909722362367562,0.6333968253968254,0.45250694318167956,0.7716507955124722,0.001144298688991471,0.030984507746126936,0.19090454772613694,2000,0.0018224016158012316,0.007927444514917899,0.04934569752160956,0.21465371615163661,0.30403316860088475,1.0
alephbert_consonantal,Thanksgiving,28,1136,0.024054982817869417,0.03767190423673318,0.013362558792860765,0.19366034341641924,0.6440518108651911,0.43799146455242044,0.7779792818436281,0.004564875612803973,0.03548225887056472,0.14742628685657172,2000,0.006331924237115189,0.027543861697206348,0.04666238309416721,0.20298130209362136,0.19810407296351826,0.8617524441269081
alephbert_consonantal,Trust,15,864,0.017064846416382253,0.023559196179723046,0.009691340701754767,0.060634468617822276,0.613503086419753,0.3837541782010534,0.7926785700850586,0.06572818311255191,0.11594202898550725,0.2863568215892054,2000,0.18687845980863202,0.8129210423877432,0.28891110000555276,1.0,0.7557054805930368,1.0
alephbert_consonantal,Wisdom,36,1269,0.027586206896551724,0.041410833561038876,0.01225511740269517,0.17295901591325044,0.5758471237194641,0.3595713111658651,0.7553737669286433,0.060123568596577845,0.13943028485757122,0.5397301349325337,2000,0.0615550821345916,0.26776452237650566,0.14275005354465625,0.6209625360100917,0.5525808524309274,1.0
berel_consonantal,Hymn,136,2261,0.05673758865248227,0.048277918267615655,0.02869112324511371,0.08288884310710701,0.4571831828706715,0.3728400227799871,0.5544253297173743,0.9534864729786112,0.8150924537731135,1.0,2000,1.0,1.0,1.0,1.0,1.0,1.0
berel_consonantal,Lament,1711,5369,0.24166666666666667,0.43889817987378277,0.32758552993235157,0.5639445851668621,0.7314315715290465,0.6608109175316702,0.7937268219046754,1.1939588145511176e-183,0.0004997501249375312,0.021989005497251374,2000,2.5670114512849028e-182,1.1166496272158421e-181,0.0005510065480080473,0.00239687772377758,0.08939530234882558,0.3888694419056746
berel_consonantal,Praise,820,4469,0.15503875968992248,0.20197203703767352,0.13080748179048365,0.2837770214715934,0.5855705155843235,0.5094504538589174,0.6640047329335991,3.0499808330733778e-15,0.004997501249375313,0.447776111944028,2000,2.185819597035921e-14,9.508312231990697e-14,0.033427730579154866,0.1454105819091732,1.0,1.0
berel_consonantal,Royal,45,1400,0.031141868512110725,0.05374746068418371,0.019879445997659697,0.12052328592457241,0.6564126984126984,0.479386796342349,0.7959937330168739,0.0001742854667506488,0.019490254872563718,0.12093953023488256,2000,0.0006622876450437048,0.002880950342381748,0.04628455003267597,0.20133772879731673,0.3000230653903817,1.0
berel_consonantal,Thanksgiving,28,1136,0.024054982817869417,0.050182760485404085,0.01557786366301414,0.2271035066854979,0.7224283199195171,0.5833200919379985,0.8692172525912208,2.838757414878587e-05,0.006496751624187906,0.026486756621689155,2000,0.00021912003110191074,0.0009531718330395412,0.02148925537231384,0.09347823122732563,0.1353823088455772,0.5889128567321514
berel_consonantal,Trust,15,864,0.017064846416382253,0.019880661115371637,0.008684966080493538,0.04550714576621866,0.5658179012345679,0.41275627025896044,0.783544807538789,0.19093322573622518,0.2098950524737631,0.6086956521739131,2000,0.2565665220830526,1.0,0.2981634182908546,1.0,0.8541979010494752,1.0
berel_consonantal,Wisdom,36,1269,0.027586206896551724,0.04796374524492846,0.013727116840043676,0.11764756737648244,0.6352114525873391,0.45243417557253396,0.8005751159418503,0.0028028338528690733,0.034482758620689655,0.18490754622688654,2000,0.012750152933077553,0.0554631476713497,0.11460936198567383,0.4985505665457366,0.48311029670350003,1.0
bge_m3_cantillation,Hymn,136,2261,0.05673758865248227,0.04205078985217643,0.025480523803605874,0.07031581298648919,0.374466659728907,0.2961979204040174,0.44618754401772087,0.9999995768323068,0.9980009995002499,1.0,2000,1.0,1.0,1.0,1.0,1.0,1.0
bge_m3_cantillation,Lament,1711,5369,0.24166666666666667,0.357554259992825,0.2562303042602135,0.4566769953289004,0.6699266815067864,0.604074057330848,0.736259072377754,4.577874989277086e-100,0.0004997501249375312,0.07746126936531735,2000,6.349955630287571e-100,2.762229823263374e-99,0.0005510065480080473,0.00239687772377758,0.10408858070964518,0.4527851825073585
bge_m3_cantillation,Praise,820,4469,0.15503875968992248,0.16291850855772644,0.111690610103277,0.22866925421610437,0.5100701853964165,0.4482646779302417,0.5807569807125779,0.17927413583458596,0.3793103448275862,0.9975012493753124,2000,0.22025108116820563,0.9580918992677555,0.4660098522167488,1.0,1.0,1.0
bge_m3_cantillation,Royal,45,1400,0.031141868512110725,0.04755264566622028,0.01938107667197911,0.10993768438780896,0.6362222222222222,0.5020654601630371,0.7223384672999399,0.0009210368153046755,0.02448775612193903,0.17041479260369816,2000,0.001523253194542348,0.006626149295086541,0.04628455003267597,0.20133772879731673,0.3000230653903817,1.0
